transaction_id,transaction_date,transaction_time,merchant,description,amount,currency,payment_method,transaction_type,category,city,state,country,day,week,month,weekend,month_end,salary_week,festival_season
TXN005715,2019-03-25,00:30:10,Indian Oil,POS Purchase Indian Oil,1313.67,INR,Debit Card,Debit,Fuel,Mumbai,Maharashtra,India,25,13,3,0,0,1,0
TXN006165,2019-03-25,02:07:09,Kirana Shop,UPI/Paytm/Kirana Shop,1127.12,INR,UPI,Debit,Other,Delhi,Delhi,India,25,13,3,0,0,1,0
TXN006469,2019-03-25,05:53:01,Bakery,UPI/DR/273265999/Bakery,641.16,INR,UPI,Debit,Other,Chennai,Tamil Nadu,India,25,13,3,0,0,1,0
TXN006219,2019-03-26,13:50:02,Blinkit,UPI/Paytm/Blinkit,4358.67,INR,UPI,Debit,Groceries,Pune,Maharashtra,India,26,13,3,0,0,1,0
TXN005131,2019-03-26,22:19:44,Jio Fiber,Auto Debit Jio Fiber,8267.24,INR,Auto Debit,Debit,Bills,Kolkata,West Bengal,India,26,13,3,0,0,1,0
TXN006724,2019-03-28,02:20:21,Income Tax Payment,Auto Debit Income Tax Payment,7596.47,INR,Auto Debit,Debit,Bills,Mumbai,Maharashtra,India,28,13,3,0,0,1,0
TXN006669,2019-03-28,07:01:14,Municipal Water Department,Auto Debit Municipal Water Department,6597.06,INR,Auto Debit,Debit,Bills,Indore,Madhya Pradesh,India,28,13,3,0,0,1,0
TXN006816,2019-03-28,08:41:24,Zomato,UPI/Zomato,342.87,INR,UPI,Debit,Food,Mumbai,Maharashtra,India,28,13,3,0,0,1,0
TXN005543,2019-03-28,16:15:40,Municipal Water Department,Net Banking Municipal Water Department,12905.02,INR,Net Banking,Debit,Bills,Hyderabad,Telangana,India,28,13,3,0,0,1,0
TXN005825,2019-03-29,04:19:00,Home Depot India,UPI/DR/378965689/Home Depot India,1170.69,INR,UPI,Debit,Miscellaneous,Pune,Maharashtra,India,29,13,3,0,0,1,0
TXN006729,2019-03-29,05:05:09,EMI Personal Loan,Auto Debit EMI Personal Loan,8642.19,INR,Auto Debit,Debit,Bills,Nagpur,Maharashtra,India,29,13,3,0,0,1,0
TXN005143,2019-03-29,06:17:35,Nature's Basket,POS Purchase Nature's Basket,2850.43,INR,Debit Card,Debit,Groceries,Kolkata,West Bengal,India,29,13,3,0,0,1,0
TXN005034,2019-03-29,14:55:46,BEST,Auto Debit BEST,12692.45,INR,Auto Debit,Debit,Bills,Delhi,Delhi,India,29,13,3,0,0,1,0
TXN006853,2019-03-29,21:45:22,Pet Shop,UPI/Paytm/Pet Shop,100.46,INR,UPI,Debit,Other,Pune,Maharashtra,India,29,13,3,0,0,1,0
TXN006572,2019-03-29,22:01:25,Amazon India,Refund Amazon India,1995.46,INR,Net Banking,Credit,Shopping,Kolkata,West Bengal,India,29,13,3,0,0,1,0
TXN006501,2019-03-30,04:35:46,Flipkart,Cashback Flipkart,497.26,INR,UPI,Credit,Shopping,Nagpur,Maharashtra,India,30,13,3,1,0,1,0
TXN006427,2019-03-30,11:16:35,HP Gas,Net Banking HP Gas,10523.24,INR,Net Banking,Debit,Bills,Pune,Maharashtra,India,30,13,3,1,0,1,0
TXN005214,2019-03-30,11:19:46,Jio,Auto Debit Jio,1498.14,INR,Auto Debit,Debit,Bills,Ahmedabad,Gujarat,India,30,13,3,1,0,1,0
TXN005691,2019-03-30,22:45:41,Disney+ Hotstar,UPI/Paytm/Disney+ Hotstar,293.29,INR,Credit Card,Debit,Subscription,Jaipur,Rajasthan,India,30,13,3,1,0,1,0
TXN006127,2019-03-30,23:57:27,Indane Gas,Auto Debit Indane Gas,5469.5,INR,Auto Debit,Debit,Bills,Nagpur,Maharashtra,India,30,13,3,1,0,1,0
TXN005161,2019-03-31,01:20:50,Misc Vendor,UPI/DR/131081879/Misc Vendor,1394.8,INR,UPI,Debit,Other,Pune,Maharashtra,India,31,13,3,1,1,1,0
TXN006224,2019-03-31,04:00:25,DMart,POS Purchase DMart,4368.21,INR,Debit Card,Debit,Groceries,Nagpur,Maharashtra,India,31,13,3,1,1,1,0
TXN006921,2019-03-31,09:02:34,HP Gas,Auto Debit HP Gas,14817.74,INR,Auto Debit,Debit,Bills,Ahmedabad,Gujarat,India,31,13,3,1,1,1,0
TXN006913,2019-03-31,11:49:35,HDFC Ergo,Net Banking Insurance Premium HDFC Ergo,48355.87,INR,Net Banking,Debit,Insurance,Lucknow,Uttar Pradesh,India,31,13,3,1,1,1,0
TXN005943,2019-03-31,15:08:07,EMI Personal Loan,Auto Debit EMI Personal Loan,13581.4,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,31,13,3,1,1,1,0
TXN005326,2019-03-31,23:55:44,Tata Power,Auto Debit Tata Power,3095.39,INR,Auto Debit,Debit,Bills,Noida,Uttar Pradesh,India,31,13,3,1,1,1,0
TXN006951,2019-04-01,02:22:35,Bakery,UPI/DR/488566940/Bakery,147.21,INR,UPI,Debit,Other,Bengaluru,Karnataka,India,1,14,4,0,0,1,0
TXN006568,2019-04-01,03:07:05,Netflix,Auto Debit Netflix,623.54,INR,Auto Debit,Debit,Subscription,Ahmedabad,Gujarat,India,1,14,4,0,0,1,0
TXN005486,2019-04-01,03:55:27,BPCL,POS Purchase BPCL,1579.08,INR,Debit Card,Debit,Fuel,Hyderabad,Telangana,India,1,14,4,0,0,1,0
TXN005602,2019-04-01,06:17:23,Mutual Fund SIP,UPI/Paytm/Mutual Fund SIP,20762.03,INR,UPI,Debit,Investment,Ahmedabad,Gujarat,India,1,14,4,0,0,1,0
TXN005803,2019-04-01,13:31:08,ICICI Prudential MF,SIP Investment ICICI Prudential MF,46386.55,INR,Auto Debit,Debit,Investment,Nagpur,Maharashtra,India,1,14,4,0,0,1,0
TXN006110,2019-04-01,18:08:57,Flipkart,POS Purchase Flipkart,9653.96,INR,Debit Card,Debit,Shopping,Kolkata,West Bengal,India,1,14,4,0,0,1,0
TXN006040,2019-04-01,20:40:00,HDFC Mutual Fund,UPI/HDFC Mutual Fund,33562.04,INR,UPI,Debit,Investment,Hyderabad,Telangana,India,1,14,4,0,0,1,0
TXN005976,2019-04-02,09:21:52,Jio Fiber,Net Banking Jio Fiber,11900.19,INR,Net Banking,Debit,Bills,Surat,Gujarat,India,2,14,4,0,0,1,0
TXN005934,2019-04-02,09:57:08,Faasos,UPI/Faasos,1055.6,INR,UPI,Debit,Food,Bengaluru,Karnataka,India,2,14,4,0,0,1,0
TXN005728,2019-04-02,16:06:11,Local Wine & Beer Shop,UPI/DR/622881542/Local Wine & Beer Shop,1169.21,INR,UPI,Debit,Food,Lucknow,Uttar Pradesh,India,2,14,4,0,0,1,0
TXN006017,2019-04-03,12:50:44,KFC,UPI/KFC,2946.86,INR,UPI,Debit,Food,Bengaluru,Karnataka,India,3,14,4,0,0,0,0
TXN005465,2019-04-03,13:55:52,Employer Salary Credit,NEFT Salary Credit,222120.88,INR,NEFT,Credit,Salary,Jaipur,Rajasthan,India,3,14,4,0,0,0,0
TXN006677,2019-04-03,15:52:04,Nature's Basket,POS Purchase Nature's Basket,3235.69,INR,Debit Card,Debit,Groceries,Pune,Maharashtra,India,3,14,4,0,0,0,0
TXN005520,2019-04-03,23:57:34,ICICI Prudential MF,UPI/ICICI Prudential MF,38529.53,INR,UPI,Debit,Investment,Bengaluru,Karnataka,India,3,14,4,0,0,0,0
TXN005664,2019-04-04,10:07:31,Reliance Fresh,UPI/DR/580035742/Reliance Fresh,4405.09,INR,UPI,Debit,Groceries,Noida,Uttar Pradesh,India,4,14,4,0,0,0,0
TXN006858,2019-04-05,02:03:17,Mutual Fund SIP,UPI/Mutual Fund SIP,13353.71,INR,UPI,Debit,Investment,Delhi,Delhi,India,5,14,4,0,0,0,0
TXN006953,2019-04-05,11:36:52,EatClub,POS Purchase EatClub,1250.0,INR,Debit Card,Debit,Food,Surat,Gujarat,India,5,14,4,0,0,0,0
TXN006738,2019-04-06,03:02:13,Blinkit,UPI/Paytm/Blinkit,977.17,INR,UPI,Debit,Groceries,Kolkata,West Bengal,India,6,14,4,1,0,0,0
TXN006003,2019-04-06,07:11:27,HP Gas,Auto Debit HP Gas,7331.45,INR,Auto Debit,Debit,Bills,Pune,Maharashtra,India,6,14,4,1,0,0,0
TXN006441,2019-04-06,18:55:08,Indian Oil,FASTag Recharge,3867.32,INR,UPI,Debit,Fuel,Mumbai,Maharashtra,India,6,14,4,1,0,0,0
TXN005893,2019-04-06,23:34:13,Local Store,UPI/DR/324422284/Local Store,1616.88,INR,UPI,Debit,Other,Pune,Maharashtra,India,6,14,4,1,0,0,0
TXN005319,2019-04-07,19:43:39,Pet Shop,UPI/DR/986171278/Pet Shop,1090.52,INR,UPI,Debit,Other,Nagpur,Maharashtra,India,7,14,4,1,0,0,0
TXN006227,2019-04-08,04:16:11,BigBasket,UPI/Paytm/BigBasket,4793.42,INR,UPI,Debit,Groceries,Kochi,Kerala,India,8,15,4,0,0,0,0
TXN005234,2019-04-08,09:04:41,Nature's Basket,UPI/DR/993027458/Nature's Basket,4966.93,INR,UPI,Debit,Groceries,Noida,Uttar Pradesh,India,8,15,4,0,0,0,0
TXN005627,2019-04-08,18:48:10,Zepto,UPI/Zepto,3205.33,INR,UPI,Debit,Groceries,Chennai,Tamil Nadu,India,8,15,4,0,0,0,0
TXN005669,2019-04-09,07:00:21,Fruit Vendor,UPI/Paytm/Fruit Vendor,346.29,INR,UPI,Debit,Other,Indore,Madhya Pradesh,India,9,15,4,0,0,0,0
TXN005114,2019-04-10,09:46:12,Starbucks India,UPI/DR/347538338/Starbucks India,2679.74,INR,UPI,Debit,Food,Hyderabad,Telangana,India,10,15,4,0,0,0,0
TXN006382,2019-04-10,13:41:43,Nykaa,POS Purchase Nykaa,3720.1,INR,Credit Card,Debit,Shopping,Chennai,Tamil Nadu,India,10,15,4,0,0,0,0
TXN006234,2019-04-10,15:07:14,EMI Home Loan,NEFT EMI Home Loan,18129.88,INR,NEFT,Debit,Bills,Lucknow,Uttar Pradesh,India,10,15,4,0,0,0,0
TXN006918,2019-04-10,15:53:02,Adani Electricity,UPI/Adani Electricity,15625.29,INR,UPI,Debit,Bills,Hyderabad,Telangana,India,10,15,4,0,0,0,0
TXN005852,2019-04-10,16:24:46,Starbucks India,UPI/Paytm/Starbucks India,1306.21,INR,UPI,Debit,Food,Mumbai,Maharashtra,India,10,15,4,0,0,0,0
TXN006965,2019-04-10,16:46:37,Indian Oil,POS Purchase Indian Oil,4182.5,INR,Debit Card,Debit,Fuel,Surat,Gujarat,India,10,15,4,0,0,0,0
TXN005937,2019-04-10,17:38:00,The Beer Cafe,UPI/The Beer Cafe,1405.31,INR,UPI,Debit,Food,Nagpur,Maharashtra,India,10,15,4,0,0,0,0
TXN006974,2019-04-10,19:45:58,KFC,UPI/KFC,1460.12,INR,UPI,Debit,Food,Pune,Maharashtra,India,10,15,4,0,0,0,0
TXN006796,2019-04-11,20:58:07,Amazon India,POS Purchase Amazon India,4575.22,INR,Debit Card,Debit,Shopping,Jaipur,Rajasthan,India,11,15,4,0,0,0,0
TXN005078,2019-04-12,18:12:45,Local Services,UPI/Paytm/Local Services,609.34,INR,UPI,Debit,Other,Indore,Madhya Pradesh,India,12,15,4,0,0,0,0
TXN006826,2019-04-12,21:30:27,Unknown Merchant,UPI/Unknown Merchant,1889.59,INR,UPI,Debit,Other,Kolkata,West Bengal,India,12,15,4,0,0,0,0
TXN005923,2019-04-13,01:56:15,Nature's Basket,POS Purchase Nature's Basket,343.86,INR,Debit Card,Debit,Groceries,Surat,Gujarat,India,13,15,4,1,0,0,0
TXN006057,2019-04-13,02:52:52,Misc Vendor,UPI/Paytm/Misc Vendor,1634.85,INR,UPI,Debit,Other,Kolkata,West Bengal,India,13,15,4,1,0,0,0
TXN005823,2019-04-13,13:33:40,BPCL,UPI/Paytm/BPCL,1926.67,INR,UPI,Debit,Fuel,Noida,Uttar Pradesh,India,13,15,4,1,0,0,0
TXN005651,2019-04-13,15:51:26,Indian Oil,POS Purchase Indian Oil,2641.52,INR,Debit Card,Debit,Fuel,Jaipur,Rajasthan,India,13,15,4,1,0,0,0
TXN006458,2019-04-13,22:50:19,Municipal Water Department,Auto Debit Municipal Water Department,11156.98,INR,Auto Debit,Debit,Bills,Surat,Gujarat,India,13,15,4,1,0,0,0
TXN005048,2019-04-14,00:29:39,Local Store,UPI/Local Store,1244.61,INR,UPI,Debit,Other,Kochi,Kerala,India,14,15,4,1,0,0,0
TXN006455,2019-04-15,00:09:28,Jio,Auto Debit Jio,12443.16,INR,Auto Debit,Debit,Bills,Surat,Gujarat,India,15,16,4,0,0,0,0
TXN006117,2019-04-15,04:00:47,Blinkit,POS Purchase Blinkit,3280.29,INR,Credit Card,Debit,Groceries,Kochi,Kerala,India,15,16,4,0,0,0,0
TXN005525,2019-04-15,18:06:32,Indane Gas,UPI/Indane Gas,843.19,INR,UPI,Debit,Bills,Ahmedabad,Gujarat,India,15,16,4,0,0,0,0
TXN005480,2019-04-16,05:28:29,Meesho,POS Purchase Meesho,5346.54,INR,Credit Card,Debit,Shopping,Delhi,Delhi,India,16,16,4,0,0,0,0
TXN005223,2019-04-16,21:20:36,Swiggy,POS Purchase Swiggy,2720.86,INR,Credit Card,Debit,Food,Kochi,Kerala,India,16,16,4,0,0,0,0
TXN006457,2019-04-17,01:47:05,Jio Fiber,Net Banking Jio Fiber,13266.13,INR,Net Banking,Debit,Bills,Kochi,Kerala,India,17,16,4,0,0,0,0
TXN005434,2019-04-18,06:28:51,Ajio,POS Purchase Ajio,3953.65,INR,Net Banking,Debit,Shopping,Bengaluru,Karnataka,India,18,16,4,0,0,0,0
TXN005254,2019-04-18,20:24:32,Local Wine & Beer Shop,POS Purchase Local Wine & Beer Shop,2445.53,INR,Debit Card,Debit,Food,Bengaluru,Karnataka,India,18,16,4,0,0,0,0
TXN006084,2019-04-19,00:46:27,Bajaj Allianz,Net Banking Insurance Premium Bajaj Allianz,36880.21,INR,Net Banking,Debit,Insurance,Jaipur,Rajasthan,India,19,16,4,0,0,0,0
TXN005142,2019-04-19,16:23:39,Reliance Fresh,UPI/Reliance Fresh,468.93,INR,UPI,Debit,Groceries,Noida,Uttar Pradesh,India,19,16,4,0,0,0,0
TXN006465,2019-04-19,19:43:47,Zomato,UPI/Paytm/Zomato,494.55,INR,UPI,Debit,Food,Jaipur,Rajasthan,India,19,16,4,0,0,0,0
TXN006567,2019-04-20,20:24:17,Zepto,POS Purchase Zepto,1211.16,INR,Credit Card,Debit,Groceries,Kolkata,West Bengal,India,20,16,4,1,0,0,0
TXN006468,2019-04-21,02:05:35,Tata Play,Auto Debit Tata Play,620.56,INR,Auto Debit,Debit,Subscription,Ahmedabad,Gujarat,India,21,16,4,1,0,0,0
TXN005308,2019-04-21,10:55:45,Indian Oil,POS Purchase Indian Oil,4507.47,INR,Debit Card,Debit,Fuel,Hyderabad,Telangana,India,21,16,4,1,0,0,0
TXN006204,2019-04-21,13:27:41,EMI Home Loan,Net Banking EMI Home Loan,16777.16,INR,Net Banking,Debit,Bills,Jaipur,Rajasthan,India,21,16,4,1,0,0,0
TXN005273,2019-04-21,15:40:11,Cafe Coffee Day,POS Purchase Cafe Coffee Day,501.16,INR,Credit Card,Debit,Food,Kochi,Kerala,India,21,16,4,1,0,0,0
TXN005481,2019-04-21,22:58:08,Meesho,Cashback Meesho,4244.2,INR,Net Banking,Credit,Shopping,Kolkata,West Bengal,India,21,16,4,1,0,0,0
TXN005979,2019-04-22,07:09:55,Tata Power,Net Banking Tata Power,4586.01,INR,Net Banking,Debit,Bills,Jaipur,Rajasthan,India,22,17,4,0,0,0,0
TXN006429,2019-04-22,15:29:27,Zomato,UPI/DR/557523905/Zomato,986.62,INR,UPI,Debit,Food,Kolkata,West Bengal,India,22,17,4,0,0,0,0
TXN005165,2019-04-22,17:10:04,Municipal Water Department,UPI/Paytm/Municipal Water Department,821.92,INR,UPI,Debit,Bills,Noida,Uttar Pradesh,India,22,17,4,0,0,0,0
TXN006776,2019-04-24,15:27:32,Faasos,POS Purchase Faasos,1125.4,INR,Debit Card,Debit,Food,Chennai,Tamil Nadu,India,24,17,4,0,0,0,0
TXN006198,2019-04-24,17:51:39,PharmEasy,UPI/Paytm/PharmEasy,1377.28,INR,UPI,Debit,Miscellaneous,Mumbai,Maharashtra,India,24,17,4,0,0,0,0
TXN005861,2019-04-25,01:23:35,BookMyShow,POS Purchase BookMyShow,1052.02,INR,Credit Card,Debit,Entertainment,Mumbai,Maharashtra,India,25,17,4,0,0,1,0
TXN006808,2019-04-25,15:06:21,Ajio,UPI/Ajio,10338.25,INR,UPI,Debit,Shopping,Jaipur,Rajasthan,India,25,17,4,0,0,1,0
TXN005274,2019-04-26,01:50:12,EMI Home Loan,Auto Debit EMI Home Loan,16646.81,INR,Auto Debit,Debit,Bills,Pune,Maharashtra,India,26,17,4,0,0,1,0
TXN005307,2019-04-26,05:28:26,Tata Power,Net Banking Tata Power,4122.24,INR,Net Banking,Debit,Bills,Chennai,Tamil Nadu,India,26,17,4,0,0,1,0
TXN005810,2019-04-26,09:29:40,Tata Power,Auto Debit Tata Power,5801.17,INR,Auto Debit,Debit,Bills,Nagpur,Maharashtra,India,26,17,4,0,0,1,0
TXN006011,2019-04-26,11:51:18,Pet Shop,UPI/DR/552062605/Pet Shop,519.38,INR,UPI,Debit,Other,Mumbai,Maharashtra,India,26,17,4,0,0,1,0
TXN006403,2019-04-26,13:00:33,KFC,UPI/DR/412527533/KFC,1783.18,INR,UPI,Debit,Food,Bengaluru,Karnataka,India,26,17,4,0,0,1,0
TXN006722,2019-04-26,14:41:34,BEST,Auto Debit BEST,3473.05,INR,Auto Debit,Debit,Bills,Indore,Madhya Pradesh,India,26,17,4,0,0,1,0
TXN006550,2019-04-27,04:47:42,EMI Personal Loan,Net Banking EMI Personal Loan,23396.43,INR,Net Banking,Debit,Bills,Kolkata,West Bengal,India,27,17,4,1,0,1,0
TXN005316,2019-04-27,13:08:56,BPCL,FASTag Recharge,4009.1,INR,UPI,Debit,Fuel,Indore,Madhya Pradesh,India,27,17,4,1,0,1,0
TXN005622,2019-04-27,17:37:39,Domino's India,UPI/Paytm/Domino's India,2113.38,INR,UPI,Debit,Food,Indore,Madhya Pradesh,India,27,17,4,1,0,1,0
TXN006791,2019-04-27,18:24:15,HP Gas,Net Banking HP Gas,8779.03,INR,Net Banking,Debit,Bills,Indore,Madhya Pradesh,India,27,17,4,1,0,1,0
TXN006238,2019-04-27,21:41:29,Municipal Water Department,Auto Debit Municipal Water Department,15112.66,INR,Auto Debit,Debit,Bills,Mumbai,Maharashtra,India,27,17,4,1,0,1,0
TXN005445,2019-04-28,01:51:45,Adani Electricity,Auto Debit Adani Electricity,6106.02,INR,Auto Debit,Debit,Bills,Ahmedabad,Gujarat,India,28,17,4,1,0,1,0
TXN006284,2019-04-28,07:12:18,Street Food Vendor,UPI/DR/728381921/Street Food Vendor,271.89,INR,UPI,Debit,Other,Mumbai,Maharashtra,India,28,17,4,1,0,1,0
TXN005180,2019-04-28,10:58:39,Amazon Prime,UPI/Paytm/Amazon Prime,863.68,INR,UPI,Debit,Entertainment,Mumbai,Maharashtra,India,28,17,4,1,0,1,0
TXN006715,2019-04-28,14:41:59,EMI Home Loan,NEFT EMI Home Loan,16697.87,INR,NEFT,Debit,Bills,Kochi,Kerala,India,28,17,4,1,0,1,0
TXN005623,2019-04-29,03:55:43,Spotify,UPI/Paytm/Spotify,695.68,INR,Credit Card,Debit,Subscription,Nagpur,Maharashtra,India,29,18,4,0,0,1,0
TXN005674,2019-04-29,16:08:31,Jio Fiber,Net Banking Jio Fiber,13761.12,INR,Net Banking,Debit,Bills,Lucknow,Uttar Pradesh,India,29,18,4,0,0,1,0
TXN006295,2019-04-29,19:13:18,Fruit Vendor,UPI/Fruit Vendor,1617.49,INR,UPI,Debit,Other,Nagpur,Maharashtra,India,29,18,4,0,0,1,0
TXN006002,2019-04-30,05:29:32,EMI Home Loan,UPI/Paytm/EMI Home Loan,14957.84,INR,UPI,Debit,Bills,Pune,Maharashtra,India,30,18,4,0,1,1,0
TXN005099,2019-04-30,06:29:44,Dish TV,UPI/Paytm/Dish TV,695.69,INR,UPI,Debit,Subscription,Bengaluru,Karnataka,India,30,18,4,0,1,1,0
TXN006274,2019-04-30,10:58:55,Indane Gas,NEFT Indane Gas,10001.17,INR,NEFT,Debit,Bills,Jaipur,Rajasthan,India,30,18,4,0,1,1,0
TXN006556,2019-04-30,12:04:33,BPCL,POS Purchase BPCL,819.03,INR,Credit Card,Debit,Fuel,Nagpur,Maharashtra,India,30,18,4,0,1,1,0
TXN006852,2019-04-30,13:06:08,BEST,Auto Debit BEST,9460.08,INR,Auto Debit,Debit,Bills,Nagpur,Maharashtra,India,30,18,4,0,1,1,0
TXN006126,2019-04-30,23:56:28,BSNL,Auto Debit BSNL,759.45,INR,Auto Debit,Debit,Bills,Surat,Gujarat,India,30,18,4,0,1,1,0
TXN006640,2019-05-01,11:34:46,Faasos,POS Purchase Faasos,810.07,INR,Credit Card,Debit,Food,Surat,Gujarat,India,1,18,5,0,0,1,0
TXN005845,2019-05-02,04:23:49,Jio Fiber,Net Banking Jio Fiber,8128.38,INR,Net Banking,Debit,Bills,Hyderabad,Telangana,India,2,18,5,0,0,1,0
TXN006158,2019-05-02,05:28:43,DMart,UPI/Paytm/DMart,3012.84,INR,UPI,Debit,Groceries,Delhi,Delhi,India,2,18,5,0,0,1,0
TXN006454,2019-05-02,09:37:12,DMart,UPI/Paytm/DMart,2088.43,INR,UPI,Debit,Groceries,Indore,Madhya Pradesh,India,2,18,5,0,0,1,0
TXN005661,2019-05-02,15:20:15,SBI Mutual Fund,SIP Investment SBI Mutual Fund,2485.4,INR,Auto Debit,Debit,Investment,Chennai,Tamil Nadu,India,2,18,5,0,0,1,0
TXN006129,2019-05-02,16:21:04,BigBasket,POS Purchase BigBasket,1679.4,INR,Credit Card,Debit,Groceries,Lucknow,Uttar Pradesh,India,2,18,5,0,0,1,0
TXN005111,2019-05-03,00:05:18,DMart,UPI/DR/581223755/DMart,740.27,INR,UPI,Debit,Groceries,Nagpur,Maharashtra,India,3,18,5,0,0,0,0
TXN005806,2019-05-03,03:28:47,Bharat Gas,NEFT Bharat Gas,11960.91,INR,NEFT,Debit,Bills,Nagpur,Maharashtra,India,3,18,5,0,0,0,0
TXN006022,2019-05-03,07:24:43,Amazon India,UPI/Paytm/Amazon India,12420.5,INR,UPI,Debit,Shopping,Noida,Uttar Pradesh,India,3,18,5,0,0,0,0
TXN005626,2019-05-03,10:40:03,Mutual Fund SIP,SIP Investment Mutual Fund SIP,7553.53,INR,Auto Debit,Debit,Investment,Mumbai,Maharashtra,India,3,18,5,0,0,0,0
TXN005617,2019-05-03,11:32:19,Jio,UPI/Paytm/Jio,9259.35,INR,UPI,Debit,Bills,Bengaluru,Karnataka,India,3,18,5,0,0,0,0
TXN006814,2019-05-03,17:05:22,HPCL,UPI/DR/227051781/HPCL,3226.64,INR,UPI,Debit,Fuel,Kochi,Kerala,India,3,18,5,0,0,0,0
TXN006594,2019-05-04,18:32:45,Third Wave Coffee,UPI/DR/110197828/Third Wave Coffee,526.53,INR,UPI,Debit,Food,Jaipur,Rajasthan,India,4,18,5,1,0,0,0
TXN005089,2019-05-04,20:24:54,Third Wave Coffee,UPI/DR/420632895/Third Wave Coffee,2808.16,INR,UPI,Debit,Food,Delhi,Delhi,India,4,18,5,1,0,0,0
TXN006332,2019-05-04,21:10:09,Employer Salary Credit,NEFT Salary Credit,202071.67,INR,IMPS,Credit,Salary,Bengaluru,Karnataka,India,4,18,5,1,0,0,0
TXN005387,2019-05-06,00:13:59,Amazon Prime,UPI/DR/425545658/Amazon Prime,432.85,INR,UPI,Debit,Entertainment,Ahmedabad,Gujarat,India,6,19,5,0,0,0,0
TXN005296,2019-05-06,13:52:36,HP Gas,Net Banking HP Gas,7370.08,INR,Net Banking,Debit,Bills,Indore,Madhya Pradesh,India,6,19,5,0,0,0,0
TXN006911,2019-05-06,18:04:04,Third Wave Coffee,POS Purchase Third Wave Coffee,228.86,INR,Debit Card,Debit,Food,Noida,Uttar Pradesh,India,6,19,5,0,0,0,0
TXN006257,2019-05-07,18:00:21,Local Wine & Beer Shop,UPI/DR/738021964/Local Wine & Beer Shop,783.87,INR,UPI,Debit,Food,Surat,Gujarat,India,7,19,5,0,0,0,0
TXN005039,2019-05-08,05:24:00,Street Food Vendor,UPI/DR/162959284/Street Food Vendor,59.25,INR,UPI,Debit,Other,Bengaluru,Karnataka,India,8,19,5,0,0,0,0
TXN005785,2019-05-09,14:40:50,Swiggy,UPI/Swiggy,767.41,INR,UPI,Debit,Food,Nagpur,Maharashtra,India,9,19,5,0,0,0,0
TXN005747,2019-05-09,15:13:37,BSNL,Net Banking BSNL,7761.25,INR,Net Banking,Debit,Bills,Noida,Uttar Pradesh,India,9,19,5,0,0,0,0
TXN005759,2019-05-09,18:51:47,Myntra,UPI/DR/476365632/Myntra,14295.35,INR,UPI,Debit,Shopping,Ahmedabad,Gujarat,India,9,19,5,0,0,0,0
TXN005659,2019-05-09,20:24:09,Bakery,UPI/Paytm/Bakery,1075.22,INR,UPI,Debit,Other,Lucknow,Uttar Pradesh,India,9,19,5,0,0,0,0
TXN006296,2019-05-10,06:10:38,Indane Gas,Auto Debit Indane Gas,5799.83,INR,Auto Debit,Debit,Bills,Ahmedabad,Gujarat,India,10,19,5,0,0,0,0
TXN005737,2019-05-11,08:14:48,KFC,POS Purchase KFC,1208.68,INR,Credit Card,Debit,Food,Kochi,Kerala,India,11,19,5,1,0,0,0
TXN006877,2019-05-11,15:38:42,BEST,Auto Debit BEST,7601.07,INR,Auto Debit,Debit,Bills,Surat,Gujarat,India,11,19,5,1,0,0,0
TXN006018,2019-05-12,01:21:05,Bakery,UPI/Paytm/Bakery,87.38,INR,UPI,Debit,Other,Lucknow,Uttar Pradesh,India,12,19,5,1,0,0,0
TXN006301,2019-05-14,11:49:02,Bakery,UPI/DR/942764719/Bakery,1052.93,INR,UPI,Debit,Other,Bengaluru,Karnataka,India,14,20,5,0,0,0,0
TXN005159,2019-05-15,07:40:43,BPCL,FASTag Recharge,3402.93,INR,UPI,Debit,Fuel,Pune,Maharashtra,India,15,20,5,0,0,0,0
TXN006569,2019-05-16,16:14:01,Home Depot India,POS Purchase Home Depot India,7257.3,INR,Debit Card,Debit,Miscellaneous,Pune,Maharashtra,India,16,20,5,0,0,0,0
TXN005185,2019-05-17,08:02:44,HP Gas,Net Banking HP Gas,5159.51,INR,Net Banking,Debit,Bills,Lucknow,Uttar Pradesh,India,17,20,5,0,0,0,0
TXN006264,2019-05-17,12:30:17,Nykaa,POS Purchase Nykaa,2282.35,INR,Debit Card,Debit,Shopping,Chennai,Tamil Nadu,India,17,20,5,0,0,0,0
TXN005105,2019-05-17,14:45:09,Nature's Basket,UPI/DR/782454310/Nature's Basket,3551.91,INR,UPI,Debit,Groceries,Pune,Maharashtra,India,17,20,5,0,0,0,0
TXN005290,2019-05-18,04:54:04,Flipkart,POS Purchase Flipkart,3137.26,INR,Credit Card,Debit,Shopping,Kolkata,West Bengal,India,18,20,5,1,0,0,0
TXN005794,2019-05-18,08:25:14,Mobile Repair,UPI/Paytm/Mobile Repair,1173.71,INR,UPI,Debit,Other,Nagpur,Maharashtra,India,18,20,5,1,0,0,0
TXN005395,2019-05-18,11:10:08,Street Food Vendor,UPI/Paytm/Street Food Vendor,282.94,INR,UPI,Debit,Other,Delhi,Delhi,India,18,20,5,1,0,0,0
TXN006042,2019-05-18,12:54:46,Amazon Prime,Auto Debit Amazon Prime,448.67,INR,Auto Debit,Debit,Subscription,Hyderabad,Telangana,India,18,20,5,1,0,0,0
