transaction_id,transaction_date,transaction_time,merchant,description,amount,currency,payment_method,transaction_type,category,city,state,country,day,week,month,weekend,merchant_freq,avg_expense,rolling_avg,month_end,salary_week,festival_season
TXN006639,2018-04-12,17:39:21,Bharat Gas,Auto Debit Bharat Gas,3339.94,INR,Auto Debit,Debit,Bills,Indore,Madhya Pradesh,India,12,15,4,0,100,4989.675895714285,6740.990000000015,0,0,0
TXN005156,2018-04-13,04:26:55,Indian Oil,UPI/Paytm/Indian Oil,2222.08,INR,UPI,Debit,Fuel,Surat,Gujarat,India,13,15,4,0,162,4989.675895714285,2291.1566666666813,0,0,0
TXN005723,2018-04-13,11:20:31,EatClub,UPI/EatClub,2034.66,INR,UPI,Debit,Food,Ahmedabad,Gujarat,India,13,15,4,0,81,4989.675895714285,2532.2266666666815,0,0,0
TXN005769,2018-04-13,13:51:35,Cafe Coffee Day,UPI/DR/944048177/Cafe Coffee Day,1801.91,INR,UPI,Debit,Food,Mumbai,Maharashtra,India,13,15,4,0,117,4989.675895714285,2019.5500000000145,0,0,0
TXN005049,2018-04-13,16:16:08,Reliance Fresh,UPI/Reliance Fresh,2309.44,INR,UPI,Debit,Groceries,Surat,Gujarat,India,13,15,4,0,167,4989.675895714285,2048.6700000000146,0,0,0
TXN006221,2018-04-13,19:16:32,Social,POS Purchase Social,700.06,INR,Debit Card,Debit,Food,Nagpur,Maharashtra,India,13,15,4,0,54,4989.675895714285,1603.8033333333478,0,0,0
TXN006297,2018-04-14,15:19:15,Disney+ Hotstar,POS Purchase Disney+ Hotstar,1075.24,INR,Debit Card,Debit,Entertainment,Kolkata,West Bengal,India,14,15,4,1,33,4989.675895714285,1361.5800000000145,0,0,0
TXN005464,2018-04-15,20:48:15,Bharat Gas,Net Banking Bharat Gas,2320.91,INR,Net Banking,Debit,Bills,Indore,Madhya Pradesh,India,15,15,4,1,100,4989.675895714285,1365.4033333333475,0,0,0
TXN005835,2018-04-15,22:28:46,Blinkit,UPI/Blinkit,2365.7,INR,UPI,Debit,Groceries,Ahmedabad,Gujarat,India,15,15,4,1,140,4989.675895714285,1920.616666666681,0,0,0
TXN005708,2018-04-17,19:49:27,Social,UPI/Paytm/Social,2611.04,INR,UPI,Debit,Food,Hyderabad,Telangana,India,17,16,4,0,54,4989.675895714285,2432.5500000000143,0,0,0
TXN006304,2018-04-19,19:50:54,Zepto,POS Purchase Zepto,4436.74,INR,Debit Card,Debit,Groceries,Noida,Uttar Pradesh,India,19,16,4,0,138,4989.675895714285,3137.826666666681,0,0,0
TXN005590,2018-04-19,20:18:55,Domino's India,UPI/Domino's India,1520.36,INR,UPI,Debit,Food,Kochi,Kerala,India,19,16,4,0,98,4989.675895714285,2856.046666666681,0,0,0
TXN006870,2018-04-20,00:18:29,Nature's Basket,UPI/DR/259092607/Nature's Basket,4252.27,INR,UPI,Debit,Groceries,Surat,Gujarat,India,20,16,4,0,143,4989.675895714285,3403.1233333333475,0,0,0
TXN006767,2018-04-20,02:04:31,Misc Vendor,UPI/DR/293947512/Misc Vendor,931.13,INR,UPI,Debit,Other,Ahmedabad,Gujarat,India,20,16,4,0,30,4989.675895714285,2234.586666666681,0,0,0
TXN005792,2018-04-20,19:00:48,HPCL,FASTag Recharge,4972.45,INR,Net Banking,Debit,Fuel,Surat,Gujarat,India,20,16,4,0,143,4989.675895714285,3385.283333333348,0,0,0
TXN005101,2018-04-21,09:36:43,Airtel,Net Banking Airtel,14194.56,INR,Net Banking,Debit,Bills,Surat,Gujarat,India,21,16,4,1,175,4989.675895714285,6699.380000000015,0,0,0
TXN006885,2018-04-21,12:08:40,BigBasket,POS Purchase BigBasket,2195.08,INR,Debit Card,Debit,Groceries,Hyderabad,Telangana,India,21,16,4,1,146,4989.675895714285,7120.69666666668,0,0,0
TXN005566,2018-04-21,12:28:46,Mobile Repair,UPI/Mobile Repair,413.34,INR,UPI,Debit,Other,Bengaluru,Karnataka,India,21,16,4,1,30,4989.675895714285,5600.993333333347,0,0,0
TXN006522,2018-04-22,02:18:05,Amazon India,UPI/Amazon India,9392.73,INR,UPI,Debit,Shopping,Jaipur,Rajasthan,India,22,16,4,1,123,4989.675895714285,4000.3833333333478,0,0,0
TXN005945,2018-04-22,16:05:30,Zepto,UPI/Paytm/Zepto,2938.98,INR,UPI,Debit,Groceries,Jaipur,Rajasthan,India,22,16,4,1,138,4989.675895714285,4248.350000000014,0,0,0
TXN006616,2018-04-22,18:53:28,Burger King,POS Purchase Burger King,2426.16,INR,Credit Card,Debit,Food,Jaipur,Rajasthan,India,22,16,4,1,92,4989.675895714285,4919.2900000000145,0,0,0
TXN005990,2018-04-22,19:49:52,Reliance Fresh,POS Purchase Reliance Fresh,4703.07,INR,Debit Card,Debit,Groceries,Kolkata,West Bengal,India,22,16,4,1,167,4989.675895714285,3356.0700000000143,0,0,0
TXN006723,2018-04-22,23:06:58,Income Tax Payment,Auto Debit Income Tax Payment,12205.36,INR,Auto Debit,Debit,Bills,Surat,Gujarat,India,22,16,4,1,36,4989.675895714285,6444.863333333348,0,0,0
TXN006622,2018-04-23,00:08:09,ATM,ATM Cash Withdrawal,3689.45,INR,Cash Withdrawal,Debit,Other,Lucknow,Uttar Pradesh,India,23,17,4,0,17,4989.675895714285,6865.960000000015,0,0,0
TXN006075,2018-04-23,11:47:26,EatClub,UPI/EatClub,1439.07,INR,UPI,Debit,Food,Surat,Gujarat,India,23,17,4,0,81,4989.675895714285,5777.960000000015,0,0,0
TXN006897,2018-04-24,00:02:21,Stationery Shop,UPI/DR/801402523/Stationery Shop,2396.13,INR,UPI,Debit,Other,Mumbai,Maharashtra,India,24,17,4,0,9,4989.675895714285,2508.2166666666812,0,0,0
TXN005833,2018-04-24,14:17:44,BigBasket,UPI/Paytm/BigBasket,4839.36,INR,UPI,Debit,Groceries,Delhi,Delhi,India,24,17,4,0,146,4989.675895714285,2891.5200000000145,0,0,0
TXN005021,2018-04-25,15:00:46,Barbeque Nation,UPI/Barbeque Nation,466.74,INR,UPI,Debit,Food,Jaipur,Rajasthan,India,25,17,4,0,50,4989.675895714285,2567.4100000000144,0,1,0
TXN006813,2018-04-26,14:11:17,Airtel,Auto Debit Airtel,11349.5,INR,Auto Debit,Debit,Bills,Jaipur,Rajasthan,India,26,17,4,0,175,4989.675895714285,5551.86666666668,0,1,0
TXN005288,2018-04-26,15:33:24,Tata Power,Net Banking Tata Power,2196.11,INR,Net Banking,Debit,Bills,Indore,Madhya Pradesh,India,26,17,4,0,116,4989.675895714285,4670.783333333347,0,1,0
TXN006935,2018-04-26,16:55:28,Tata Power,Auto Debit Tata Power,9134.3,INR,Auto Debit,Debit,Bills,Chennai,Tamil Nadu,India,26,17,4,0,116,4989.675895714285,7559.970000000013,0,1,0
TXN006888,2018-04-27,04:57:00,Jio Fiber,Auto Debit Jio Fiber,1837.47,INR,Auto Debit,Debit,Bills,Noida,Uttar Pradesh,India,27,17,4,0,113,4989.675895714285,4389.293333333347,0,1,0
TXN005452,2018-04-27,05:52:43,Reliance Fresh,UPI/DR/762888128/Reliance Fresh,4504.4,INR,UPI,Debit,Groceries,Kochi,Kerala,India,27,17,4,0,167,4989.675895714285,5158.723333333347,0,1,0
TXN005226,2018-04-27,12:33:05,BEST,Auto Debit BEST,2039.25,INR,Auto Debit,Debit,Bills,Nagpur,Maharashtra,India,27,17,4,0,108,4989.675895714285,2793.706666666681,0,1,0
TXN006744,2018-04-27,14:27:23,ATM,ATM Cash Withdrawal,3502.46,INR,Cash Withdrawal,Debit,Other,Lucknow,Uttar Pradesh,India,27,17,4,0,17,4989.675895714285,3348.703333333347,0,1,0
TXN006099,2018-04-27,18:55:44,Reliance Fresh,UPI/Paytm/Reliance Fresh,4978.56,INR,UPI,Debit,Groceries,Ahmedabad,Gujarat,India,27,17,4,0,167,4989.675895714285,3506.7566666666808,0,1,0
TXN005176,2018-04-28,02:09:48,Indane Gas,Net Banking Indane Gas,9318.66,INR,Net Banking,Debit,Bills,Hyderabad,Telangana,India,28,17,4,1,74,4989.675895714285,5933.226666666681,0,1,0
TXN006863,2018-04-28,04:38:56,Flipkart,POS Purchase Flipkart,4166.44,INR,Credit Card,Debit,Shopping,Indore,Madhya Pradesh,India,28,17,4,1,108,4989.675895714285,6154.553333333348,0,1,0
TXN005650,2018-04-28,05:07:25,Jio Fiber,NEFT Jio Fiber,12497.61,INR,NEFT,Debit,Bills,Jaipur,Rajasthan,India,28,17,4,1,113,4989.675895714285,8660.903333333348,0,1,0
TXN005020,2018-04-28,17:48:17,Credit Card Bill Payment,Net Banking Credit Card Bill Payment,10853.51,INR,Net Banking,Debit,Bills,Mumbai,Maharashtra,India,28,17,4,1,693,4989.675895714285,9172.520000000013,0,1,0
TXN006721,2018-04-28,18:25:54,Jio,Auto Debit Jio,6198.08,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,28,17,4,1,137,4989.675895714285,9849.733333333348,0,1,0
TXN005320,2018-04-29,10:35:23,BEST,Auto Debit BEST,4610.78,INR,Auto Debit,Debit,Bills,Surat,Gujarat,India,29,17,4,1,108,4989.675895714285,7220.7900000000145,0,1,0
TXN005064,2018-04-29,15:14:12,Municipal Water Department,NEFT Municipal Water Department,8149.04,INR,NEFT,Debit,Bills,Pune,Maharashtra,India,29,17,4,1,155,4989.675895714285,6319.300000000015,0,1,0
TXN005683,2018-04-29,17:30:37,Indane Gas,NEFT Indane Gas,8289.76,INR,NEFT,Debit,Bills,Indore,Madhya Pradesh,India,29,17,4,1,74,4989.675895714285,7016.526666666682,0,1,0
TXN006231,2018-04-29,22:54:10,Tata Power,Auto Debit Tata Power,13959.33,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,29,17,4,1,116,4989.675895714285,10132.710000000015,0,1,0
TXN005053,2018-04-30,09:38:13,Municipal Water Department,Auto Debit Municipal Water Department,6584.46,INR,Auto Debit,Debit,Bills,Kochi,Kerala,India,30,18,4,0,155,4989.675895714285,9611.183333333347,1,1,0
TXN006290,2018-04-30,20:22:28,HP Gas,Net Banking HP Gas,2789.63,INR,Net Banking,Debit,Bills,Pune,Maharashtra,India,30,18,4,0,84,4989.675895714285,7777.806666666682,1,1,0
TXN006869,2018-04-30,21:17:25,Adani Electricity,Net Banking Adani Electricity,7462.28,INR,Net Banking,Debit,Bills,Mumbai,Maharashtra,India,30,18,4,0,98,4989.675895714285,5612.123333333348,1,1,0
TXN005363,2018-04-30,22:37:31,Nature's Basket,POS Purchase Nature's Basket,1716.48,INR,Debit Card,Debit,Groceries,Pune,Maharashtra,India,30,18,4,0,143,4989.675895714285,3989.463333333348,1,1,0
TXN005950,2018-05-01,06:51:39,Adani Electricity,Net Banking Adani Electricity,5397.44,INR,Net Banking,Debit,Bills,Bengaluru,Karnataka,India,1,18,5,0,98,4989.675895714285,4858.733333333347,0,1,0
TXN005466,2018-05-01,06:51:47,Ajio,UPI/Ajio,9207.49,INR,UPI,Debit,Shopping,Bengaluru,Karnataka,India,1,18,5,0,70,4989.675895714285,5440.470000000015,0,1,0
TXN005603,2018-05-01,11:23:31,Employer Salary Credit,NEFT Salary Credit,79766.06,INR,IMPS,Credit,Salary,Delhi,Delhi,India,1,18,5,0,163,4989.675895714285,31456.996666666684,0,1,0
TXN005392,2018-05-01,17:59:37,House Rent Payment,NEFT House Rent Payment,35917.83,INR,NEFT,Debit,Rent,Jaipur,Rajasthan,India,1,18,5,0,165,4989.675895714285,41630.460000000014,0,1,0
TXN006771,2018-05-01,19:38:34,Jio Fiber,UPI/DR/619595468/Jio Fiber,13812.9,INR,UPI,Debit,Bills,Jaipur,Rajasthan,India,1,18,5,0,113,4989.675895714285,43165.59666666668,0,1,0
TXN005388,2018-05-01,22:38:45,Myntra,UPI/DR/360482447/Myntra,7835.39,INR,UPI,Debit,Shopping,Kochi,Kerala,India,1,18,5,0,115,4989.675895714285,19188.706666666683,0,1,0
TXN006335,2018-05-02,13:07:07,BSNL,Net Banking BSNL,3744.96,INR,Net Banking,Debit,Bills,Chennai,Tamil Nadu,India,2,18,5,0,111,4989.675895714285,8464.41666666668,0,1,0
TXN006963,2018-05-02,19:49:37,Employer Salary Credit,NEFT Salary Credit,94651.28,INR,IMPS,Credit,Salary,Noida,Uttar Pradesh,India,2,18,5,0,163,4989.675895714285,35410.54333333335,0,1,0
TXN006759,2018-05-02,20:58:16,Reliance Fresh,UPI/DR/918375813/Reliance Fresh,2049.21,INR,UPI,Debit,Groceries,Nagpur,Maharashtra,India,2,18,5,0,167,4989.675895714285,33481.81666666669,0,1,0
TXN005910,2018-05-02,23:01:48,Stationery Shop,UPI/Stationery Shop,1945.59,INR,UPI,Debit,Other,Kolkata,West Bengal,India,2,18,5,0,9,4989.675895714285,32882.02666666668,0,1,0
TXN006138,2018-05-03,00:54:16,BPCL,POS Purchase BPCL,3157.15,INR,Debit Card,Debit,Fuel,Indore,Madhya Pradesh,India,3,18,5,0,118,4989.675895714285,2383.9833333333477,0,0,0
TXN005507,2018-05-03,05:31:22,HPCL,FASTag Recharge,1897.41,INR,UPI,Debit,Fuel,Jaipur,Rajasthan,India,3,18,5,0,143,4989.675895714285,2333.3833333333478,0,0,0
TXN005262,2018-05-04,00:57:05,SBI Mutual Fund,UPI/Paytm/SBI Mutual Fund,27993.87,INR,UPI,Debit,Investment,Indore,Madhya Pradesh,India,4,18,5,0,5,4989.675895714285,11016.143333333348,0,0,0
TXN006628,2018-05-04,08:12:59,Blinkit,UPI/Blinkit,3975.21,INR,UPI,Debit,Groceries,Delhi,Delhi,India,4,18,5,0,140,4989.675895714285,11288.830000000014,0,0,0
TXN006865,2018-05-05,07:53:54,Ace Hardware India,UPI/DR/297615674/Ace Hardware India,6938.25,INR,UPI,Debit,Miscellaneous,Kolkata,West Bengal,India,5,18,5,1,59,4989.675895714285,12969.110000000013,0,0,0
TXN005808,2018-05-05,19:12:36,General Store,UPI/Paytm/General Store,1777.69,INR,UPI,Debit,Other,Indore,Madhya Pradesh,India,5,18,5,1,24,4989.675895714285,4230.383333333347,0,0,0
TXN006044,2018-05-05,21:19:25,Nature's Basket,UPI/DR/458028166/Nature's Basket,3680.96,INR,UPI,Debit,Groceries,Delhi,Delhi,India,5,18,5,1,143,4989.675895714285,4132.300000000013,0,0,0
TXN006917,2018-05-06,08:15:44,Chaayos,UPI/Chaayos,2367.2,INR,UPI,Debit,Food,Indore,Madhya Pradesh,India,6,18,5,1,68,4989.675895714285,2608.61666666668,0,0,0
TXN006168,2018-05-06,15:17:48,Third Wave Coffee,UPI/DR/878678109/Third Wave Coffee,1032.42,INR,UPI,Debit,Food,Pune,Maharashtra,India,6,18,5,1,84,4989.675895714285,2360.193333333347,0,0,0
TXN006171,2018-05-06,20:08:01,HPCL,POS Purchase HPCL,2060.4,INR,Debit Card,Debit,Fuel,Jaipur,Rajasthan,India,6,18,5,1,143,4989.675895714285,1820.00666666668,0,0,0
TXN006716,2018-05-07,01:23:54,HDFC Ergo,Net Banking Insurance Premium HDFC Ergo,24320.46,INR,Net Banking,Debit,Insurance,Surat,Gujarat,India,7,19,5,0,42,4989.675895714285,9137.760000000013,0,0,0
TXN005930,2018-05-07,14:40:23,Laundry,UPI/Paytm/Laundry,1394.48,INR,UPI,Debit,Other,Kolkata,West Bengal,India,7,19,5,0,22,4989.675895714285,9258.44666666668,0,0,0
TXN006540,2018-05-07,17:40:46,Municipal Water Department,Net Banking Municipal Water Department,5930.75,INR,Net Banking,Debit,Bills,Kochi,Kerala,India,7,19,5,0,155,4989.675895714285,10548.563333333346,0,0,0
TXN006574,2018-05-08,06:42:57,Jio,NEFT Jio,2019.51,INR,NEFT,Debit,Bills,Pune,Maharashtra,India,8,19,5,0,137,4989.675895714285,3114.9133333333466,0,0,0
TXN005299,2018-05-08,09:10:10,Income Tax Payment,Net Banking Income Tax Payment,25860.21,INR,Net Banking,Debit,Bills,Surat,Gujarat,India,8,19,5,0,36,4989.675895714285,11270.156666666679,0,0,0
TXN006359,2018-05-09,02:54:40,Reliance Fresh,UPI/DR/578869802/Reliance Fresh,2334.24,INR,UPI,Debit,Groceries,Delhi,Delhi,India,9,19,5,0,167,4989.675895714285,10071.320000000012,0,0,0
TXN006279,2018-05-09,03:52:01,Home Depot India,UPI/Home Depot India,92.01,INR,UPI,Debit,Miscellaneous,Jaipur,Rajasthan,India,9,19,5,0,49,4989.675895714285,9428.820000000012,0,0,0
TXN006495,2018-05-09,16:53:50,Chaayos,UPI/Paytm/Chaayos,2003.52,INR,UPI,Debit,Food,Indore,Madhya Pradesh,India,9,19,5,0,68,4989.675895714285,1476.590000000013,0,0,0
TXN006595,2018-05-10,08:03:58,HPCL,POS Purchase HPCL,1269.38,INR,Debit Card,Debit,Fuel,Chennai,Tamil Nadu,India,10,19,5,0,143,4989.675895714285,1121.63666666668,0,0,0
TXN005371,2018-05-11,00:48:01,Flipkart,UPI/Flipkart,8235.19,INR,UPI,Debit,Shopping,Hyderabad,Telangana,India,11,19,5,0,108,4989.675895714285,3836.0300000000134,0,0,0
TXN006934,2018-05-11,10:55:39,The Beer Cafe,UPI/The Beer Cafe,261.49,INR,UPI,Debit,Food,Kochi,Kerala,India,11,19,5,0,48,4989.675895714285,3255.3533333333467,0,0,0
TXN006401,2018-05-11,13:32:41,Spotify,Auto Debit Spotify,347.02,INR,Auto Debit,Debit,Subscription,Bengaluru,Karnataka,India,11,19,5,0,96,4989.675895714285,2947.9000000000137,0,0,0
TXN006545,2018-05-11,14:36:47,Starbucks India,POS Purchase Starbucks India,1982.15,INR,Credit Card,Debit,Food,Indore,Madhya Pradesh,India,11,19,5,0,70,4989.675895714285,863.5533333333466,0,0,0
TXN006333,2018-05-11,22:32:55,Pet Shop,UPI/DR/238926282/Pet Shop,1155.83,INR,UPI,Debit,Other,Noida,Uttar Pradesh,India,11,19,5,0,8,4989.675895714285,1161.66666666668,0,0,0
TXN005245,2018-05-11,23:43:58,Tata Power,Net Banking Tata Power,15376.84,INR,Net Banking,Debit,Bills,Delhi,Delhi,India,11,19,5,0,116,4989.675895714285,6171.60666666668,0,0,0
TXN006990,2018-05-12,15:38:26,Nykaa,UPI/DR/964062922/Nykaa,10396.72,INR,UPI,Debit,Shopping,Mumbai,Maharashtra,India,12,19,5,1,66,4989.675895714285,8976.463333333346,0,0,0
TXN005677,2018-05-12,21:38:38,Airtel,Auto Debit Airtel,6283.57,INR,Auto Debit,Debit,Bills,Surat,Gujarat,India,12,19,5,1,175,4989.675895714285,10685.710000000014,0,0,0
TXN005857,2018-05-13,06:06:31,Tailor,UPI/Tailor,360.03,INR,UPI,Debit,Other,Kolkata,West Bengal,India,13,19,5,1,23,4989.675895714285,5680.10666666668,0,0,0
TXN005221,2018-05-13,07:32:35,Laundry,UPI/Paytm/Laundry,953.12,INR,UPI,Debit,Other,Ahmedabad,Gujarat,India,13,19,5,1,22,4989.675895714285,2532.240000000013,0,0,0
TXN006706,2018-05-13,10:26:57,Amazon India,UPI/Amazon India,5646.41,INR,UPI,Debit,Shopping,Kolkata,West Bengal,India,13,19,5,1,123,4989.675895714285,2319.8533333333467,0,0,0
TXN005244,2018-05-13,12:35:24,Third Wave Coffee,UPI/Third Wave Coffee,1793.43,INR,UPI,Debit,Food,Delhi,Delhi,India,13,19,5,1,84,4989.675895714285,2797.6533333333464,0,0,0
TXN006810,2018-05-14,14:55:39,BookMyShow,UPI/DR/514008800/BookMyShow,1786.87,INR,UPI,Debit,Entertainment,Noida,Uttar Pradesh,India,14,20,5,0,104,4989.675895714285,3075.570000000013,0,0,0
TXN005655,2018-05-14,15:07:56,Indane Gas,Net Banking Indane Gas,10791.08,INR,Net Banking,Debit,Bills,Kolkata,West Bengal,India,14,20,5,0,74,4989.675895714285,4790.460000000013,0,0,0
TXN005205,2018-05-14,18:35:35,Meesho,POS Purchase Meesho,7002.46,INR,Debit Card,Debit,Shopping,Lucknow,Uttar Pradesh,India,14,20,5,0,68,4989.675895714285,6526.803333333347,0,0,0
TXN006226,2018-05-14,21:26:50,Uber,POS Purchase Uber,2694.69,INR,Debit Card,Debit,Miscellaneous,Noida,Uttar Pradesh,India,14,20,5,0,21,4989.675895714285,6829.4100000000135,0,0,0
TXN006927,2018-05-16,12:51:43,EatClub,POS Purchase EatClub,404.11,INR,Credit Card,Debit,Food,Mumbai,Maharashtra,India,16,20,5,0,81,4989.675895714285,3367.0866666666802,0,0,0
TXN005966,2018-05-16,14:24:45,DMart,UPI/DMart,1704.01,INR,UPI,Debit,Groceries,Delhi,Delhi,India,16,20,5,0,178,4989.675895714285,1600.93666666668,0,0,0
TXN006243,2018-05-16,17:02:37,ATM,ATM Cash Withdrawal,3890.43,INR,Cash Withdrawal,Debit,Other,Kochi,Kerala,India,16,20,5,0,17,4989.675895714285,1999.5166666666798,0,0,0
TXN006685,2018-05-17,11:23:54,BSNL,UPI/BSNL,15707.89,INR,UPI,Debit,Bills,Surat,Gujarat,India,17,20,5,0,111,4989.675895714285,7100.776666666679,0,0,0
TXN006062,2018-05-17,17:24:49,Zomato,UPI/Paytm/Zomato,2088.5,INR,UPI,Debit,Food,Kolkata,West Bengal,India,17,20,5,0,117,4989.675895714285,7228.940000000012,0,0,0
TXN006650,2018-05-17,20:15:52,Indian Oil,POS Purchase Indian Oil,1327.96,INR,Debit Card,Debit,Fuel,Delhi,Delhi,India,17,20,5,0,162,4989.675895714285,6374.7833333333465,0,0,0
TXN005488,2018-05-17,21:09:04,EMI Home Loan,Net Banking EMI Home Loan,6010.01,INR,Net Banking,Debit,Bills,Noida,Uttar Pradesh,India,17,20,5,0,30,4989.675895714285,3142.156666666679,0,0,0
TXN005734,2018-05-18,02:25:23,BigBasket,UPI/Paytm/BigBasket,2084.99,INR,UPI,Debit,Groceries,Kochi,Kerala,India,18,20,5,0,146,4989.675895714285,3140.98666666668,0,0,0
TXN005749,2018-05-18,08:57:36,Cafe Coffee Day,POS Purchase Cafe Coffee Day,2423.9,INR,Debit Card,Debit,Food,Noida,Uttar Pradesh,India,18,20,5,0,117,4989.675895714285,3506.3000000000125,0,0,0
TXN005727,2018-05-18,10:56:30,BigBasket,POS Purchase BigBasket,327.07,INR,Debit Card,Debit,Groceries,Pune,Maharashtra,India,18,20,5,0,146,4989.675895714285,1611.9866666666794,0,0,0
TXN005350,2018-05-18,15:17:12,The Beer Cafe,POS Purchase The Beer Cafe,2787.47,INR,Credit Card,Debit,Food,Nagpur,Maharashtra,India,18,20,5,0,48,4989.675895714285,1846.1466666666795,0,0,0
TXN005915,2018-05-18,15:45:41,Street Food Vendor,UPI/Paytm/Street Food Vendor,252.62,INR,UPI,Debit,Other,Nagpur,Maharashtra,India,18,20,5,0,9,4989.675895714285,1122.3866666666793,0,0,0
TXN006428,2018-05-18,16:22:14,Local Services,UPI/DR/577283948/Local Services,2124.09,INR,UPI,Debit,Other,Pune,Maharashtra,India,18,20,5,0,34,4989.675895714285,1721.3933333333462,0,0,0
TXN006582,2018-05-18,18:22:17,Blinkit,UPI/Blinkit,3156.44,INR,UPI,Debit,Groceries,Noida,Uttar Pradesh,India,18,20,5,0,140,4989.675895714285,1844.383333333346,0,0,0
TXN005928,2018-05-19,00:11:29,Stationery Shop,UPI/DR/584135007/Stationery Shop,1547.64,INR,UPI,Debit,Other,Hyderabad,Telangana,India,19,20,5,1,9,4989.675895714285,2276.0566666666796,0,0,0
TXN005183,2018-05-19,11:42:47,Bharat Gas,Auto Debit Bharat Gas,471.06,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,19,20,5,1,100,4989.675895714285,1725.0466666666796,0,0,0
TXN005600,2018-05-19,16:56:36,Third Wave Coffee,POS Purchase Third Wave Coffee,1951.12,INR,Debit Card,Debit,Food,Pune,Maharashtra,India,19,20,5,1,84,4989.675895714285,1323.273333333346,0,0,0
TXN006059,2018-05-21,01:37:11,PharmEasy,UPI/PharmEasy,1466.73,INR,UPI,Debit,Miscellaneous,Kolkata,West Bengal,India,21,21,5,0,22,4989.675895714285,1296.303333333346,0,0,0
TXN006802,2018-05-22,10:20:55,Cafe Coffee Day,UPI/Cafe Coffee Day,306.16,INR,UPI,Debit,Food,Mumbai,Maharashtra,India,22,21,5,0,117,4989.675895714285,1241.3366666666793,0,0,0
TXN006341,2018-05-22,14:42:28,HDFC Ergo,Net Banking Insurance Premium HDFC Ergo,5629.04,INR,Net Banking,Debit,Insurance,Hyderabad,Telangana,India,22,21,5,0,42,4989.675895714285,2467.3100000000127,0,0,0
TXN005455,2018-05-22,15:40:34,Reliance Fresh,UPI/DR/299451515/Reliance Fresh,3277.35,INR,UPI,Debit,Groceries,Jaipur,Rajasthan,India,22,21,5,0,167,4989.675895714285,3070.850000000013,0,0,0
TXN006128,2018-05-23,02:09:13,General Store,UPI/Paytm/General Store,1438.68,INR,UPI,Debit,Other,Indore,Madhya Pradesh,India,23,21,5,0,24,4989.675895714285,3448.3566666666798,0,0,0
TXN006528,2018-05-23,03:55:33,EMI Personal Loan,Auto Debit EMI Personal Loan,4375.58,INR,Auto Debit,Debit,Bills,Nagpur,Maharashtra,India,23,21,5,0,29,4989.675895714285,3030.536666666679,0,0,0
TXN006121,2018-05-23,09:01:25,LIC,Insurance Premium LIC,17904.66,INR,Auto Debit,Debit,Insurance,Ahmedabad,Gujarat,India,23,21,5,0,27,4989.675895714285,7906.306666666678,0,0,0
TXN006445,2018-05-23,10:36:40,HPCL,POS Purchase HPCL,3657.34,INR,Debit Card,Debit,Fuel,Jaipur,Rajasthan,India,23,21,5,0,143,4989.675895714285,8645.860000000013,0,0,0
TXN005535,2018-05-24,01:53:49,Ajio,POS Purchase Ajio,7933.98,INR,Credit Card,Debit,Shopping,Bengaluru,Karnataka,India,24,21,5,0,70,4989.675895714285,9831.993333333347,0,0,0
TXN006876,2018-05-24,09:59:25,BPCL,POS Purchase BPCL,2798.39,INR,Debit Card,Debit,Fuel,Chennai,Tamil Nadu,India,24,21,5,0,118,4989.675895714285,4796.570000000013,0,0,0
TXN005615,2018-05-24,13:25:24,Indian Oil,UPI/DR/378556835/Indian Oil,2322.44,INR,UPI,Debit,Fuel,Nagpur,Maharashtra,India,24,21,5,0,162,4989.675895714285,4351.603333333346,0,0,0
TXN006617,2018-05-24,13:56:55,Cafe Coffee Day,UPI/DR/106238675/Cafe Coffee Day,2981.9,INR,UPI,Debit,Food,Bengaluru,Karnataka,India,24,21,5,0,117,4989.675895714285,2700.910000000013,0,0,0
TXN005736,2018-05-24,18:36:42,Reliance Fresh,UPI/Reliance Fresh,420.52,INR,UPI,Debit,Groceries,Kochi,Kerala,India,24,21,5,0,167,4989.675895714285,1908.2866666666803,0,0,0
TXN005311,2018-05-25,19:26:15,Blinkit,UPI/DR/512477736/Blinkit,1439.61,INR,UPI,Debit,Groceries,Hyderabad,Telangana,India,25,21,5,0,140,4989.675895714285,1614.0100000000132,0,1,0
TXN005556,2018-05-26,16:55:23,Airtel,NEFT Airtel,13456.46,INR,NEFT,Debit,Bills,Kochi,Kerala,India,26,21,5,1,175,4989.675895714285,5105.5300000000125,0,1,0
TXN006688,2018-05-27,00:44:27,Ajio,POS Purchase Ajio,1273.55,INR,Credit Card,Debit,Shopping,Chennai,Tamil Nadu,India,27,21,5,1,70,4989.675895714285,5389.873333333346,0,1,0
TXN005768,2018-05-27,14:50:44,Indane Gas,Net Banking Indane Gas,9912.34,INR,Net Banking,Debit,Bills,Kochi,Kerala,India,27,21,5,1,74,4989.675895714285,8214.11666666668,0,1,0
TXN006065,2018-05-27,16:28:26,Local Barbershop,POS Purchase Local Barbershop,2400.61,INR,Debit Card,Debit,Miscellaneous,Pune,Maharashtra,India,27,21,5,1,20,4989.675895714285,4528.833333333347,0,1,0
