transaction_text,amount,amount_log,payment_method,transaction_type,category
UPI Paid to Sandeep More,479.81,6.175472181673594,Upi,Debit,Personal Transfer
Paid to Pooja Joshi ,449.01,6.109269804739678,Upi,Debit,Personal Transfer
Paid to Sunita Gholve,454.99,6.122470879449363,Upi,Debit,Personal Transfer
UPI Paid to Rahul Kadam,328.45,5.797424597359829,Upi,Debit,Personal Transfer
Paid to Vikram Pawar,164.63,5.109756384964063,Upi,Debit,Personal Transfer
UPI Paid to Kavita Rao,282.94,5.648762948235428,Upi,Debit,Personal Transfer
UPI Paid to Manoj Mane,2472.74,7.813486454462925,Upi,Debit,Personal Transfer
UPI Paid to Ganesh Mane,408.25,6.014326216251244,Upi,Debit,Personal Transfer
Paid to Ajay Pawar,1333.31,7.19616958328673,Upi,Debit,Personal Transfer
Paid to Divya More,477.9,6.171491807348564,Upi,Debit,Personal Transfer
UPI Paid to Yogesh Naik,22.74,3.167161389181522,Upi,Debit,Personal Transfer
Paid to Neha Patil,126.8,4.850466541943434,Upi,Debit,Personal Transfer
UPI Paid to Meena Sharma,260.46,5.566281308133714,Upi,Debit,Personal Transfer
Paid to Divya Patil,195.33,5.279796916910658,Upi,Debit,Personal Transfer
UPI Paid to Meena Chavan,107.48,4.686565824192085,Upi,Debit,Personal Transfer
Paid to Rajesh Kulkarni ,5.82,1.9198594718553708,Upi,Debit,Personal Transfer
Paid to Sunita Kadam,505.55,6.227623035499686,Upi,Debit,Personal Transfer
Paid to Ajay Rao ,218.51,5.391397789564048,Upi,Debit,Personal Transfer
Paid to Meena Bhosale,1671.57,7.422116644639255,Upi,Debit,Personal Transfer
Paid to Arjun Joshi,343.21,5.841251936231648,Upi,Debit,Personal Transfer
Paid to Priya Chavan ,465.54,6.14534376152041,Upi,Debit,Personal Transfer
Paid to Vishal Sharma ,1177.04,7.07160731949243,Upi,Debit,Personal Transfer
Paid to Rahul Mane,459.82,6.133007511217586,Upi,Debit,Personal Transfer
Paid to Rekha Gaikwad,59.76,4.106931677727572,Upi,Debit,Personal Transfer
Paid to Neha Salunkhe,286.76,5.6621267993873685,Upi,Debit,Personal Transfer
UPI Paid to Sunita Gaikwad,427.42,6.06010402282467,Upi,Debit,Personal Transfer
UPI Paid to Lata Kadam,387.6,5.96255053694334,Upi,Debit,Personal Transfer
Paid to Asha Gaikwad,2545.06,7.842302345218302,Upi,Debit,Personal Transfer
UPI Paid to Prakash Kulkarni,2126.91,7.662895556334068,Upi,Debit,Personal Transfer
Paid to Rajesh Joshi,3203.3,8.07224893676376,Upi,Debit,Personal Transfer
UPI Paid to Amit Kamble,162.23,5.095160249165944,Upi,Debit,Personal Transfer
Paid to Rekha Deshmukh,14.42,2.7356653681351832,Upi,Debit,Personal Transfer
Paid to Sandeep Reddy,3686.41,8.212679593570565,Upi,Debit,Personal Transfer
Paid to Kavita Kulkarni,3172.24,8.062508426920061,Upi,Debit,Personal Transfer
Paid to Anita Rao,348.08,5.855301122295111,Upi,Debit,Personal Transfer
Paid to Shalini Sharma ,518.03,6.251961684963541,Upi,Debit,Personal Transfer
Paid to Sneha Bhosale ,3130.87,8.049385549224988,Upi,Debit,Personal Transfer
UPI Paid to Vikram Gaikwad,2912.9,7.977247669076394,Upi,Debit,Personal Transfer
Paid to Neha Kulkarni ,30.01,3.4343097331123578,Upi,Debit,Personal Transfer
Paid to Anita Sharma,418.94,6.040111843929504,Upi,Debit,Personal Transfer
UPI Paid to Nitin Reddy,119.48,4.791483764051583,Upi,Debit,Personal Transfer
Paid to Sunita Shinde,279.0,5.634789603169249,Upi,Debit,Personal Transfer
UPI Paid to Neha Kadam,364.26,5.900609428763896,Upi,Debit,Personal Transfer
UPI Paid to Shalini More,2386.73,7.778098402793494,Upi,Debit,Personal Transfer
Paid to Sunita Jadhav ,399.03,5.991539544295622,Upi,Debit,Personal Transfer
Paid to Swati Shinde ,445.38,6.101170607196039,Upi,Debit,Personal Transfer
Paid to Yogesh Kadam ,78.94,4.3812763532831775,Upi,Debit,Personal Transfer
Paid to Asha Mane,430.2,6.066572019594787,Upi,Debit,Personal Transfer
UPI Paid to Sandeep Gaikwad,237.55,5.474578931962116,Upi,Debit,Personal Transfer
UPI Paid to Amit Naik,260.92,5.568039113622825,Upi,Debit,Personal Transfer
UPI Paid to Neha Jadhav,4023.32,8.300111231480622,Upi,Debit,Personal Transfer
Paid to Lata Rao,4395.08,8.38846851372007,Upi,Debit,Personal Transfer
Paid to Sandeep Chavan ,106.18,4.674509664066704,Upi,Debit,Personal Transfer
Paid to Prakash Naik,2197.15,7.695371376493114,Upi,Debit,Personal Transfer
Paid to Meena Pawar ,2275.83,7.730539403636693,Upi,Debit,Personal Transfer
Paid to Rahul Gaikwad ,207.52,5.3400349598999055,Upi,Debit,Personal Transfer
Paid to Anita Pawar,2604.38,7.865333816869526,Upi,Debit,Personal Transfer
Paid to Meena Deshmukh ,69.9,4.2612704335380815,Upi,Debit,Personal Transfer
Paid to Yogesh Naik,173.04,5.159285157852479,Upi,Debit,Personal Transfer
Paid to Neha Kamble,377.98,5.937483433241469,Upi,Debit,Personal Transfer
UPI Paid to Anita Chavan,105.03,4.6637220729377065,Upi,Debit,Personal Transfer
Paid to Sneha Sharma ,133.42,4.90096922654182,Upi,Debit,Personal Transfer
Paid to Swati Salunkhe,479.87,6.1755969633059,Upi,Debit,Personal Transfer
Paid to Vikram Kadam ,129.96,4.874891933062879,Upi,Debit,Personal Transfer
UPI Received from Shalini Kulkarni,4445.2,8.39980507776789,Upi,Credit,Personal Transfer
UPI Received from Neha Patil,4788.5,8.474181300822947,Upi,Credit,Personal Transfer
Received from Ajay Jadhav,155.71,5.054396963535125,Upi,Credit,Personal Transfer
Received from Ravi More,3275.4,8.094500537641448,Upi,Credit,Personal Transfer
Received from Vikram Kulkarni,130.36,4.877941645704119,Upi,Credit,Personal Transfer
UPI Received from Sandeep Kadam,368.89,5.913205664139371,Upi,Credit,Personal Transfer
Received from Sandeep Sharma,205.4,5.329816033607408,Upi,Credit,Personal Transfer
UPI Received from Ravi Kulkarni,471.06,6.157106096150733,Upi,Credit,Personal Transfer
Received from Kavita Deshmukh,951.78,6.859384027056717,Upi,Credit,Personal Transfer
UPI Received from Priya Jadhav,209.72,5.350530237994971,Upi,Credit,Personal Transfer
Received from Lata Bhosale,356.57,5.879331147162727,Upi,Credit,Personal Transfer
UPI Received from Rekha Joshi,267.77,5.593855995277597,Upi,Credit,Personal Transfer
Received from Yogesh Patil,84.82,4.452252079563379,Upi,Credit,Personal Transfer
UPI Received from Rajesh Chavan,2829.48,7.948201587562332,Upi,Credit,Personal Transfer
UPI Received from Deepa Shinde,270.6,5.604330395684541,Upi,Credit,Personal Transfer
Received from Amit Chavan,476.36,6.168270923213827,Upi,Credit,Personal Transfer
Received from Ajay Gholve,1236.1,7.120525209868786,Upi,Credit,Personal Transfer
Received from Pooja Kulkarni,19.88,3.038791763014438,Upi,Credit,Personal Transfer
UPI Received from Vishal Patil,1946.9,7.574507148182551,Upi,Credit,Personal Transfer
Received from Swati Deshmukh,268.28,5.595751730442496,Upi,Credit,Personal Transfer
UPI Received from Sandeep Shinde,4182.39,8.33887720161681,Upi,Credit,Personal Transfer
Received from Ganesh Pawar,460.73,6.1349803046599725,Upi,Credit,Personal Transfer
Received from Divya Salunkhe,174.49,5.167582061225516,Upi,Credit,Personal Transfer
UPI Received from Prakash Joshi,4071.36,8.311977962966946,Upi,Credit,Personal Transfer
Received from Swati Rao,2470.95,7.812762591835805,Upi,Credit,Personal Transfer
Received from Nitin Patil,1764.03,7.475922966390086,Upi,Credit,Personal Transfer
Received from Vikram Rao,68.87,4.246636372564359,Upi,Credit,Personal Transfer
UPI Received from Swati Pawar,461.32,6.136257292009523,Upi,Credit,Personal Transfer
Received from Swati Salunkhe,2574.95,7.853973677097981,Upi,Credit,Personal Transfer
UPI Received from Sunita Pawar,475.28,6.166005916582974,Upi,Credit,Personal Transfer
UPI Received from Lata Bhosale,340.66,5.833816090518912,Upi,Credit,Personal Transfer
Received from Sandeep Naik,446.78,6.104302040371351,Upi,Credit,Personal Transfer
UPI Received from Swati Deshmukh,2891.36,7.969828056859298,Upi,Credit,Personal Transfer
Received from Sandeep Naik,2148.51,7.672995188170223,Upi,Credit,Personal Transfer
Received from Rekha Bhosale,283.1,5.649326288860142,Upi,Credit,Personal Transfer
UPI Received from Anita Gaikwad,2386.85,7.778148658469255,Upi,Credit,Personal Transfer
Received from Deepa Kadam,207.04,5.337730368904872,Upi,Credit,Personal Transfer
Received from Sneha Salunkhe,335.41,5.818330654173021,Upi,Credit,Personal Transfer
UPI Received from Meena Reddy,14.78,2.7587433154177283,Upi,Credit,Personal Transfer
Received from Sandeep Joshi,4372.84,8.38339662077799,Upi,Credit,Personal Transfer
UPI Received from Rajesh Rao,69.03,4.248923721667427,Upi,Credit,Personal Transfer
Received from Shalini Mane,338.99,5.828916205412967,Upi,Credit,Personal Transfer
UPI Received from Rekha Rao,273.33,5.614331761266853,Upi,Credit,Personal Transfer
UPI Received from Meena Gaikwad,131.28,4.884920888113592,Upi,Credit,Personal Transfer
UPI Received from Pooja Jadhav,488.18,6.192730519902875,Upi,Credit,Personal Transfer
UPI Received from Rekha Kamble,203.03,5.318267041855657,Upi,Credit,Personal Transfer
Received from Yogesh Reddy,224.75,5.419428192297095,Upi,Credit,Personal Transfer
UPI Received from Rekha Chavan,274.55,5.618769100329245,Upi,Credit,Personal Transfer
UPI Received from Kavita Jadhav,170.39,5.14394166140448,Upi,Credit,Personal Transfer
UPI Received from Yogesh Gholve,4294.95,8.365427997387265,Upi,Credit,Personal Transfer
Received from Sandeep Kulkarni,3941.0,8.279443487712665,Upi,Credit,Personal Transfer
Received from Vishal Gaikwad,123.91,4.827593477977818,Upi,Credit,Personal Transfer
Received from Neha Shinde,132.62,4.894999950497331,Upi,Credit,Personal Transfer
Received from Rajesh Kamble,408.95,6.016035201042187,Upi,Credit,Personal Transfer
Received from Arjun Chavan,8.72,2.274185618472348,Upi,Credit,Personal Transfer
UPI Received from Ganesh Rao,1122.48,7.024186289953806,Upi,Credit,Personal Transfer
Received from Asha Kadam,198.08,5.293706753990353,Upi,Credit,Personal Transfer
Received from Ravi Gaikwad,214.29,5.371985956473237,Upi,Credit,Personal Transfer
UPI Received from Amit Mane,4913.7,8.499985993078516,Upi,Credit,Personal Transfer
Received from Manoj Kamble,1717.84,7.449404923680317,Upi,Credit,Personal Transfer
UPI Received from Prakash Bhosale,60.36,4.116758157059,Upi,Credit,Personal Transfer
Received from Kavita More,278.33,5.632393878568548,Upi,Credit,Personal Transfer
Received from Asha Sharma,328.08,5.79630088230073,Upi,Credit,Personal Transfer
UPI Received from Ganesh Naik,52.12,3.9725535051681775,Upi,Credit,Personal Transfer
Received from Deepa Deshmukh,1932.47,7.567071595023178,Upi,Credit,Personal Transfer
Received from Sandeep Shinde,337.77,5.8253214110414895,Upi,Credit,Personal Transfer
UPI Received from Prakash Mane,4244.54,8.353624299135701,Upi,Credit,Personal Transfer
Received from Rekha Reddy,375.67,5.931369472556642,Upi,Credit,Personal Transfer
Received from Vikram Bhosale,447.05,6.104904833330228,Upi,Credit,Personal Transfer
UPI Received from Meena More,81.0,4.406719247264253,Upi,Credit,Personal Transfer
Received from Rahul Patil,31.14,3.4701013603093664,Upi,Credit,Personal Transfer
Received from Arjun Salunkhe,656.77,6.4888553261476,Upi,Credit,Personal Transfer
Received from Vikram Patil,1256.0,7.136483208590247,Upi,Credit,Personal Transfer
UPI Received from Deepa Reddy,2925.24,7.9814736014562655,Upi,Credit,Personal Transfer
UPI Received from Sandeep Bhosale,200.27,5.304647290242906,Upi,Credit,Personal Transfer
Received from Ajay Rao,2768.8,7.926530394408617,Upi,Credit,Personal Transfer
Received from Suresh Gaikwad,187.11,5.237026898104929,Upi,Credit,Personal Transfer
Received from Sandeep Patil,1035.1,6.943218943257706,Upi,Credit,Personal Transfer
Received from Prakash Patil,91.8,4.530446639792155,Upi,Credit,Personal Transfer
Received from Asha Salunkhe,1117.45,7.0196990772041215,Upi,Credit,Personal Transfer
Received from Nitin Gholve,199.49,5.3007643701910885,Upi,Credit,Personal Transfer
UPI Received from Vishal Joshi,1365.35,7.219898229858928,Upi,Credit,Personal Transfer
Received from Sandeep Sharma,148.1,5.004617221770693,Upi,Credit,Personal Transfer
UPI Received from Pooja Naik,415.13,6.030997711443308,Upi,Credit,Personal Transfer
UPI Received from Vishal Shinde,29.48,3.4170707308184456,Upi,Credit,Personal Transfer
Received from Kavita Rao,212.23,5.362371395338142,Upi,Credit,Personal Transfer
Received from Pooja Rao,3025.5,8.015162115331742,Upi,Credit,Personal Transfer
Received from Deepa Bhosale,160.8,5.086361004624392,Upi,Credit,Personal Transfer
Received from Rahul Sharma,37.71,3.6560979645895566,Upi,Credit,Personal Transfer
Received from Divya Deshmukh,3408.31,8.134265203761785,Upi,Credit,Personal Transfer
UPI Received from Manoj Reddy,2614.8,7.869325257055052,Upi,Credit,Personal Transfer
UPI Received from Manoj Bhosale,111.51,4.72304210658298,Upi,Credit,Personal Transfer
Received from Suresh Kamble,341.37,5.835892023606579,Upi,Credit,Personal Transfer
Received from Sunita Deshmukh,214.25,5.371800143307841,Upi,Credit,Personal Transfer
Received from Meena Pawar,430.84,6.068055149269695,Upi,Credit,Personal Transfer
Received from Arjun Kadam,181.9,5.20893955539682,Upi,Credit,Personal Transfer
UPI Received from Nitin Sharma,106.67,4.679070993827626,Upi,Credit,Personal Transfer
UPI Received from Priya Kulkarni,58.16,4.080245637842599,Upi,Credit,Personal Transfer
Received from Lata Gholve,65.37,4.195245147157833,Upi,Credit,Personal Transfer
UPI Received from Vikram Gholve,2867.27,7.96146433954782,Upi,Credit,Personal Transfer
Received from Meena Chavan,203.63,5.321203470334738,Upi,Credit,Personal Transfer
UPI Received from Shalini Deshmukh,404.06,6.004035204281834,Upi,Credit,Personal Transfer
UPI Received from Manoj Kadam,2743.88,7.917492637141071,Upi,Credit,Personal Transfer
UPI Received from Divya Bhosale,201.77,5.312072331780373,Upi,Credit,Personal Transfer
Received from Anita Gholve,163.94,5.105581771405209,Upi,Credit,Personal Transfer
Received from Neha Shinde,3151.99,8.056106487957411,Upi,Credit,Personal Transfer
UPI Received from Vishal Shinde,218.6,5.391807709635375,Upi,Credit,Personal Transfer
UPI Received from Divya Pawar,2261.71,7.724318488946345,Upi,Credit,Personal Transfer
Received from Deepa Kadam,286.13,5.659935074875925,Upi,Credit,Personal Transfer
UPI Received from Asha Pawar,163.75,5.104429173382616,Upi,Credit,Personal Transfer
Received from Vikram More,51.85,3.967457712316247,Upi,Credit,Personal Transfer
UPI Received from Divya Bhosale,111.2,4.720282993088596,Upi,Credit,Personal Transfer
UPI Received from Prakash Gholve,1658.4,7.414211370230185,Upi,Credit,Personal Transfer
UPI Received from Asha Patil,336.13,5.820468612643942,Upi,Credit,Personal Transfer
Received from Shalini Mane,2266.18,7.726292047443731,Upi,Credit,Personal Transfer
UPI Received from Yogesh Salunkhe,24.08,3.22207071576472,Upi,Credit,Personal Transfer
Received from Sandeep Deshmukh,18.13,2.9512577834521614,Upi,Credit,Personal Transfer
UPI Received from Deepa Sharma,235.55,5.466159602077157,Upi,Credit,Personal Transfer
UPI Received from Nitin Gholve,1988.22,7.595497881083222,Upi,Credit,Personal Transfer
Received from Ganesh Deshmukh,138.82,4.940355881083839,Upi,Credit,Personal Transfer
Received from Ajay Joshi,2734.66,7.914128002014561,Upi,Credit,Personal Transfer
UPI Received from Lata Deshmukh,4350.39,8.37825061327051,Upi,Credit,Personal Transfer
UPI Received from Pooja Kulkarni,439.68,6.0883189884718645,Upi,Credit,Personal Transfer
Received from Kavita Bhosale,2667.94,7.8894366688221265,Upi,Credit,Personal Transfer
UPI Received from Ravi Mane,3232.45,8.081304957646635,Upi,Credit,Personal Transfer
Received from Nitin Rao,63.61,4.168369197570074,Upi,Credit,Personal Transfer
UPI Received from Meena Naik,1779.79,7.484812365051785,Upi,Credit,Personal Transfer
UPI Received from Sunita Chavan,262.63,5.574546604953836,Upi,Credit,Personal Transfer
UPI Received from Ganesh Kulkarni,85.88,4.464527856185625,Upi,Credit,Personal Transfer
Received from Neha Chavan,24.85,3.2523106009544382,Upi,Credit,Personal Transfer
Received from Vikram Bhosale,111.09,4.719302120033004,Upi,Credit,Personal Transfer
Received from Sunita Mane,52.92,3.987501466604052,Upi,Credit,Personal Transfer
Received from Asha Joshi,405.44,6.007436316617681,Upi,Credit,Personal Transfer
Received from Nitin Gaikwad,436.35,6.080733789865864,Upi,Credit,Personal Transfer
Received from Priya Joshi,218.38,5.390805385983188,Upi,Credit,Personal Transfer
UPI Received from Swati Sharma,4814.18,8.479528706711063,Upi,Credit,Personal Transfer
UPI Received from Shalini Shinde,1857.94,7.527761711783691,Upi,Credit,Personal Transfer
Received from Shalini Kulkarni,4268.64,8.359284793534966,Upi,Credit,Personal Transfer
UPI Received from Vikram Naik,418.18,6.038300421945014,Upi,Credit,Personal Transfer
UPI Received from Rekha Shinde,3053.52,8.02437773978487,Upi,Credit,Personal Transfer
Received from Asha Kadam,36.24,3.617383452408866,Upi,Credit,Personal Transfer
Received from Anita Gholve,146.59,4.994438159193685,Upi,Credit,Personal Transfer
Received from Rekha More,434.32,6.076081392827861,Upi,Credit,Personal Transfer
UPI Received from Arjun Mane,4289.7,8.36420516877443,Upi,Credit,Personal Transfer
Received from Ajay Shinde,398.92,5.991264527105315,Upi,Credit,Personal Transfer
UPI Received from Deepa Naik,4873.12,8.491694854317034,Upi,Credit,Personal Transfer
UPI Received from Pooja Kadam,230.92,5.4463924846134,Upi,Credit,Personal Transfer
Received from Rekha Patil,49.43,3.920586236088634,Upi,Credit,Personal Transfer
Received from Shalini Reddy,2507.33,7.827372472044429,Upi,Credit,Personal Transfer
UPI Received from Lata Joshi,82.97,4.430459592195472,Upi,Credit,Personal Transfer
Received from Sunita Salunkhe,1484.17,7.303284522799159,Upi,Credit,Personal Transfer
UPI Received from Ajay Sharma,1563.62,7.355398261989171,Upi,Credit,Personal Transfer
Received from Anita Kulkarni,36.35,3.6203329115788265,Upi,Credit,Personal Transfer
UPI Received from Swati Gaikwad,2917.48,7.978818211785004,Upi,Credit,Personal Transfer
UPI Received from Vishal Salunkhe,401.29,5.997173221574964,Upi,Credit,Personal Transfer
UPI Received from Sneha Patil,2065.55,7.633635829158718,Upi,Credit,Personal Transfer
UPI Received from Yogesh Reddy,221.73,5.405960275563393,Upi,Credit,Personal Transfer
Received from Ravi Deshmukh,2932.15,7.983832209844982,Upi,Credit,Personal Transfer
Received from Ganesh Deshmukh,328.33,5.797060287571046,Upi,Credit,Personal Transfer
Received from Shalini Deshmukh,362.34,5.895339035010599,Upi,Credit,Personal Transfer
UPI Received from Sneha Bhosale,1345.57,7.2053158975324045,Upi,Credit,Personal Transfer
Received from Yogesh Jadhav,256.56,5.551252702669983,Upi,Credit,Personal Transfer
UPI Received from Manoj Mane,2688.26,7.897021341814079,Upi,Credit,Personal Transfer
Received from Kavita Joshi,298.51,5.702147805979741,Upi,Credit,Personal Transfer
UPI Received from Asha Sharma,30.16,3.439135221002548,Upi,Credit,Personal Transfer
Received from Rekha Patil,2640.03,7.878924271566201,Upi,Credit,Personal Transfer
UPI Received from Divya Mane,3416.83,8.136761125750505,Upi,Credit,Personal Transfer
Received from Divya Gaikwad,428.83,6.063389781679444,Upi,Credit,Personal Transfer
UPI Received from Ganesh Mane,332.95,5.810991281171645,Upi,Credit,Personal Transfer
UPI Received from Vishal Reddy,215.42,5.377220964143502,Upi,Credit,Personal Transfer
Received from Deepa More,369.6,5.915123313851259,Upi,Credit,Personal Transfer
Received from Pooja Deshmukh,1090.2,6.995033287089198,Upi,Credit,Personal Transfer
Received from Nitin Naik,374.9,5.9293231505701325,Upi,Credit,Personal Transfer
Received from Prakash Deshmukh,478.24,6.1722015157716985,Upi,Credit,Personal Transfer
Received from Sunita Deshmukh,149.21,5.012034315009963,Upi,Credit,Personal Transfer
UPI Received from Lata Deshmukh,3686.71,8.212760948179076,Upi,Credit,Personal Transfer
UPI Received from Vikram Shinde,241.81,5.492279244498667,Upi,Credit,Personal Transfer
Received from Rekha Bhosale,68.0,4.23410650459726,Upi,Credit,Personal Transfer
Received from Manoj Joshi,814.69,6.704034380822291,Upi,Credit,Personal Transfer
UPI Received from Suresh Jadhav,4167.83,8.335390699884599,Upi,Credit,Personal Transfer
Received from Arjun Deshmukh,1583.39,7.367954754190353,Upi,Credit,Personal Transfer
Received from Rekha Joshi,199.07,5.298667305312325,Upi,Credit,Personal Transfer
Received from Rajesh Shinde,1912.31,7.55659000544919,Upi,Credit,Personal Transfer
Received from Lata Shinde,154.97,5.049663681063734,Upi,Credit,Personal Transfer
Received from Shalini Shinde,382.76,5.950017357193809,Upi,Credit,Personal Transfer
Received from Vishal Gholve,434.25,6.075920578648298,Upi,Credit,Personal Transfer
UPI Received from Shalini More,445.44,6.101305012787514,Upi,Credit,Personal Transfer
UPI Received from Rekha Sharma,45.17,3.8323302365188976,Upi,Credit,Personal Transfer
Received from Ravi Chavan,249.69,5.524217116055963,Upi,Credit,Personal Transfer
UPI Received from Asha Kulkarni,419.12,6.040540384754575,Upi,Credit,Personal Transfer
Received from Lata Rao,397.54,5.987807869604438,Upi,Credit,Personal Transfer
UPI Received from Vikram Pawar,4504.55,8.413065249160956,Upi,Credit,Personal Transfer
UPI Received from Vishal Gaikwad,137.7,4.932313327320786,Upi,Credit,Personal Transfer
UPI Received from Vishal Kadam,280.72,5.64091366987721,Upi,Credit,Personal Transfer
UPI Received from Priya Gaikwad,101.62,4.631032845513819,Upi,Credit,Personal Transfer
UPI Received from Rahul Salunkhe,417.89,6.037608355622213,Upi,Credit,Personal Transfer
Received from Prakash Gholve,91.85,4.530985287798715,Upi,Credit,Personal Transfer
Received from Rajesh Salunkhe,1130.25,7.031078495014136,Upi,Credit,Personal Transfer
UPI Received from Rajesh Pawar,1558.65,7.352216716096984,Upi,Credit,Personal Transfer
UPI Received from Asha Jadhav,217.83,5.388295172666269,Upi,Credit,Personal Transfer
UPI Received from Divya Bhosale,389.02,5.966198019860094,Upi,Credit,Personal Transfer
Received from Ganesh Sharma,1458.84,7.286082119655968,Upi,Credit,Personal Transfer
UPI Received from Priya Joshi,497.07,6.210740629395701,Upi,Credit,Personal Transfer
Received from Divya Patil,405.92,6.008616605925548,Upi,Credit,Personal Transfer
Received from Pooja Joshi,374.8,5.929057086979365,Upi,Credit,Personal Transfer
Received from Deepa Chavan,207.97,5.342190700992006,Upi,Credit,Personal Transfer
UPI Received from Ganesh Kulkarni,3390.14,8.12892142702982,Upi,Credit,Personal Transfer
UPI Received from Kavita Mane,204.66,5.326224319801044,Upi,Credit,Personal Transfer
Received from Sandeep Gholve,366.26,5.906070044091034,Upi,Credit,Personal Transfer
Received from Anita Deshmukh,104.28,4.656623467577007,Upi,Credit,Personal Transfer
Received from Divya Joshi,148.27,5.005756746645148,Upi,Credit,Personal Transfer
UPI Received from Vishal Kadam,1697.14,7.43728881341359,Upi,Credit,Personal Transfer
Received from Yogesh More,71.84,4.288265254859407,Upi,Credit,Personal Transfer
Received from Vishal Shinde,424.1,6.052324435364745,Upi,Credit,Personal Transfer
UPI Received from Swati Jadhav,85.16,4.456206032848133,Upi,Credit,Personal Transfer
UPI Received from Vishal Kamble,459.11,6.131465591330798,Upi,Credit,Personal Transfer
UPI Received from Priya Kamble,1524.48,7.330064393615193,Upi,Credit,Personal Transfer
UPI Received from Ajay Rao,311.36,5.744156368794474,Upi,Credit,Personal Transfer
Received from Yogesh Kulkarni,391.51,5.972562014604918,Upi,Credit,Personal Transfer
UPI Received from Anita More,438.96,6.086683813688916,Upi,Credit,Personal Transfer
Received from Sandeep Gaikwad,4192.28,8.341238522904487,Upi,Credit,Personal Transfer
Received from Meena More,122.98,4.8201202622737735,Upi,Credit,Personal Transfer
UPI Received from Pooja Reddy,293.41,5.684973353669147,Upi,Credit,Personal Transfer
UPI Received from Divya Naik,1610.26,7.384771760595658,Upi,Credit,Personal Transfer
UPI Received from Anita Pawar,263.93,5.579465640148821,Upi,Credit,Personal Transfer
UPI Received from Prakash Mane,3748.26,8.22931376615834,Upi,Credit,Personal Transfer
Received from Swati Salunkhe,2084.23,7.642634439899608,Upi,Credit,Personal Transfer
Received from Neha Jadhav,922.14,6.827780902307318,Upi,Credit,Personal Transfer
UPI Received from Divya Gaikwad,1778.23,7.483935965424901,Upi,Credit,Personal Transfer
Received from Divya Pawar,4475.88,8.406681654218573,Upi,Credit,Personal Transfer
Received from Vishal Kadam,2015.85,7.609292167315705,Upi,Credit,Personal Transfer
UPI Received from Deepa Joshi,610.03,6.415146057802572,Upi,Credit,Personal Transfer
UPI Received from Manoj Chavan,3035.85,8.018576072979752,Upi,Credit,Personal Transfer
Received from Sandeep Sharma,433.22,6.073551318106091,Upi,Credit,Personal Transfer
UPI Received from Priya Shinde,472.85,6.160890815916204,Upi,Credit,Personal Transfer
UPI Received from Suresh Naik,433.97,6.075277063193212,Upi,Credit,Personal Transfer
UPI Received from Sunita Jadhav,1471.66,7.294825568366441,Upi,Credit,Personal Transfer
UPI Received from Ravi Sharma,119.22,4.789323397611016,Upi,Credit,Personal Transfer
Received from Swati Shinde,3695.08,8.21502807754897,Upi,Credit,Personal Transfer
UPI Received from Sneha Jadhav,240.69,5.487655913249886,Upi,Credit,Personal Transfer
Received from Nitin Reddy,104.76,4.6611723761033765,Upi,Credit,Personal Transfer
UPI Received from Sneha Kulkarni,291.41,5.678156927017229,Upi,Credit,Personal Transfer
UPI Received from Shalini Reddy,4563.02,8.425959093093311,Upi,Credit,Personal Transfer
Received from Sneha Patil,109.83,4.707997495787562,Upi,Credit,Personal Transfer
Received from Asha Patil,40.3,3.720862499966987,Upi,Credit,Personal Transfer
Received from Sandeep Bhosale,414.49,6.029458546617191,Upi,Credit,Personal Transfer
Received from Nitin Pawar,3339.1,8.11375602564231,Upi,Credit,Personal Transfer
UPI Received from Ravi Jadhav,357.81,5.882793000476306,Upi,Credit,Personal Transfer
Received from Anita Jadhav,236.49,5.470125517325086,Upi,Credit,Personal Transfer
UPI Received from Sandeep Joshi,81.0,4.406719247264253,Upi,Credit,Personal Transfer
UPI Received from Ganesh Gaikwad,1985.91,7.594335947112305,Upi,Credit,Personal Transfer
UPI Received from Suresh Pawar,383.69,5.952437815139134,Upi,Credit,Personal Transfer
UPI Received from Shalini Kulkarni,346.01,5.84935359797542,Upi,Credit,Personal Transfer
Received from Arjun Bhosale,148.47,5.007095703797723,Upi,Credit,Personal Transfer
Received from Vishal Mane,307.12,5.730489317484765,Upi,Credit,Personal Transfer
Received from Ajay Salunkhe,339.0,5.828945617610208,Upi,Credit,Personal Transfer
Received from Ravi Jadhav,226.19,5.4257866717938406,Upi,Credit,Personal Transfer
Received from Prakash Naik,223.28,5.412895271255472,Upi,Credit,Personal Transfer
Received from Ajay Sharma,415.73,6.032438530077408,Upi,Credit,Personal Transfer
UPI Received from Amit Gaikwad,252.1,5.533784667551078,Upi,Credit,Personal Transfer
Mobile recharged 9850285918,475.88,6.167264886911672,Upi,Debit,Bills
Mobile recharged 9329382628,917.82,6.82309023810089,Upi,Debit,Bills
Mobile recharged 9659961305,522.84,6.26118629418277,Upi,Debit,Bills
Mobile recharged 9624288635,505.94,6.228392653392809,Upi,Debit,Bills
Mobile recharged 9207174695,30.56,3.4518904959776733,Upi,Debit,Bills
Mobile recharged 9886198099,207.55,5.340178820642954,Upi,Debit,Bills
Mobile recharged 9203242092,215.59,5.3780061654494045,Upi,Debit,Bills
Mobile recharged 9558502570,381.15,5.945813201688893,Upi,Debit,Bills
Mobile recharged 9747523822,832.45,6.725573712389097,Upi,Debit,Bills
