transaction_id,transaction_date,transaction_time,merchant,description,amount,currency,payment_method,transaction_type,category,city,state,country,day,week,month,weekend,month_end,salary_week,festival_season,transaction_text,transaction_text_length,amount_log,amount_bucket
TXN005224,2019-03-04,1900-01-01 12:01:20,HP Gas,Auto Debit HP Gas,7866.53,INR,Auto Debit,Debit,Bills,Jaipur,Rajasthan,India,4,10,3,0,0,0,0,HP Gas Auto Debit HP Gas,24,8.970499442086679,Large
TXN006081,2019-03-05,1900-01-01 10:14:56,Airtel Digital TV,Auto Debit Airtel Digital TV,353.84,INR,Auto Debit,Debit,Subscription,Hyderabad,Telangana,India,5,10,3,0,0,0,0,Airtel Digital TV Auto Debit Airtel Digital TV,46,5.8716669836523865,Small
TXN005246,2019-03-05,1900-01-01 11:19:11,Mutual Fund SIP,UPI/Mutual Fund SIP,35059.0,INR,Upi,Debit,Investment,Kolkata,West Bengal,India,5,10,3,0,0,0,0,Mutual Fund SIP UPI/Mutual Fund SIP,35,10.464816158475225,Large
TXN005331,2019-03-05,1900-01-01 11:26:32,Barbeque Nation,UPI/Paytm/Barbeque Nation,2902.26,INR,Upi,Debit,Food,Kochi,Kerala,India,5,10,3,0,0,0,0,Barbeque Nation UPI/Paytm/Barbeque Nation,41,7.9735895225356765,Large
TXN005239,2019-03-05,1900-01-01 16:39:10,Employer Salary Credit,NEFT Salary Credit,38976.83,INR,Imps,Credit,Salary,Pune,Maharashtra,India,5,10,3,0,0,0,0,Employer Salary Credit NEFT Salary Credit,41,10.570748301937803,Large
TXN005252,2019-03-05,1900-01-01 23:50:28,House Rent Payment,NEFT House Rent Payment,42290.22,INR,Neft,Debit,Rent,Kolkata,West Bengal,India,5,10,3,0,0,0,0,House Rent Payment NEFT House Rent Payment,42,10.65233477847795,Large
TXN005589,2019-03-06,1900-01-01 04:09:36,Jio Fiber,Auto Debit Jio Fiber,531.88,INR,Auto Debit,Debit,Bills,Noida,Uttar Pradesh,India,6,10,3,0,0,0,0,Jio Fiber Auto Debit Jio Fiber,30,6.278296258104924,Small
TXN006586,2019-03-06,1900-01-01 13:24:01,Flipkart,UPI/DR/945876699/Flipkart,8574.74,INR,Upi,Debit,Shopping,Chennai,Tamil Nadu,India,6,10,3,0,0,0,0,Flipkart UPI/DR/945876699/Flipkart,34,9.056692565686829,Large
TXN005265,2019-03-06,1900-01-01 17:29:04,EatClub,POS Purchase EatClub,487.2,INR,Debit Card,Debit,Food,Chennai,Tamil Nadu,India,6,10,3,0,0,0,0,EatClub POS Purchase EatClub,28,6.19072515795886,Small
TXN006315,2019-03-06,1900-01-01 19:35:55,Faasos,UPI/Paytm/Faasos,171.55,INR,Upi,Debit,Food,Mumbai,Maharashtra,India,6,10,3,0,0,0,0,Faasos UPI/Paytm/Faasos,23,5.150687049544013,Small
TXN006733,2019-03-06,1900-01-01 19:50:10,Starbucks India,UPI/Paytm/Starbucks India,2601.03,INR,Upi,Debit,Food,Lucknow,Uttar Pradesh,India,6,10,3,0,0,0,0,Starbucks India UPI/Paytm/Starbucks India,41,7.864047188598606,Medium
TXN005184,2019-03-06,1900-01-01 23:09:56,Indane Gas,Net Banking Indane Gas,10834.39,INR,Net Banking,Debit,Bills,Nagpur,Maharashtra,India,6,10,3,0,0,0,0,Indane Gas Net Banking Indane Gas,33,9.290572907785064,Large
TXN005090,2019-03-06,1900-01-01 23:34:51,Income Tax Payment,Net Banking Income Tax Payment,6311.99,INR,Net Banking,Debit,Bills,Mumbai,Maharashtra,India,6,10,3,0,0,0,0,Income Tax Payment Net Banking Income Tax Payment,49,8.750364694333424,Large
TXN005369,2019-03-07,1900-01-01 12:28:55,Myntra,POS Purchase Myntra,5356.13,INR,Credit Card,Debit,Shopping,Lucknow,Uttar Pradesh,India,7,10,3,0,0,0,0,Myntra POS Purchase Myntra,26,8.586183662900309,Large
TXN006385,2019-03-07,1900-01-01 14:12:21,Burger King,UPI/DR/105539736/Burger King,199.83,INR,Upi,Debit,Food,Pune,Maharashtra,India,7,10,3,0,0,0,0,Burger King UPI/DR/105539736/Burger King,40,5.302458779048587,Small
TXN006739,2019-03-07,1900-01-01 19:24:13,Meesho,UPI/Meesho,4467.79,INR,Upi,Debit,Shopping,Lucknow,Uttar Pradesh,India,7,10,3,0,0,0,0,Meesho UPI/Meesho,17,8.404872957451209,Large
TXN005498,2019-03-07,1900-01-01 21:11:48,EMI Personal Loan,Auto Debit EMI Personal Loan,23140.74,INR,Auto Debit,Debit,Bills,Kolkata,West Bengal,India,7,10,3,0,0,0,0,EMI Personal Loan Auto Debit EMI Personal Loan,46,10.049393192389159,Large
TXN006855,2019-03-08,1900-01-01 04:39:58,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2876.47,INR,Auto Debit,Debit,Bills,Indore,Madhya Pradesh,India,8,10,3,0,0,0,0,Credit Card Bill Payment Auto Debit Credit Card Bill Payment,60,7.964666714824921,Large
TXN005194,2019-03-08,1900-01-01 09:30:28,KFC,UPI/Paytm/KFC,2347.41,INR,Upi,Debit,Food,Ahmedabad,Gujarat,India,8,10,3,0,0,0,0,KFC UPI/Paytm/KFC,17,7.761493782399326,Medium
TXN006620,2019-03-08,1900-01-01 18:45:08,Domino's India,UPI/DR/958800276/Domino's India,313.48,INR,Upi,Debit,Food,Hyderabad,Telangana,India,8,10,3,0,0,0,0,Domino's India UPI/DR/958800276/Domino's India,46,5.750920481113605,Small
TXN006583,2019-03-09,1900-01-01 08:16:24,Airtel,Auto Debit Airtel,1086.99,INR,Auto Debit,Debit,Bills,Chennai,Tamil Nadu,India,9,10,3,1,0,0,0,Airtel Auto Debit Airtel,24,6.992087236197178,Medium
TXN006960,2019-03-09,1900-01-01 16:15:45,Third Wave Coffee,UPI/DR/848321488/Third Wave Coffee,2119.65,INR,Upi,Debit,Food,Delhi,Delhi,India,9,10,3,1,0,0,0,Third Wave Coffee UPI/DR/848321488/Third Wave Coffee,52,7.659477924446311,Medium
TXN006289,2019-03-09,1900-01-01 17:04:17,Ajio,POS Purchase Ajio,10705.93,INR,Debit Card,Debit,Shopping,Surat,Gujarat,India,9,10,3,1,0,0,0,Ajio POS Purchase Ajio,22,9.278646474357876,Large
TXN005088,2019-03-09,1900-01-01 18:44:01,Meesho,Cashback Meesho,2185.97,INR,Net Banking,Credit,Shopping,Pune,Maharashtra,India,9,10,3,1,0,0,0,Meesho Cashback Meesho,22,7.690272303161558,Medium
TXN006323,2019-03-09,1900-01-01 23:03:53,ICICI Lombard,Insurance Premium ICICI Lombard,8026.41,INR,Auto Debit,Debit,Insurance,Nagpur,Maharashtra,India,9,10,3,1,0,0,0,ICICI Lombard Insurance Premium ICICI Lombard,45,8.990617214440215,Large
TXN006211,2019-03-10,1900-01-01 03:11:13,Indane Gas,Auto Debit Indane Gas,15215.25,INR,Auto Debit,Debit,Bills,Lucknow,Uttar Pradesh,India,10,10,3,1,0,0,0,Indane Gas Auto Debit Indane Gas,32,9.630119214723805,Large
TXN005264,2019-03-10,1900-01-01 09:07:03,Uber,UPI/DR/355164255/Uber,925.93,INR,Upi,Debit,Miscellaneous,Chennai,Tamil Nadu,India,10,10,3,1,0,0,0,Uber UPI/DR/355164255/Uber,26,6.83187805030904,Medium
TXN005367,2019-03-10,1900-01-01 13:44:04,Interest Credit,Interest Credit Savings Account,1891.5,INR,Neft,Credit,Salary,Noida,Uttar Pradesh,India,10,10,3,1,0,0,0,Interest Credit Interest Credit Savings Account,47,7.545653985311604,Medium
TXN005436,2019-03-10,1900-01-01 14:38:30,Flower Shop,UPI/Flower Shop,2142.13,INR,Upi,Debit,Other,Pune,Maharashtra,India,10,10,3,1,0,0,0,Flower Shop UPI/Flower Shop,27,7.670022656256166,Medium
TXN006240,2019-03-10,1900-01-01 17:03:03,BPCL,UPI/BPCL,4193.81,INR,Upi,Debit,Fuel,Lucknow,Uttar Pradesh,India,10,10,3,1,0,0,0,BPCL UPI/BPCL,13,8.34160332586129,Large
TXN005765,2019-03-10,1900-01-01 19:17:43,Municipal Water Department,Net Banking Municipal Water Department,12354.61,INR,Net Banking,Debit,Bills,Mumbai,Maharashtra,India,10,10,3,1,0,0,0,Municipal Water Department Net Banking Municipal Water Department,65,9.42186548992751,Large
TXN006547,2019-03-10,1900-01-01 21:59:50,IRCTC,UPI/DR/956328583/IRCTC,1079.95,INR,Upi,Debit,Miscellaneous,Delhi,Delhi,India,10,10,3,1,0,0,0,IRCTC UPI/DR/956328583/IRCTC,28,6.985595563100474,Medium
TXN006695,2019-03-10,1900-01-01 22:53:16,Ajio,UPI/DR/695020389/Ajio,9189.88,INR,Upi,Debit,Shopping,Hyderabad,Telangana,India,10,10,3,1,0,0,0,Ajio UPI/DR/695020389/Ajio,26,9.125966967022196,Large
TXN005129,2019-03-12,1900-01-01 04:58:17,HPCL,POS Purchase HPCL,2979.29,INR,Debit Card,Debit,Fuel,Lucknow,Uttar Pradesh,India,12,11,3,0,0,0,0,HPCL POS Purchase HPCL,22,7.999775890200852,Large
TXN006989,2019-03-12,1900-01-01 10:42:07,BPCL,POS Purchase BPCL,3092.94,INR,Debit Card,Debit,Fuel,Mumbai,Maharashtra,India,12,11,3,0,0,0,0,BPCL POS Purchase BPCL,22,8.037200638572644,Large
TXN005760,2019-03-12,1900-01-01 15:49:14,Meesho,POS Purchase Meesho,12378.24,INR,Credit Card,Debit,Shopping,Ahmedabad,Gujarat,India,12,11,3,0,0,0,0,Meesho POS Purchase Meesho,26,9.423776155016544,Large
TXN005648,2019-03-13,1900-01-01 01:00:54,Tata Play,UPI/Tata Play,302.67,INR,Upi,Debit,Subscription,Pune,Maharashtra,India,13,11,3,0,0,0,0,Tata Play UPI/Tata Play,23,5.715941585480011,Small
TXN006631,2019-03-13,1900-01-01 01:19:07,Indian Oil,UPI/Paytm/Indian Oil,3216.23,INR,Upi,Debit,Fuel,Hyderabad,Telangana,India,13,11,3,0,0,0,0,Indian Oil UPI/Paytm/Indian Oil,31,8.076276019865213,Large
TXN006629,2019-03-13,1900-01-01 02:55:03,Flower Shop,UPI/Flower Shop,2011.45,INR,Upi,Debit,Other,Lucknow,Uttar Pradesh,India,13,11,3,0,0,0,0,Flower Shop UPI/Flower Shop,27,7.607108164263586,Medium
TXN006661,2019-03-13,1900-01-01 14:06:46,McDonald's India,UPI/Paytm/McDonald's India,2705.36,INR,Upi,Debit,Food,Delhi,Delhi,India,13,11,3,0,0,0,0,McDonald's India UPI/Paytm/McDonald's India,43,7.9033598375760175,Large
TXN005764,2019-03-13,1900-01-01 18:37:16,Interest Credit,Interest Credit Savings Account,1092.59,INR,Neft,Credit,Salary,Mumbai,Maharashtra,India,13,11,3,0,0,0,0,Interest Credit Interest Credit Savings Account,47,6.997221141256739,Medium
TXN005353,2019-03-14,1900-01-01 02:25:42,Disney+ Hotstar,POS Purchase Disney+ Hotstar,484.46,INR,Debit Card,Debit,Entertainment,Pune,Maharashtra,India,14,11,3,0,0,0,0,Disney+ Hotstar POS Purchase Disney+ Hotstar,44,6.185096895047804,Small
TXN005057,2019-03-14,1900-01-01 03:04:56,Amazon India,POS Purchase Amazon India,13136.18,INR,Debit Card,Debit,Shopping,Noida,Uttar Pradesh,India,14,11,3,0,0,0,0,Amazon India POS Purchase Amazon India,38,9.483201657134032,Large
TXN005867,2019-03-14,1900-01-01 10:50:11,Local Wine & Beer Shop,POS Purchase Local Wine & Beer Shop,1249.72,INR,Credit Card,Debit,Food,Pune,Maharashtra,India,14,11,3,0,0,0,0,Local Wine & Beer Shop POS Purchase Local Wine & Beer Shop,58,7.13147466447202,Medium
TXN006906,2019-03-14,1900-01-01 14:07:57,Apollo Pharmacy,UPI/Apollo Pharmacy,1350.77,INR,Upi,Debit,Miscellaneous,Mumbai,Maharashtra,India,14,11,3,0,0,0,0,Apollo Pharmacy UPI/Apollo Pharmacy,35,7.209170123787947,Medium
TXN006514,2019-03-14,1900-01-01 16:42:56,Cafe Coffee Day,UPI/DR/637565427/Cafe Coffee Day,2529.59,INR,Upi,Debit,Food,Delhi,Delhi,India,14,11,3,0,0,0,0,Cafe Coffee Day UPI/DR/637565427/Cafe Coffee Day,48,7.836207756115332,Medium
TXN006194,2019-03-14,1900-01-01 18:52:19,The Beer Cafe,UPI/The Beer Cafe,1223.96,INR,Upi,Debit,Food,Nagpur,Maharashtra,India,14,11,3,0,0,0,0,The Beer Cafe UPI/The Beer Cafe,31,7.11066346938448,Medium
TXN006924,2019-03-14,1900-01-01 19:48:03,Social,POS Purchase Social,576.49,INR,Debit Card,Debit,Food,Noida,Uttar Pradesh,India,14,11,3,0,0,0,0,Social POS Purchase Social,26,6.358691126228709,Small
TXN006034,2019-03-14,1900-01-01 21:49:49,Income Tax Payment,Net Banking Income Tax Payment,35971.61,INR,Net Banking,Debit,Bills,Bengaluru,Karnataka,India,14,11,3,0,0,0,0,Income Tax Payment Net Banking Income Tax Payment,49,10.490513094524342,Large
TXN005094,2019-03-15,1900-01-01 01:16:24,Zepto,UPI/DR/295130056/Zepto,1436.71,INR,Upi,Debit,Groceries,Delhi,Delhi,India,15,11,3,0,0,0,0,Zepto UPI/DR/295130056/Zepto,28,7.270806848958367,Medium
TXN006479,2019-03-15,1900-01-01 09:22:20,Third Wave Coffee,UPI/Third Wave Coffee,2085.97,INR,Upi,Debit,Food,Pune,Maharashtra,India,15,11,3,0,0,0,0,Third Wave Coffee UPI/Third Wave Coffee,39,7.643468532273356,Medium
TXN006533,2019-03-15,1900-01-01 15:42:54,Tata 1mg,POS Purchase Tata 1mg,12521.77,INR,Credit Card,Debit,Miscellaneous,Mumbai,Maharashtra,India,15,11,3,0,0,0,0,Tata 1mg POS Purchase Tata 1mg,30,9.43530386618919,Large
TXN006626,2019-03-16,1900-01-01 03:44:46,Bakery,UPI/Paytm/Bakery,1380.08,INR,Upi,Debit,Other,Lucknow,Uttar Pradesh,India,16,11,3,1,0,0,0,Bakery UPI/Paytm/Bakery,23,7.2306210807684,Medium
TXN006781,2019-03-16,1900-01-01 20:52:04,Nature's Basket,UPI/DR/501537013/Nature's Basket,3874.71,INR,Upi,Debit,Groceries,Chennai,Tamil Nadu,India,16,11,3,1,0,0,0,Nature's Basket UPI/DR/501537013/Nature's Basket,48,8.262484150810101,Large
TXN005870,2019-03-17,1900-01-01 07:36:34,General Store,UPI/DR/753278884/General Store,802.21,INR,Upi,Debit,Other,Kochi,Kerala,India,17,11,3,1,0,0,0,General Store UPI/DR/753278884/General Store,44,6.688616199059165,Medium
TXN006728,2019-03-17,1900-01-01 11:03:13,Starbucks India,POS Purchase Starbucks India,976.43,INR,Credit Card,Debit,Food,Jaipur,Rajasthan,India,17,11,3,1,0,0,0,Starbucks India POS Purchase Starbucks India,44,6.884926678042116,Medium
TXN006968,2019-03-17,1900-01-01 19:20:06,Street Vendor,UPI/Paytm/Street Vendor,913.98,INR,Upi,Debit,Other,Ahmedabad,Gujarat,India,17,11,3,1,0,0,0,Street Vendor UPI/Paytm/Street Vendor,37,6.818902207113136,Medium
TXN005758,2019-03-18,1900-01-01 22:33:27,Zepto,UPI/DR/146641502/Zepto,504.04,INR,Upi,Debit,Groceries,Surat,Gujarat,India,18,12,3,0,0,0,0,Zepto UPI/DR/146641502/Zepto,28,6.22463763405937,Small
TXN006710,2019-03-18,1900-01-01 22:49:43,Disney+ Hotstar,Auto Debit Disney+ Hotstar,610.99,INR,Auto Debit,Debit,Subscription,Ahmedabad,Gujarat,India,18,12,3,0,0,0,0,Disney+ Hotstar Auto Debit Disney+ Hotstar,42,6.416715942509548,Small
TXN006975,2019-03-19,1900-01-01 02:55:08,Ajio,POS Purchase Ajio,6462.26,INR,Debit Card,Debit,Shopping,Noida,Uttar Pradesh,India,19,12,3,0,0,0,0,Ajio POS Purchase Ajio,22,8.773889113449554,Large
TXN006867,2019-03-19,1900-01-01 10:09:52,Domino's India,UPI/Domino's India,2431.62,INR,Upi,Debit,Food,Bengaluru,Karnataka,India,19,12,3,0,0,0,0,Domino's India UPI/Domino's India,33,7.7967241448063795,Medium
TXN006366,2019-03-19,1900-01-01 10:56:43,Netflix,UPI/Paytm/Netflix,1990.41,INR,Upi,Debit,Entertainment,Ahmedabad,Gujarat,India,19,12,3,0,0,0,0,Netflix UPI/Paytm/Netflix,25,7.596598209534225,Medium
TXN006847,2019-03-19,1900-01-01 12:14:02,Chaayos,UPI/Chaayos,1055.21,INR,Upi,Debit,Food,Bengaluru,Karnataka,India,19,12,3,0,0,0,0,Chaayos UPI/Chaayos,19,6.962442308131819,Medium
TXN006460,2019-03-19,1900-01-01 21:11:44,Income Tax Payment,Net Banking Income Tax Payment,33050.87,INR,Net Banking,Debit,Bills,Hyderabad,Telangana,India,19,12,3,0,0,0,0,Income Tax Payment Net Banking Income Tax Payment,49,10.405833424617164,Large
TXN006500,2019-03-20,1900-01-01 12:27:54,Flipkart,UPI/DR/121271982/Flipkart,4377.33,INR,Upi,Debit,Shopping,Surat,Gujarat,India,20,12,3,0,0,0,0,Flipkart UPI/DR/121271982/Flipkart,34,8.384422652126537,Large
TXN006195,2019-03-20,1900-01-01 13:12:26,Faasos,POS Purchase Faasos,1672.01,INR,Debit Card,Debit,Food,Jaipur,Rajasthan,India,20,12,3,0,0,0,0,Faasos POS Purchase Faasos,26,7.422379678255272,Medium
TXN006979,2019-03-20,1900-01-01 16:20:12,HPCL,POS Purchase HPCL,4169.38,INR,Debit Card,Debit,Fuel,Delhi,Delhi,India,20,12,3,0,0,0,0,HPCL POS Purchase HPCL,22,8.335762437739346,Large
TXN006417,2019-03-21,1900-01-01 02:07:09,ATM,ATM Cash Withdrawal,1182.18,INR,Cash Withdrawal,Debit,Other,Delhi,Delhi,India,21,12,3,0,0,0,0,ATM ATM Cash Withdrawal,23,7.075961007940678,Medium
TXN006571,2019-03-21,1900-01-01 04:06:20,Amazon India,POS Purchase Amazon India,2825.3,INR,Credit Card,Debit,Shopping,Nagpur,Maharashtra,India,21,12,3,0,0,0,0,Amazon India POS Purchase Amazon India,38,7.946723714722732,Large
TXN005283,2019-03-22,1900-01-01 01:04:42,BSNL,Auto Debit BSNL,14631.57,INR,Auto Debit,Debit,Bills,Noida,Uttar Pradesh,India,22,12,3,0,0,0,0,BSNL Auto Debit BSNL,20,9.591005145025452,Large
TXN006291,2019-03-23,1900-01-01 06:30:22,BPCL,POS Purchase BPCL,3432.01,INR,Debit Card,Debit,Fuel,Indore,Madhya Pradesh,India,23,12,3,1,0,0,0,BPCL POS Purchase BPCL,22,8.141192706357614,Large
TXN006250,2019-03-23,1900-01-01 15:02:28,Airtel,Auto Debit Airtel,12786.58,INR,Auto Debit,Debit,Bills,Hyderabad,Telangana,India,23,12,3,1,0,0,0,Airtel Auto Debit Airtel,24,9.456229666349795,Large
TXN006281,2019-03-23,1900-01-01 21:50:34,EatClub,POS Purchase EatClub,408.84,INR,Debit Card,Debit,Food,Lucknow,Uttar Pradesh,India,23,12,3,1,0,0,0,EatClub POS Purchase EatClub,28,6.015766839630947,Small
TXN005505,2019-03-24,1900-01-01 01:15:05,Ajio,UPI/Ajio,3835.13,INR,Upi,Debit,Shopping,Bengaluru,Karnataka,India,24,12,3,1,0,0,0,Ajio UPI/Ajio,13,8.25221932489729,Large
TXN006001,2019-03-24,1900-01-01 02:08:41,Netflix,UPI/Netflix,655.69,INR,Credit Card,Debit,Subscription,Kolkata,West Bengal,India,24,12,3,1,0,0,0,Netflix UPI/Netflix,19,6.487212065427567,Small
TXN005715,2019-03-25,1900-01-01 00:30:10,Indian Oil,POS Purchase Indian Oil,1313.67,INR,Debit Card,Debit,Fuel,Mumbai,Maharashtra,India,25,13,3,0,0,1,0,Indian Oil POS Purchase Indian Oil,34,7.181340962548159,Medium
TXN006165,2019-03-25,1900-01-01 02:07:09,Kirana Shop,UPI/Paytm/Kirana Shop,1127.12,INR,Upi,Debit,Other,Delhi,Delhi,India,25,13,3,0,0,1,0,Kirana Shop UPI/Paytm/Kirana Shop,33,7.02830780937846,Medium
TXN006469,2019-03-25,1900-01-01 05:53:01,Bakery,UPI/DR/273265999/Bakery,641.16,INR,Upi,Debit,Other,Chennai,Tamil Nadu,India,25,13,3,0,0,1,0,Bakery UPI/DR/273265999/Bakery,30,6.464837493823321,Small
TXN006219,2019-03-26,1900-01-01 13:50:02,Blinkit,UPI/Paytm/Blinkit,4358.67,INR,Upi,Debit,Groceries,Pune,Maharashtra,India,26,13,3,0,0,1,0,Blinkit UPI/Paytm/Blinkit,25,8.3801516454052,Large
TXN005131,2019-03-26,1900-01-01 22:19:44,Jio Fiber,Auto Debit Jio Fiber,8267.24,INR,Auto Debit,Debit,Bills,Kolkata,West Bengal,India,26,13,3,0,0,1,0,Jio Fiber Auto Debit Jio Fiber,30,9.020176947956564,Large
TXN006724,2019-03-28,1900-01-01 02:20:21,Income Tax Payment,Auto Debit Income Tax Payment,7596.47,INR,Auto Debit,Debit,Bills,Mumbai,Maharashtra,India,28,13,3,0,0,1,0,Income Tax Payment Auto Debit Income Tax Payment,48,8.935570576115827,Large
TXN006669,2019-03-28,1900-01-01 07:01:14,Municipal Water Department,Auto Debit Municipal Water Department,6597.06,INR,Auto Debit,Debit,Bills,Indore,Madhya Pradesh,India,28,13,3,0,0,1,0,Municipal Water Department Auto Debit Municipal Water Department,64,8.794530945411926,Large
TXN006816,2019-03-28,1900-01-01 08:41:24,Zomato,UPI/Zomato,342.87,INR,Upi,Debit,Food,Mumbai,Maharashtra,India,28,13,3,0,0,1,0,Zomato UPI/Zomato,17,5.840263678971818,Small
TXN005543,2019-03-28,1900-01-01 16:15:40,Municipal Water Department,Net Banking Municipal Water Department,12905.02,INR,Net Banking,Debit,Bills,Hyderabad,Telangana,India,28,13,3,0,0,1,0,Municipal Water Department Net Banking Municipal Water Department,65,9.465449148161406,Large
TXN005825,2019-03-29,1900-01-01 04:19:00,Home Depot India,UPI/DR/378965689/Home Depot India,1170.69,INR,Upi,Debit,Miscellaneous,Pune,Maharashtra,India,29,13,3,0,0,1,0,Home Depot India UPI/DR/378965689/Home Depot India,50,7.066202430029855,Medium
TXN006729,2019-03-29,1900-01-01 05:05:09,EMI Personal Loan,Auto Debit EMI Personal Loan,8642.19,INR,Auto Debit,Debit,Bills,Nagpur,Maharashtra,India,29,13,3,0,0,1,0,EMI Personal Loan Auto Debit EMI Personal Loan,46,9.06452700661873,Large
TXN005143,2019-03-29,1900-01-01 06:17:35,Nature's Basket,POS Purchase Nature's Basket,2850.43,INR,Debit Card,Debit,Groceries,Kolkata,West Bengal,India,29,13,3,0,0,1,0,Nature's Basket POS Purchase Nature's Basket,44,7.95557590181202,Large
TXN005034,2019-03-29,1900-01-01 14:55:46,BEST,Auto Debit BEST,12692.45,INR,Auto Debit,Debit,Bills,Delhi,Delhi,India,29,13,3,0,0,1,0,BEST Auto Debit BEST,20,9.448841391371424,Large
TXN006853,2019-03-29,1900-01-01 21:45:22,Pet Shop,UPI/Paytm/Pet Shop,100.46,INR,Upi,Debit,Other,Pune,Maharashtra,India,29,13,3,0,0,1,0,Pet Shop UPI/Paytm/Pet Shop,27,4.6196646321385435,Small
TXN006572,2019-03-29,1900-01-01 22:01:25,Amazon India,Refund Amazon India,1995.46,INR,Net Banking,Credit,Shopping,Kolkata,West Bengal,India,29,13,3,0,0,1,0,Amazon India Refund Amazon India,32,7.599130891241214,Medium
TXN006501,2019-03-30,1900-01-01 04:35:46,Flipkart,Cashback Flipkart,497.26,INR,Upi,Credit,Shopping,Nagpur,Maharashtra,India,30,13,3,1,0,1,0,Flipkart Cashback Flipkart,26,6.21112202913736,Small
TXN006427,2019-03-30,1900-01-01 11:16:35,HP Gas,Net Banking HP Gas,10523.24,INR,Net Banking,Debit,Bills,Pune,Maharashtra,India,30,13,3,1,0,1,0,HP Gas Net Banking HP Gas,25,9.261436446917257,Large
TXN005214,2019-03-30,1900-01-01 11:19:46,Jio,Auto Debit Jio,1498.14,INR,Auto Debit,Debit,Bills,Ahmedabad,Gujarat,India,30,13,3,1,0,1,0,Jio Auto Debit Jio,18,7.312646889338565,Medium
TXN005691,2019-03-30,1900-01-01 22:45:41,Disney+ Hotstar,UPI/Paytm/Disney+ Hotstar,293.29,INR,Credit Card,Debit,Subscription,Jaipur,Rajasthan,India,30,13,3,1,0,1,0,Disney+ Hotstar UPI/Paytm/Disney+ Hotstar,41,5.684565675729068,Small
TXN006127,2019-03-30,1900-01-01 23:57:27,Indane Gas,Auto Debit Indane Gas,5469.5,INR,Auto Debit,Debit,Bills,Nagpur,Maharashtra,India,30,13,3,1,0,1,0,Indane Gas Auto Debit Indane Gas,32,8.607125298916845,Large
TXN005161,2019-03-31,1900-01-01 01:20:50,Misc Vendor,UPI/DR/131081879/Misc Vendor,1394.8,INR,Upi,Debit,Other,Pune,Maharashtra,India,31,13,3,1,1,1,0,Misc Vendor UPI/DR/131081879/Misc Vendor,40,7.241223006583051,Medium
TXN006224,2019-03-31,1900-01-01 04:00:25,DMart,POS Purchase DMart,4368.21,INR,Debit Card,Debit,Groceries,Nagpur,Maharashtra,India,31,13,3,1,1,1,0,DMart POS Purchase DMart,24,8.382337493715282,Large
TXN006921,2019-03-31,1900-01-01 09:02:34,HP Gas,Auto Debit HP Gas,14817.74,INR,Auto Debit,Debit,Bills,Ahmedabad,Gujarat,India,31,13,3,1,1,1,0,HP Gas Auto Debit HP Gas,24,9.603647874992737,Large
TXN006913,2019-03-31,1900-01-01 11:49:35,HDFC Ergo,Net Banking Insurance Premium HDFC Ergo,48355.87,INR,Net Banking,Debit,Insurance,Lucknow,Uttar Pradesh,India,31,13,3,1,1,1,0,HDFC Ergo Net Banking Insurance Premium HDFC Ergo,49,10.786363579722615,Large
TXN005943,2019-03-31,1900-01-01 15:08:07,EMI Personal Loan,Auto Debit EMI Personal Loan,13581.4,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,31,13,3,1,1,1,0,EMI Personal Loan Auto Debit EMI Personal Loan,46,9.516530115983704,Large
TXN005326,2019-03-31,1900-01-01 23:55:44,Tata Power,Auto Debit Tata Power,3095.39,INR,Auto Debit,Debit,Bills,Noida,Uttar Pradesh,India,31,13,3,1,1,1,0,Tata Power Auto Debit Tata Power,32,8.037992195768439,Large
TXN006951,2019-04-01,1900-01-01 02:22:35,Bakery,UPI/DR/488566940/Bakery,147.21,INR,Upi,Debit,Other,Bengaluru,Karnataka,India,1,14,4,0,0,1,0,Bakery UPI/DR/488566940/Bakery,30,4.998630186968824,Small
TXN006568,2019-04-01,1900-01-01 03:07:05,Netflix,Auto Debit Netflix,623.54,INR,Auto Debit,Debit,Subscription,Ahmedabad,Gujarat,India,1,14,4,0,0,1,0,Netflix Auto Debit Netflix,26,6.437015378755432,Small
TXN005486,2019-04-01,1900-01-01 03:55:27,BPCL,POS Purchase BPCL,1579.08,INR,Debit Card,Debit,Fuel,Hyderabad,Telangana,India,1,14,4,0,0,1,0,BPCL POS Purchase BPCL,22,7.365230757650602,Medium
TXN005602,2019-04-01,1900-01-01 06:17:23,Mutual Fund SIP,UPI/Paytm/Mutual Fund SIP,20762.03,INR,Upi,Debit,Investment,Ahmedabad,Gujarat,India,1,14,4,0,0,1,0,Mutual Fund SIP UPI/Paytm/Mutual Fund SIP,41,9.940929280386836,Large
TXN005803,2019-04-01,1900-01-01 13:31:08,ICICI Prudential MF,SIP Investment ICICI Prudential MF,46386.55,INR,Auto Debit,Debit,Investment,Nagpur,Maharashtra,India,1,14,4,0,0,1,0,ICICI Prudential MF SIP Investment ICICI Prudential MF,54,10.744786383244856,Large
TXN006110,2019-04-01,1900-01-01 18:08:57,Flipkart,POS Purchase Flipkart,9653.96,INR,Debit Card,Debit,Shopping,Kolkata,West Bengal,India,1,14,4,0,0,1,0,Flipkart POS Purchase Flipkart,30,9.175227051922908,Large
