transaction_date,amount,day,week,month,weekend,month_end,salary_week,festival_season
2018-06-10,2562.17,10,23,6,1,0,0,0
2018-06-11,811.26,11,24,6,0,0,0,0
2018-06-12,963.75,12,24,6,0,0,0,0
2018-06-12,29671.17,12,24,6,0,0,0,0
2018-06-13,719.7,13,24,6,0,0,0,0
2018-06-14,1336.37,14,24,6,0,0,0,0
2018-06-15,9274.23,15,24,6,0,0,0,0
2018-06-15,1517.56,15,24,6,0,0,0,0
2018-06-15,5915.14,15,24,6,0,0,0,0
2018-06-16,2600.62,16,24,6,1,0,0,0
2018-06-16,2898.58,16,24,6,1,0,0,0
2018-06-18,2062.04,18,25,6,0,0,0,0
2018-06-18,4661.64,18,25,6,0,0,0,0
2018-06-19,6564.52,19,25,6,0,0,0,0
2018-06-19,712.47,19,25,6,0,0,0,0
2018-06-20,2692.07,20,25,6,0,0,0,0
2018-06-20,730.15,20,25,6,0,0,0,0
2018-06-20,760.16,20,25,6,0,0,0,0
2018-06-20,3680.25,20,25,6,0,0,0,0
2018-06-20,2686.17,20,25,6,0,0,0,0
2018-06-21,312.45,21,25,6,0,0,0,0
2018-06-21,4202.84,21,25,6,0,0,0,0
2018-06-21,1720.03,21,25,6,0,0,0,0
2018-06-22,621.76,22,25,6,0,0,0,0
2018-06-24,13932.55,24,25,6,1,0,0,0
2018-06-24,4180.85,24,25,6,1,0,0,0
2018-06-24,18171.0,24,25,6,1,0,0,0
2018-06-24,716.84,24,25,6,1,0,0,0
2018-06-25,341.12,25,26,6,0,0,1,0
2018-06-25,761.51,25,26,6,0,0,1,0
2018-06-26,1386.53,26,26,6,0,0,1,0
2018-06-26,5624.76,26,26,6,0,0,1,0
2018-06-26,10176.84,26,26,6,0,0,1,0
2018-06-26,2674.14,26,26,6,0,0,1,0
2018-06-26,681.85,26,26,6,0,0,1,0
2018-06-26,19672.61,26,26,6,0,0,1,0
2018-06-26,1410.31,26,26,6,0,0,1,0
2018-06-26,13338.65,26,26,6,0,0,1,0
2018-06-26,2445.77,26,26,6,0,0,1,0
2018-06-27,13759.86,27,26,6,0,0,1,0
2018-06-27,693.39,27,26,6,0,0,1,0
2018-06-27,11951.98,27,26,6,0,0,1,0
2018-06-27,2359.42,27,26,6,0,0,1,0
2018-06-27,904.09,27,26,6,0,0,1,0
2018-06-28,2020.95,28,26,6,0,0,1,0
2018-06-28,9739.87,28,26,6,0,0,1,0
2018-06-28,5934.78,28,26,6,0,0,1,0
2018-06-28,3553.01,28,26,6,0,0,1,0
2018-06-28,14743.22,28,26,6,0,0,1,0
2018-06-28,11812.24,28,26,6,0,0,1,0
2018-06-29,11464.4,29,26,6,0,0,1,0
2018-06-29,306.47,29,26,6,0,0,1,0
2018-06-29,3873.07,29,26,6,0,0,1,0
2018-06-29,6380.31,29,26,6,0,0,1,0
2018-06-29,1363.37,29,26,6,0,0,1,0
2018-06-29,11478.72,29,26,6,0,0,1,0
2018-06-30,6325.86,30,26,6,1,1,1,0
2018-06-30,11631.68,30,26,6,1,1,1,0
2018-06-30,5551.58,30,26,6,1,1,1,0
2018-07-01,1698.48,1,26,7,1,0,1,0
2018-07-01,18194.25,1,26,7,1,0,1,0
2018-07-01,16716.97,1,26,7,1,0,1,0
2018-07-02,12118.25,2,27,7,0,0,1,0
2018-07-03,15122.41,3,27,7,0,0,0,0
2018-07-03,1582.11,3,27,7,0,0,0,0
2018-07-03,7465.22,3,27,7,0,0,0,0
2018-07-03,4197.65,3,27,7,0,0,0,0
2018-07-03,2423.4,3,27,7,0,0,0,0
2018-07-04,15720.84,4,27,7,0,0,0,0
2018-07-04,798.45,4,27,7,0,0,0,0
2018-07-04,238163.14,4,27,7,0,0,0,0
2018-07-05,573.37,5,27,7,0,0,0,0
2018-07-06,456.84,6,27,7,0,0,0,0
2018-07-07,42.45,7,27,7,1,0,0,0
2018-07-08,6436.47,8,27,7,1,0,0,0
2018-07-08,14282.7,8,27,7,1,0,0,0
2018-07-09,2251.94,9,28,7,0,0,0,0
2018-07-11,12728.27,11,28,7,0,0,0,0
2018-07-12,1012.16,12,28,7,0,0,0,0
2018-07-12,463.83,12,28,7,0,0,0,0
2018-07-12,10256.64,12,28,7,0,0,0,0
2018-07-13,711.32,13,28,7,0,0,0,0
2018-07-13,19842.03,13,28,7,0,0,0,0
2018-07-13,12136.2,13,28,7,0,0,0,0
2018-07-14,8227.89,14,28,7,1,0,0,0
2018-07-14,526.91,14,28,7,1,0,0,0
2018-07-14,14727.2,14,28,7,1,0,0,0
2018-07-14,4042.33,14,28,7,1,0,0,0
2018-07-14,1156.91,14,28,7,1,0,0,0
2018-07-14,1774.75,14,28,7,1,0,0,0
2018-07-15,413.74,15,28,7,1,0,0,0
2018-07-15,1104.96,15,28,7,1,0,0,0
2018-07-16,420.95,16,29,7,0,0,0,0
2018-07-17,4858.59,17,29,7,0,0,0,0
2018-07-17,3841.56,17,29,7,0,0,0,0
2018-07-18,1351.7,18,29,7,0,0,0,0
2018-07-18,866.25,18,29,7,0,0,0,0
2018-07-18,2780.55,18,29,7,0,0,0,0
2018-07-19,10644.77,19,29,7,0,0,0,0
2018-07-19,1824.52,19,29,7,0,0,0,0
2018-07-23,1809.46,23,30,7,0,0,0,0
2018-07-23,1972.37,23,30,7,0,0,0,0
2018-07-23,1765.04,23,30,7,0,0,0,0
2018-07-23,1721.37,23,30,7,0,0,0,0
2018-07-23,633.36,23,30,7,0,0,0,0
2018-07-24,532.2,24,30,7,0,0,0,0
2018-07-24,1574.3,24,30,7,0,0,0,0
2018-07-26,2188.36,26,30,7,0,0,1,0
2018-07-26,5727.09,26,30,7,0,0,1,0
2018-07-26,997.68,26,30,7,0,0,1,0
2018-07-27,11721.37,27,30,7,0,0,1,0
2018-07-27,708.11,27,30,7,0,0,1,0
2018-07-27,8467.4,27,30,7,0,0,1,0
2018-07-27,10249.27,27,30,7,0,0,1,0
2018-07-27,2266.28,27,30,7,0,0,1,0
2018-07-27,9986.91,27,30,7,0,0,1,0
2018-07-28,2480.19,28,30,7,1,0,1,0
2018-07-28,587.42,28,30,7,1,0,1,0
2018-07-28,7994.76,28,30,7,1,0,1,0
2018-07-28,3574.26,28,30,7,1,0,1,0
2018-07-28,1365.27,28,30,7,1,0,1,0
2018-07-29,6364.02,29,30,7,1,0,1,0
2018-07-29,1411.97,29,30,7,1,0,1,0
2018-07-29,4375.41,29,30,7,1,0,1,0
2018-07-30,6810.0,30,31,7,0,0,1,0
2018-07-30,2529.76,30,31,7,0,0,1,0
2018-07-30,392.61,30,31,7,0,0,1,0
2018-07-30,286.44,30,31,7,0,0,1,0
2018-07-31,5715.2,31,31,7,0,1,1,0
2018-07-31,6958.91,31,31,7,0,1,1,0
2018-07-31,4751.33,31,31,7,0,1,1,0
2018-07-31,4099.32,31,31,7,0,1,1,0
2018-07-31,793.88,31,31,7,0,1,1,0
2018-07-31,13942.99,31,31,7,0,1,1,0
2018-07-31,1073.05,31,31,7,0,1,1,0
2018-07-31,14008.27,31,31,7,0,1,1,0
2018-07-31,10974.76,31,31,7,0,1,1,0
2018-08-01,2012.63,1,31,8,0,0,1,0
2018-08-01,2417.78,1,31,8,0,0,1,0
2018-08-02,42645.54,2,31,8,0,0,1,0
2018-08-02,1993.19,2,31,8,0,0,1,0
2018-08-02,15938.03,2,31,8,0,0,1,0
2018-08-02,1944.37,2,31,8,0,0,1,0
2018-08-03,21438.09,3,31,8,0,0,0,0
2018-08-04,5849.25,4,31,8,1,0,0,0
2018-08-05,953.9,5,31,8,1,0,0,0
2018-08-05,6855.52,5,31,8,1,0,0,0
2018-08-05,537.69,5,31,8,1,0,0,0
2018-08-05,176264.99,5,31,8,1,0,0,0
2018-08-06,38446.04,6,32,8,0,0,0,0
2018-08-06,1978.25,6,32,8,0,0,0,0
2018-08-06,986.58,6,32,8,0,0,0,0
2018-08-07,2340.45,7,32,8,0,0,0,0
2018-08-08,480.72,8,32,8,0,0,0,0
2018-08-08,962.29,8,32,8,0,0,0,0
2018-08-09,10686.89,9,32,8,0,0,0,0
2018-08-09,2508.21,9,32,8,0,0,0,0
2018-08-09,3183.03,9,32,8,0,0,0,0
2018-08-10,7653.92,10,32,8,0,0,0,0
2018-08-11,255.04,11,32,8,1,0,0,0
2018-08-13,2778.2,13,33,8,0,0,0,0
2018-08-13,12885.41,13,33,8,0,0,0,0
2018-08-13,9686.18,13,33,8,0,0,0,0
2018-08-14,12944.73,14,33,8,0,0,0,0
2018-08-14,1221.66,14,33,8,0,0,0,0
2018-08-14,2151.16,14,33,8,0,0,0,0
2018-08-14,205.52,14,33,8,0,0,0,0
2018-08-15,3676.16,15,33,8,0,0,0,0
2018-08-15,645.56,15,33,8,0,0,0,0
2018-08-15,1067.47,15,33,8,0,0,0,0
2018-08-16,3074.63,16,33,8,0,0,0,0
2018-08-16,968.24,16,33,8,0,0,0,0
2018-08-16,5639.27,16,33,8,0,0,0,0
2018-08-16,2001.02,16,33,8,0,0,0,0
2018-08-16,6305.58,16,33,8,0,0,0,0
2018-08-17,2320.9,17,33,8,0,0,0,0
2018-08-17,1262.0,17,33,8,0,0,0,0
2018-08-18,4713.62,18,33,8,1,0,0,0
2018-08-18,3134.37,18,33,8,1,0,0,0
2018-08-19,514.53,19,33,8,1,0,0,0
2018-08-19,2035.62,19,33,8,1,0,0,0
2018-08-19,2327.52,19,33,8,1,0,0,0
2018-08-19,1588.06,19,33,8,1,0,0,0
2018-08-19,13805.22,19,33,8,1,0,0,0
2018-08-19,10562.25,19,33,8,1,0,0,0
2018-08-20,3662.29,20,34,8,0,0,0,0
2018-08-20,2050.11,20,34,8,0,0,0,0
2018-08-20,211.43,20,34,8,0,0,0,0
2018-08-20,992.39,20,34,8,0,0,0,0
2018-08-21,10688.19,21,34,8,0,0,0,0
2018-08-21,2860.28,21,34,8,0,0,0,0
2018-08-21,601.71,21,34,8,0,0,0,0
2018-08-21,3011.45,21,34,8,0,0,0,0
2018-08-22,2636.72,22,34,8,0,0,0,0
2018-08-22,1173.02,22,34,8,0,0,0,0
2018-08-22,15567.12,22,34,8,0,0,0,0
2018-08-23,1426.75,23,34,8,0,0,0,0
2018-08-23,959.78,23,34,8,0,0,0,0
2018-08-24,315.52,24,34,8,0,0,0,0
2018-08-25,2240.52,25,34,8,1,0,1,0
2018-08-26,1783.42,26,34,8,1,0,1,0
2018-08-26,38529.81,26,34,8,1,0,1,0
2018-08-26,603.12,26,34,8,1,0,1,0
2018-08-26,2150.52,26,34,8,1,0,1,0
2018-08-27,6106.95,27,35,8,0,0,1,0
2018-08-27,3580.22,27,35,8,0,0,1,0
2018-08-27,3352.78,27,35,8,0,0,1,0
2018-08-27,4518.45,27,35,8,0,0,1,0
2018-08-28,14244.57,28,35,8,0,0,1,0
2018-08-28,1201.09,28,35,8,0,0,1,0
2018-08-28,9358.82,28,35,8,0,0,1,0
2018-08-28,1701.05,28,35,8,0,0,1,0
2018-08-28,6845.18,28,35,8,0,0,1,0
2018-08-28,2475.37,28,35,8,0,0,1,0
2018-08-28,4699.93,28,35,8,0,0,1,0
2018-08-29,4929.83,29,35,8,0,0,1,0
2018-08-29,1965.64,29,35,8,0,0,1,0
2018-08-29,13680.25,29,35,8,0,0,1,0
2018-08-29,480.02,29,35,8,0,0,1,0
2018-08-29,157.14,29,35,8,0,0,1,0
2018-08-30,21592.66,30,35,8,0,0,1,0
2018-08-30,19993.79,30,35,8,0,0,1,0
2018-08-30,6696.67,30,35,8,0,0,1,0
2018-08-30,4256.6,30,35,8,0,0,1,0
2018-08-30,1845.13,30,35,8,0,0,1,0
2018-08-30,30974.59,30,35,8,0,0,1,0
2018-08-30,1378.85,30,35,8,0,0,1,0
2018-08-30,11179.41,30,35,8,0,0,1,0
2018-08-30,5681.49,30,35,8,0,0,1,0
2018-08-30,3419.03,30,35,8,0,0,1,0
2018-08-31,4529.94,31,35,8,0,1,1,0
2018-08-31,1509.54,31,35,8,0,1,1,0
2018-08-31,1220.55,31,35,8,0,1,1,0
2018-08-31,4323.17,31,35,8,0,1,1,0
2018-08-31,4585.86,31,35,8,0,1,1,0
2018-09-01,168889.74,1,35,9,1,0,1,0
2018-09-01,1300.1,1,35,9,1,0,1,0
2018-09-01,2768.91,1,35,9,1,0,1,0
2018-09-02,3410.99,2,35,9,1,0,1,0
2018-09-02,11127.45,2,35,9,1,0,1,0
2018-09-02,2784.88,2,35,9,1,0,1,0
2018-09-02,2723.11,2,35,9,1,0,1,0
2018-09-02,11654.9,2,35,9,1,0,1,0
2018-09-02,40791.53,2,35,9,1,0,1,0
2018-09-03,769.22,3,36,9,0,0,0,0
2018-09-03,2636.76,3,36,9,0,0,0,0
2018-09-04,3943.65,4,36,9,0,0,0,0
2018-09-04,2188.87,4,36,9,0,0,0,0
2018-09-04,4685.53,4,36,9,0,0,0,0
2018-09-04,3360.14,4,36,9,0,0,0,0
2018-09-05,12069.76,5,36,9,0,0,0,0
2018-09-05,2307.27,5,36,9,0,0,0,0
2018-09-06,1793.45,6,36,9,0,0,0,0
2018-09-06,392.64,6,36,9,0,0,0,0
2018-09-06,1692.88,6,36,9,0,0,0,0
2018-09-06,1675.71,6,36,9,0,0,0,0
2018-09-06,1029.63,6,36,9,0,0,0,0
2018-09-07,5240.12,7,36,9,0,0,0,0
2018-09-07,2762.28,7,36,9,0,0,0,0
2018-09-08,2209.34,8,36,9,1,0,0,0
2018-09-10,536.06,10,37,9,0,0,0,0
2018-09-11,2499.68,11,37,9,0,0,0,0
2018-09-11,1988.28,11,37,9,0,0,0,0
2018-09-11,136.62,11,37,9,0,0,0,0
2018-09-12,616.1,12,37,9,0,0,0,0
2018-09-12,512.81,12,37,9,0,0,0,0
2018-09-12,4165.91,12,37,9,0,0,0,0
2018-09-12,1258.74,12,37,9,0,0,0,0
2018-09-12,13072.1,12,37,9,0,0,0,0
2018-09-12,3743.85,12,37,9,0,0,0,0
2018-09-13,9402.04,13,37,9,0,0,0,0
2018-09-13,4690.43,13,37,9,0,0,0,0
2018-09-13,2690.17,13,37,9,0,0,0,0
2018-09-14,10748.27,14,37,9,0,0,0,0
2018-09-14,3535.49,14,37,9,0,0,0,0
2018-09-14,7765.29,14,37,9,0,0,0,0
2018-09-16,5385.92,16,37,9,1,0,0,0
2018-09-16,4522.03,16,37,9,1,0,0,0
2018-09-17,2034.54,17,38,9,0,0,0,0
2018-09-18,1678.17,18,38,9,0,0,0,0
2018-09-19,1362.34,19,38,9,0,0,0,0
2018-09-19,4910.64,19,38,9,0,0,0,0
2018-09-19,637.91,19,38,9,0,0,0,0
2018-09-19,2932.43,19,38,9,0,0,0,0
2018-09-19,3877.91,19,38,9,0,0,0,0
2018-09-20,1058.41,20,38,9,0,0,0,0
2018-09-20,4685.14,20,38,9,0,0,0,0
2018-09-20,142.82,20,38,9,0,0,0,0
2018-09-21,316.4,21,38,9,0,0,0,0
2018-09-21,14042.87,21,38,9,0,0,0,0
2018-09-21,2031.23,21,38,9,0,0,0,0
2018-09-22,1884.37,22,38,9,1,0,0,0
2018-09-23,22052.53,23,38,9,1,0,0,0
2018-09-24,29420.5,24,39,9,0,0,0,0
2018-09-24,4085.53,24,39,9,0,0,0,0
2018-09-24,1653.18,24,39,9,0,0,0,0
2018-09-24,1948.85,24,39,9,0,0,0,0
2018-09-25,2218.31,25,39,9,0,0,1,0
2018-09-25,4911.38,25,39,9,0,0,1,0
2018-09-25,2324.9,25,39,9,0,0,1,0
2018-09-26,4290.76,26,39,9,0,0,1,0
2018-09-26,3250.0,26,39,9,0,0,1,0
2018-09-26,8675.16,26,39,9,0,0,1,0
2018-09-26,2345.11,26,39,9,0,0,1,0
2018-09-26,4951.06,26,39,9,0,0,1,0
2018-09-26,12899.23,26,39,9,0,0,1,0
2018-09-26,2138.52,26,39,9,0,0,1,0
2018-09-26,7275.43,26,39,9,0,0,1,0
2018-09-26,10980.11,26,39,9,0,0,1,0
2018-09-27,556.58,27,39,9,0,0,1,0
2018-09-27,3468.59,27,39,9,0,0,1,0
2018-09-27,461.63,27,39,9,0,0,1,0
2018-09-27,7207.83,27,39,9,0,0,1,0
2018-09-27,1127.83,27,39,9,0,0,1,0
2018-09-27,1085.67,27,39,9,0,0,1,0
2018-09-27,14852.89,27,39,9,0,0,1,0
2018-09-27,1405.55,27,39,9,0,0,1,0
2018-09-27,2069.45,27,39,9,0,0,1,0
2018-09-28,2986.58,28,39,9,0,0,1,0
2018-09-28,9398.43,28,39,9,0,0,1,0
2018-09-28,14041.69,28,39,9,0,0,1,0
2018-09-29,8625.27,29,39,9,1,0,1,0
2018-09-29,1795.75,29,39,9,1,0,1,0
2018-09-29,4826.06,29,39,9,1,0,1,0
2018-09-29,449.01,29,39,9,1,0,1,0
2018-09-29,655.79,29,39,9,1,0,1,0
2018-09-30,5248.37,30,39,9,1,1,1,0
2018-09-30,7935.66,30,39,9,1,1,1,0
2018-09-30,13865.88,30,39,9,1,1,1,0
2018-09-30,2906.35,30,39,9,1,1,1,0
2018-09-30,3065.24,30,39,9,1,1,1,0
2018-09-30,10502.53,30,39,9,1,1,1,0
2018-10-01,394.99,1,40,10,0,0,1,1
2018-10-01,3295.92,1,40,10,0,0,1,1
2018-10-01,1401.26,1,40,10,0,0,1,1
2018-10-01,11975.61,1,40,10,0,0,1,1
2018-10-01,28770.02,1,40,10,0,0,1,1
2018-10-01,2566.01,1,40,10,0,0,1,1
2018-10-02,9960.05,2,40,10,0,0,1,1
2018-10-02,6310.39,2,40,10,0,0,1,1
2018-10-02,1059.34,2,40,10,0,0,1,1
2018-10-03,16456.52,3,40,10,0,0,0,1
2018-10-03,1666.5,3,40,10,0,0,0,1
2018-10-03,2863.78,3,40,10,0,0,0,1
2018-10-03,3912.45,3,40,10,0,0,0,1
2018-10-04,30940.78,4,40,10,0,0,0,1
2018-10-04,1452.43,4,40,10,0,0,0,1
2018-10-04,32650.69,4,40,10,0,0,0,1
2018-10-04,9149.25,4,40,10,0,0,0,1
2018-10-05,22081.97,5,40,10,0,0,0,1
2018-10-05,9599.57,5,40,10,0,0,0,1
2018-10-06,668.28,6,40,10,1,0,0,1
2018-10-06,1025.5,6,40,10,1,0,0,1
2018-10-07,1811.42,7,40,10,1,0,0,1
2018-10-08,4927.95,8,41,10,0,0,0,1
2018-10-08,5215.26,8,41,10,0,0,0,1
2018-10-08,397.08,8,41,10,0,0,0,1
2018-10-08,2053.06,8,41,10,0,0,0,1
2018-10-08,154.19,8,41,10,0,0,0,1
2018-10-09,377.96,9,41,10,0,0,0,1
2018-10-09,2115.06,9,41,10,0,0,0,1
2018-10-09,10084.71,9,41,10,0,0,0,1
2018-10-10,3294.85,10,41,10,0,0,0,1
2018-10-11,8314.1,11,41,10,0,0,0,1
2018-10-11,625.96,11,41,10,0,0,0,1
2018-10-11,1435.52,11,41,10,0,0,0,1
2018-10-11,4291.22,11,41,10,0,0,0,1
2018-10-11,1214.18,11,41,10,0,0,0,1
2018-10-12,12510.26,12,41,10,0,0,0,1
2018-10-12,554.65,12,41,10,0,0,0,1
2018-10-12,3419.25,12,41,10,0,0,0,1
2018-10-12,19326.75,12,41,10,0,0,0,1
2018-10-12,2657.13,12,41,10,0,0,0,1
2018-10-12,765.59,12,41,10,0,0,0,1
2018-10-13,45837.77,13,41,10,1,0,0,1
2018-10-13,1415.07,13,41,10,1,0,0,1
2018-10-15,1784.77,15,42,10,0,0,0,1
2018-10-15,2114.77,15,42,10,0,0,0,1
2018-10-15,313.47,15,42,10,0,0,0,1
2018-10-16,842.35,16,42,10,0,0,0,1
2018-10-16,1302.83,16,42,10,0,0,0,1
2018-10-17,4678.31,17,42,10,0,0,0,1
2018-10-17,1006.38,17,42,10,0,0,0,1
2018-10-17,1495.16,17,42,10,0,0,0,1
2018-10-17,15472.79,17,42,10,0,0,0,1
2018-10-17,2457.81,17,42,10,0,0,0,1
2018-10-17,762.6,17,42,10,0,0,0,1
2018-10-18,4028.33,18,42,10,0,0,0,1
2018-10-18,10884.18,18,42,10,0,0,0,1
2018-10-18,308.88,18,42,10,0,0,0,1
2018-10-18,1662.28,18,42,10,0,0,0,1
2018-10-19,2527.8,19,42,10,0,0,0,1
2018-10-19,1572.03,19,42,10,0,0,0,1
2018-10-19,13295.35,19,42,10,0,0,0,1
2018-10-19,1737.24,19,42,10,0,0,0,1
2018-10-19,1975.35,19,42,10,0,0,0,1
2018-10-19,29443.81,19,42,10,0,0,0,1
2018-10-20,565.25,20,42,10,1,0,0,1
2018-10-21,1885.95,21,42,10,1,0,0,1
2018-10-21,1156.3,21,42,10,1,0,0,1
2018-10-22,1814.05,22,43,10,0,0,0,1
2018-10-22,4469.79,22,43,10,0,0,0,1
2018-10-22,1574.87,22,43,10,0,0,0,1
2018-10-22,16530.29,22,43,10,0,0,0,1
2018-10-22,23442.3,22,43,10,0,0,0,1
2018-10-23,1637.68,23,43,10,0,0,0,1
2018-10-23,4763.61,23,43,10,0,0,0,1
2018-10-24,4541.34,24,43,10,0,0,0,1
2018-10-24,3813.11,24,43,10,0,0,0,1
2018-10-24,7337.85,24,43,10,0,0,0,1
2018-10-24,599.42,24,43,10,0,0,0,1
2018-10-24,1974.09,24,43,10,0,0,0,1
2018-10-25,3770.71,25,43,10,0,0,1,1
2018-10-25,10896.94,25,43,10,0,0,1,1
2018-10-25,2316.59,25,43,10,0,0,1,1
2018-10-25,359.04,25,43,10,0,0,1,1
2018-10-25,2309.73,25,43,10,0,0,1,1
2018-10-26,4572.45,26,43,10,0,0,1,1
2018-10-26,1080.54,26,43,10,0,0,1,1
2018-10-26,2497.27,26,43,10,0,0,1,1
2018-10-27,5450.08,27,43,10,1,0,1,1
2018-10-28,309.24,28,43,10,1,0,1,1
2018-10-28,5046.44,28,43,10,1,0,1,1
2018-10-28,418.82,28,43,10,1,0,1,1
2018-10-28,10201.67,28,43,10,1,0,1,1
2018-10-28,2323.01,28,43,10,1,0,1,1
2018-10-28,15150.3,28,43,10,1,0,1,1
2018-10-28,6680.84,28,43,10,1,0,1,1
2018-10-28,467.77,28,43,10,1,0,1,1
2018-10-29,2708.18,29,44,10,0,0,1,1
2018-10-29,708.0,29,44,10,0,0,1,1
2018-10-30,13621.38,30,44,10,0,0,1,1
2018-10-30,9170.76,30,44,10,0,0,1,1
2018-10-30,3453.61,30,44,10,0,0,1,1
2018-10-30,1746.13,30,44,10,0,0,1,1
2018-10-31,8996.11,31,44,10,0,1,1,1
2018-10-31,5493.68,31,44,10,0,1,1,1
2018-10-31,10977.1,31,44,10,0,1,1,1
2018-10-31,4741.24,31,44,10,0,1,1,1
2018-10-31,3021.47,31,44,10,0,1,1,1
2018-10-31,19939.86,31,44,10,0,1,1,1
2018-10-31,7894.52,31,44,10,0,1,1,1
2018-10-31,5656.87,31,44,10,0,1,1,1
2018-10-31,1143.01,31,44,10,0,1,1,1
2018-11-01,4267.15,1,44,11,0,0,1,1
2018-11-01,20793.23,1,44,11,0,0,1,1
2018-11-02,14867.05,2,44,11,0,0,1,1
2018-11-02,813.4,2,44,11,0,0,1,1
2018-11-03,20675.42,3,44,11,1,0,0,1
2018-11-03,4565.56,3,44,11,1,0,0,1
2018-11-03,840.0,3,44,11,1,0,0,1
2018-11-03,4195.62,3,44,11,1,0,0,1
2018-11-05,240125.84,5,45,11,0,0,0,1
2018-11-05,17662.41,5,45,11,0,0,0,1
2018-11-05,1734.96,5,45,11,0,0,0,1
2018-11-05,33323.0,5,45,11,0,0,0,1
2018-11-06,759.82,6,45,11,0,0,0,1
2018-11-06,1573.03,6,45,11,0,0,0,1
2018-11-06,1740.38,6,45,11,0,0,0,1
2018-11-06,494.98,6,45,11,0,0,0,1
2018-11-07,1195.05,7,45,11,0,0,0,1
2018-11-07,2433.02,7,45,11,0,0,0,1
2018-11-07,2218.32,7,45,11,0,0,0,1
2018-11-07,48761.33,7,45,11,0,0,0,1
2018-11-08,1977.36,8,45,11,0,0,0,1
2018-11-08,9984.92,8,45,11,0,0,0,1
2018-11-09,168.09,9,45,11,0,0,0,1
2018-11-09,49971.86,9,45,11,0,0,0,1
2018-11-09,15274.97,9,45,11,0,0,0,1
2018-11-09,2109.46,9,45,11,0,0,0,1
2018-11-09,2425.37,9,45,11,0,0,0,1
2018-11-09,48253.76,9,45,11,0,0,0,1
2018-11-09,824.16,9,45,11,0,0,0,1
2018-11-10,1903.88,10,45,11,1,0,0,1
2018-11-10,591.62,10,45,11,1,0,0,1
2018-11-10,11551.62,10,45,11,1,0,0,1
2018-11-11,31455.05,11,45,11,1,0,0,1
2018-11-11,2884.7,11,45,11,1,0,0,1
2018-11-12,9935.27,12,46,11,0,0,0,1
2018-11-12,1641.06,12,46,11,0,0,0,1
2018-11-12,12050.66,12,46,11,0,0,0,1
2018-11-13,990.72,13,46,11,0,0,0,1
2018-11-13,757.51,13,46,11,0,0,0,1
2018-11-14,5688.3,14,46,11,0,0,0,1
2018-11-15,1225.58,15,46,11,0,0,0,1
2018-11-16,1091.27,16,46,11,0,0,0,1
2018-11-16,2553.47,16,46,11,0,0,0,1
2018-11-17,2745.97,17,46,11,1,0,0,1
2018-11-17,2846.48,17,46,11,1,0,0,1
2018-11-18,4436.37,18,46,11,1,0,0,1
2018-11-18,6635.28,18,46,11,1,0,0,1
2018-11-18,1762.92,18,46,11,1,0,0,1
2018-11-18,1912.89,18,46,11,1,0,0,1
2018-11-19,1759.56,19,47,11,0,0,0,1
2018-11-19,8310.27,19,47,11,0,0,0,1
2018-11-20,1300.93,20,47,11,0,0,0,1
2018-11-21,2618.36,21,47,11,0,0,0,1
2018-11-21,4077.88,21,47,11,0,0,0,1
2018-11-21,4083.45,21,47,11,0,0,0,1
2018-11-21,2064.62,21,47,11,0,0,0,1
2018-11-23,7161.71,23,47,11,0,0,0,1
2018-11-23,1805.69,23,47,11,0,0,0,1
2018-11-23,892.69,23,47,11,0,0,0,1
2018-11-23,1116.89,23,47,11,0,0,0,1
2018-11-24,2410.29,24,47,11,1,0,0,1
2018-11-25,4462.26,25,47,11,1,0,1,1
2018-11-25,47.36,25,47,11,1,0,1,1
2018-11-26,22981.85,26,48,11,0,0,1,1
2018-11-26,12567.95,26,48,11,0,0,1,1
2018-11-26,5865.6,26,48,11,0,0,1,1
2018-11-27,12457.87,27,48,11,0,0,1,1
2018-11-27,4956.19,27,48,11,0,0,1,1
2018-11-27,2553.27,27,48,11,0,0,1,1
2018-11-27,15120.24,27,48,11,0,0,1,1
2018-11-27,15306.44,27,48,11,0,0,1,1
2018-11-28,13864.02,28,48,11,0,0,1,1
2018-11-28,1607.37,28,48,11,0,0,1,1
2018-11-28,14581.69,28,48,11,0,0,1,1
2018-11-28,15117.99,28,48,11,0,0,1,1
2018-11-29,8743.16,29,48,11,0,0,1,1
2018-11-29,4426.42,29,48,11,0,0,1,1
2018-11-29,3537.76,29,48,11,0,0,1,1
2018-11-29,15159.56,29,48,11,0,0,1,1
2018-11-29,8999.93,29,48,11,0,0,1,1
2018-11-29,598.03,29,48,11,0,0,1,1
2018-11-30,375.76,30,48,11,0,1,1,1
2018-11-30,12102.5,30,48,11,0,1,1,1
2018-11-30,4264.93,30,48,11,0,1,1,1
2018-11-30,348.56,30,48,11,0,1,1,1
2018-11-30,763.75,30,48,11,0,1,1,1
2018-11-30,821.65,30,48,11,0,1,1,1
2018-12-01,1325.79,1,48,12,1,0,1,1
2018-12-01,129662.04,1,48,12,1,0,1,1
2018-12-01,44310.63,1,48,12,1,0,1,1
2018-12-01,1065.79,1,48,12,1,0,1,1
2018-12-02,1890.32,2,48,12,1,0,1,1
2018-12-02,39965.41,2,48,12,1,0,1,1
2018-12-02,3441.57,2,48,12,1,0,1,1
2018-12-02,101.55,2,48,12,1,0,1,1
2018-12-03,1201.31,3,49,12,0,0,0,1
2018-12-03,7438.57,3,49,12,0,0,0,1
