transaction_date,amount
2018-12-12,864.58
2018-12-12,957.51
2018-12-12,1920.7
2018-12-13,116.0
2018-12-13,1103.26
2018-12-13,470.26
2018-12-13,992.92
2018-12-13,1048.49
2018-12-14,2215.6
2018-12-14,439.17
2018-12-14,3557.66
2018-12-14,431.23
2018-12-14,1299.9
2018-12-14,90.46
2018-12-14,3838.33
2018-12-15,643.47
2018-12-15,3037.99
2018-12-15,4211.91
2018-12-15,1077.92
2018-12-16,48563.74
2018-12-16,4028.97
2018-12-16,13326.76
2018-12-16,1208.95
2018-12-16,3464.06
2018-12-16,6143.15
2018-12-16,1541.36
2018-12-16,36214.95
2018-12-16,662.23
2018-12-16,2888.39
2018-12-17,320.31
2018-12-17,378.12
2018-12-17,42163.19
2018-12-17,1260.85
2018-12-17,300.0
2018-12-17,288.0
2018-12-17,237.41
2018-12-17,15356.53
2018-12-17,270.5
2018-12-18,300.0
2018-12-18,1240.91
2018-12-18,207.78
2018-12-18,550.95
2018-12-19,1162.32
2018-12-19,116.0
2018-12-19,1104.34
2018-12-19,9335.72
2018-12-19,349.22
2018-12-20,1853.7
2018-12-20,2743.92
2018-12-20,1542.39
2018-12-20,311.96
2018-12-20,590.39
2018-12-21,814.29
2018-12-21,400.82
2018-12-21,678.52
2018-12-22,2088.89
2018-12-22,336.54
2018-12-22,1491.49
2018-12-22,404.52
2018-12-22,3629.57
2018-12-22,6213.83
2018-12-22,9766.42
2018-12-22,736.02
2018-12-22,37323.22
2018-12-23,1389.15
2018-12-23,1925.59
2018-12-24,270.24
2018-12-24,484.37
2018-12-24,3543.1
2018-12-24,3854.75
2018-12-24,4777.55
2018-12-24,770.03
2018-12-24,258.06
2018-12-24,3077.33
2018-12-24,2679.42
2018-12-24,288.0
2018-12-25,104.07
2018-12-25,633.44
2018-12-25,116.0
2018-12-25,611.95
2018-12-25,1183.54
2018-12-25,116.0
2018-12-26,2150.23
2018-12-26,452.15
2018-12-26,1147.49
2018-12-26,375.29
2018-12-26,8295.41
2018-12-27,288.0
2018-12-27,810.62
2018-12-27,1425.26
2018-12-27,2459.75
2018-12-27,5312.32
2018-12-28,187.0
2018-12-28,288.0
2018-12-28,288.0
2018-12-28,390.15
2018-12-28,1681.41
2018-12-28,1064.92
2018-12-28,116.0
2018-12-29,1865.54
2018-12-29,447.6
2018-12-29,1981.89
2018-12-29,1484.68
2018-12-29,483.02
2018-12-29,349.21
2018-12-29,1274.53
2018-12-29,551.79
2018-12-29,300.0
2018-12-29,2928.96
2018-12-29,324.23
2018-12-29,427.33
2018-12-30,1171.22
2018-12-30,300.0
2018-12-30,152.9
2018-12-31,1105.61
2018-12-31,61.72
2018-12-31,7286.14
2018-12-31,728.78
2018-12-31,451.42
2018-12-31,1085.95
2019-01-01,2784.02
2019-01-02,96.86
2019-01-02,926.74
2019-01-03,2433.13
2019-01-03,2941.95
2019-01-03,355.49
2019-01-04,9054.4
2019-01-04,318.0
2019-01-05,2499.92
2019-01-05,3527.9
2019-01-05,1210.5
2019-01-05,1328.54
2019-01-05,343.94
2019-01-06,358.14
2019-01-06,1213.3
2019-01-06,2315.5
2019-01-07,687.91
2019-01-07,371.02
2019-01-07,1652.68
2019-01-07,485.28
2019-01-08,8337.12
2019-01-08,116.0
2019-01-08,2364.91
2019-01-08,300.0
2019-01-09,403.59
2019-01-10,951.37
2019-01-10,372.22
2019-01-10,567.66
2019-01-10,411.52
2019-01-11,399.09
2019-01-11,36295.24
2019-01-11,1831.51
2019-01-11,685.65
2019-01-12,721.38
2019-01-12,1981.5
2019-01-12,5290.63
2019-01-12,225.85
2019-01-12,3514.28
2019-01-12,1613.93
2019-01-12,3517.35
2019-01-13,593.0
2019-01-14,288.0
2019-01-14,718.0
2019-01-14,2503.66
2019-01-14,3507.04
2019-01-14,6221.93
2019-01-14,55998.36
2019-01-15,149.0
2019-01-15,4640.69
2019-01-15,62172.08
2019-01-16,1060.74
2019-01-16,116.0
2019-01-17,2724.38
2019-01-17,2424.69
2019-01-18,3475.39
2019-01-18,1932.15
2019-01-18,453.14
2019-01-19,908.73
2019-01-19,1662.79
2019-01-19,1407.74
2019-01-19,547.9
2019-01-20,2273.6
2019-01-20,187.0
2019-01-21,7715.14
2019-01-21,263.8
2019-01-21,288.0
2019-01-22,288.0
2019-01-22,1330.86
2019-01-22,2385.84
2019-01-22,405.6
2019-01-22,333.18
2019-01-22,746.46
2019-01-22,8829.58
2019-01-22,288.0
2019-01-23,902.64
2019-01-23,2170.57
2019-01-23,683.58
2019-01-23,2587.4
2019-01-24,1094.2
2019-01-24,116.0
2019-01-24,853.73
2019-01-24,8178.67
2019-01-25,116.0
2019-01-25,288.0
2019-01-25,327.75
2019-01-25,1550.28
2019-01-25,534.01
2019-01-26,6614.26
2019-01-26,7639.04
2019-01-26,5381.68
2019-01-26,1114.28
2019-01-27,1190.69
2019-01-27,8405.16
2019-01-27,677.75
2019-01-27,326.07
2019-01-28,1757.97
2019-01-28,1648.91
2019-01-28,3410.97
2019-01-28,300.0
2019-01-29,699.19
2019-01-30,156.26
2019-01-30,394.12
2019-01-30,1101.76
2019-01-30,341.39
2019-01-30,60.0
2019-01-30,2947.67
2019-01-31,656.96
2019-01-31,1399.12
2019-01-31,354.1
2019-01-31,116.0
2019-01-31,7870.76
2019-02-01,1400.09
2019-02-01,4110.45
2019-02-01,8629.73
2019-02-01,300.0
2019-02-02,356.79
2019-02-02,2303.89
2019-02-02,4380.55
2019-02-02,1268.01
2019-02-02,566.42
2019-02-03,149.0
2019-02-03,7807.94
2019-02-03,1052.31
2019-02-04,2149.2
2019-02-04,527.24
2019-02-04,277.54
2019-02-04,549.8
2019-02-04,1330.85
2019-02-04,288.0
2019-02-05,383.96
2019-02-05,1765.9
2019-02-05,817.66
2019-02-05,579.29
2019-02-05,359.85
2019-02-05,2711.69
2019-02-05,503.83
2019-02-05,2476.33
2019-02-05,874.81
2019-02-06,132.27
2019-02-06,263.12
2019-02-06,2037.32
2019-02-06,513.11
2019-02-06,3206.47
2019-02-07,697.32
2019-02-07,58.19
2019-02-08,9824.77
2019-02-08,1343.09
2019-02-08,3252.37
2019-02-09,2214.49
2019-02-09,894.72
2019-02-09,809.51
2019-02-09,395.39
2019-02-10,173.45
2019-02-10,3049.47
2019-02-10,942.02
2019-02-11,388.27
2019-02-11,889.23
2019-02-11,5131.85
2019-02-12,586.43
2019-02-12,288.0
2019-02-12,284.72
2019-02-12,802.39
2019-02-12,44019.33
2019-02-12,8317.03
2019-02-13,116.0
2019-02-13,51.68
2019-02-14,11805.73
2019-02-14,751.22
2019-02-14,273.07
2019-02-14,7969.53
2019-02-14,2174.05
2019-02-14,1424.23
2019-02-14,795.92
2019-02-15,1127.29
2019-02-15,3998.7
2019-02-15,384.47
2019-02-15,190.58
2019-02-15,243.36
2019-02-16,4571.52
2019-02-16,1338.16
2019-02-16,4769.81
2019-02-16,614.11
2019-02-17,39.35
2019-02-17,2200.54
2019-02-17,2040.49
2019-02-17,1523.28
2019-02-18,2918.02
2019-02-18,1336.99
2019-02-18,1229.34
2019-02-18,203.22
2019-02-18,824.5
2019-02-18,421.6
2019-02-18,200.42
2019-02-19,983.11
2019-02-19,974.66
2019-02-19,226.62
2019-02-19,1891.1
2019-02-19,288.0
2019-02-20,309.47
2019-02-20,803.32
2019-02-20,1371.98
2019-02-20,753.39
2019-02-20,4164.36
2019-02-20,266.71
2019-02-21,159.54
2019-02-21,418.43
2019-02-21,3490.54
2019-02-21,195.94
2019-02-21,537.14
2019-02-22,2307.1
2019-02-22,43972.5
2019-02-23,4064.7
2019-02-23,454.2
2019-02-23,753.31
2019-02-23,313.71
2019-02-23,469.82
2019-02-23,1234.52
2019-02-24,4265.19
2019-02-24,116.0
2019-02-24,1729.48
2019-02-24,300.0
2019-02-24,656.59
2019-02-24,998.68
2019-02-24,288.0
2019-02-25,41103.99
2019-02-25,116.0
2019-02-25,290.46
2019-02-25,1691.59
2019-02-25,1175.72
2019-02-25,3020.39
2019-02-26,3114.95
2019-02-26,1108.76
2019-02-26,1454.08
2019-02-26,4412.37
2019-02-26,713.51
2019-02-26,334.33
2019-02-26,116.0
2019-02-27,3771.2
2019-02-27,1089.31
2019-02-27,2406.76
2019-02-27,12175.1
2019-02-27,2104.04
2019-02-28,38433.18
2019-02-28,300.0
2019-02-28,7116.05
2019-02-28,5659.7
2019-02-28,957.32
2019-02-28,1626.39
2019-02-28,2299.56
2019-03-01,7570.9
2019-03-01,288.0
2019-03-01,187.0
2019-03-02,1742.82
2019-03-02,971.45
2019-03-02,288.0
2019-03-02,278.22
2019-03-02,60.0
2019-03-02,361.03
2019-03-03,595.83
2019-03-03,288.0
2019-03-03,629.07
2019-03-03,999.54
2019-03-04,696.24
2019-03-04,1635.68
2019-03-04,288.0
2019-03-04,3465.44
2019-03-05,8441.52
2019-03-05,1615.87
2019-03-05,4094.41
2019-03-05,288.0
2019-03-05,196.07
2019-03-05,2785.17
2019-03-06,615.71
2019-03-07,1952.61
2019-03-07,692.67
2019-03-07,267.12
2019-03-07,795.19
2019-03-07,322.89
2019-03-08,711.56
2019-03-08,3077.87
2019-03-08,3279.33
2019-03-09,288.0
2019-03-09,116.0
2019-03-09,899.51
2019-03-10,187.0
2019-03-10,1516.07
2019-03-10,499.87
2019-03-10,283.34
2019-03-10,60.0
2019-03-11,432.92
2019-03-11,981.2
2019-03-11,116.0
2019-03-11,2501.16
2019-03-12,884.8
2019-03-12,2704.05
2019-03-12,300.0
2019-03-12,975.51
2019-03-12,1152.69
2019-03-12,1167.86
2019-03-12,2875.28
2019-03-13,148.05
2019-03-13,450.74
2019-03-13,1185.57
2019-03-13,46257.98
2019-03-14,328.54
2019-03-14,812.93
2019-03-14,2114.55
2019-03-14,48418.28
2019-03-15,164.36
2019-03-15,869.43
2019-03-15,149.0
2019-03-16,7990.0
2019-03-16,335.01
2019-03-16,920.64
2019-03-17,440.27
2019-03-17,741.23
2019-03-18,3188.69
2019-03-18,2642.16
2019-03-18,1501.08
2019-03-19,56002.56
2019-03-19,328.43
2019-03-19,4057.51
2019-03-19,542.68
2019-03-19,1405.74
2019-03-20,7531.63
2019-03-20,345.65
2019-03-20,3720.62
2019-03-21,3883.96
2019-03-21,43706.26
2019-03-21,2890.79
2019-03-21,1309.79
2019-03-21,4495.9
2019-03-22,785.09
2019-03-22,745.14
2019-03-22,187.0
2019-03-22,951.75
2019-03-23,1490.71
2019-03-23,4295.38
2019-03-23,189.85
2019-03-24,1225.18
2019-03-24,8771.0
2019-03-24,2078.99
2019-03-24,1175.3
2019-03-25,2668.35
2019-03-25,1483.92
2019-03-25,50014.14
2019-03-25,6893.07
2019-03-25,4869.69
2019-03-26,4889.78
2019-03-27,149.0
2019-03-27,227.75
2019-03-27,975.04
2019-03-27,116.0
2019-03-27,153.16
2019-03-28,1891.52
2019-03-28,3897.25
2019-03-28,169.0
2019-03-29,2320.53
2019-03-29,839.36
2019-03-29,977.34
2019-03-29,168.79
2019-03-29,4937.58
2019-03-30,520.83
2019-03-30,116.0
2019-03-30,1029.93
2019-03-30,1126.24
2019-03-31,580.17
2019-03-31,455.52
2019-03-31,288.0
2019-03-31,382.96
2019-03-31,1976.96
2019-04-01,181.74
2019-04-01,515.05
2019-04-01,495.87
2019-04-02,6157.99
2019-04-02,116.0
2019-04-02,52336.86
2019-04-02,502.47
2019-04-02,2578.79
2019-04-03,288.0
2019-04-03,330.51
2019-04-03,965.61
2019-04-03,1809.71
2019-04-03,288.0
2019-04-03,4443.37
2019-04-03,116.0
2019-04-03,3520.66
2019-04-03,2095.05
2019-04-03,13683.17
2019-04-04,2552.03
2019-04-04,839.28
2019-04-04,1477.78
2019-04-04,4412.58
2019-04-05,130.43
2019-04-05,308.71
2019-04-05,881.87
2019-04-05,8612.36
2019-04-05,466.34
2019-04-06,401.24
2019-04-06,2228.36
2019-04-06,1427.12
2019-04-06,1208.7
2019-04-06,673.68
2019-04-06,116.0
2019-04-06,3485.28
2019-04-07,116.0
2019-04-08,2970.72
2019-04-09,116.38
2019-04-09,1410.15
2019-04-09,288.0
2019-04-09,538.39
2019-04-09,116.0
2019-04-10,1053.47
2019-04-10,1459.27
2019-04-10,388.74
2019-04-10,477.96
2019-04-10,116.0
2019-04-10,742.11
2019-04-10,149.0
2019-04-10,288.0
2019-04-11,1678.84
2019-04-11,34802.44
2019-04-11,1587.67
2019-04-11,506.27
2019-04-11,2416.51
2019-04-11,790.82
2019-04-12,954.11
2019-04-12,8670.81
2019-04-13,956.49
2019-04-13,541.72
2019-04-13,149.0
2019-04-13,471.64
2019-04-13,505.67
2019-04-13,3208.3
2019-04-13,2612.71
2019-04-13,839.91
2019-04-14,6485.93
2019-04-14,538.96
2019-04-14,910.08
2019-04-14,1240.25
2019-04-14,1925.63
2019-04-14,626.4
2019-04-14,3187.85
2019-04-15,2700.86
2019-04-15,2237.96
2019-04-16,60.0
2019-04-16,1680.8
2019-04-16,151.83
2019-04-16,882.1
2019-04-16,51185.37
2019-04-16,867.72
2019-04-16,232.9
2019-04-16,988.18
2019-04-16,1827.58
2019-04-16,1007.05
2019-04-16,3766.41
2019-04-17,320.61
2019-04-17,5170.3
2019-04-17,472.58
2019-04-17,450.36
2019-04-17,796.09
2019-04-17,4915.58
2019-04-17,2046.63
2019-04-17,2046.49
2019-04-18,52963.61
2019-04-18,269.59
2019-04-18,539.18
2019-04-18,1074.59
2019-04-19,8043.07
2019-04-19,116.0
2019-04-19,1379.13
2019-04-19,42343.13
2019-04-19,1810.81
2019-04-19,8793.4
2019-04-20,116.0
2019-04-20,8857.85
2019-04-20,376.11
2019-04-20,2012.33
2019-04-20,2836.16
2019-04-20,2209.24
2019-04-20,292.8
2019-04-21,3972.57
2019-04-21,554.2
2019-04-21,370.42
2019-04-21,300.0
2019-04-21,674.41
2019-04-21,8536.28
2019-04-22,3266.91
2019-04-22,353.98
2019-04-22,5519.43
2019-04-23,627.63
2019-04-23,1669.6
2019-04-23,425.91
2019-04-23,385.96
2019-04-23,1132.82
2019-04-23,1909.72
2019-04-23,1081.68
2019-04-23,45.21
2019-04-23,487.19
2019-04-24,501.26
2019-04-24,1960.69
2019-04-25,890.92
2019-04-25,288.0
2019-04-25,288.0
2019-04-25,6021.68
2019-04-25,89.28
2019-04-25,636.29
2019-04-25,8351.92
2019-04-25,4526.25
2019-04-26,3379.76
2019-04-26,288.0
2019-04-26,1504.6
2019-04-26,4345.72
2019-04-26,1926.23
2019-04-26,1426.96
2019-04-26,2316.95
2019-04-26,262.69
2019-04-27,461.3
2019-04-27,34377.77
2019-04-27,116.0
2019-04-27,4887.51
2019-04-27,300.0
2019-04-28,2594.44
2019-04-28,499.85
2019-04-29,2128.66
2019-04-29,116.0
2019-04-29,1702.15
2019-04-29,2740.09
2019-04-29,850.0
2019-04-30,426.74
2019-04-30,10254.46
2019-04-30,6443.68
2019-04-30,3109.44
2019-04-30,427.25
2019-04-30,288.0
2019-04-30,141.87
2019-04-30,395.01
2019-04-30,343.17
2019-05-01,1476.19
2019-05-01,60.0
2019-05-01,382.2
2019-05-01,1130.02
2019-05-01,288.0
2019-05-01,248.37
2019-05-02,2353.08
2019-05-02,2385.52
2019-05-02,908.62
2019-05-02,43761.7
2019-05-03,239.49
2019-05-03,476.64
2019-05-03,928.74
2019-05-04,928.02
2019-05-04,12768.3
2019-05-05,2043.99
2019-05-05,3317.0
2019-05-06,14738.39
2019-05-07,1788.73
2019-05-07,6776.91
2019-05-07,5975.77
2019-05-07,517.04
2019-05-08,367.43
2019-05-08,288.0
2019-05-08,1570.22
2019-05-08,610.66
2019-05-08,116.0
2019-05-08,4463.25
2019-05-09,1575.94
2019-05-10,2036.41
2019-05-10,2251.07
2019-05-10,305.14
2019-05-10,1261.94
2019-05-10,204.0
2019-05-10,102.3
2019-05-10,235.18
2019-05-11,288.0
2019-05-11,380.95
2019-05-11,2581.5
2019-05-11,60.0
2019-05-11,1252.05
2019-05-12,3695.52
2019-05-12,2026.71
2019-05-13,288.0
2019-05-13,1012.97
2019-05-13,451.13
2019-05-13,2942.96
2019-05-14,1816.26
2019-05-14,2640.71
2019-05-15,449.83
2019-05-15,2324.76
2019-05-15,305.04
2019-05-15,60.0
2019-05-15,149.0
2019-05-15,300.0
2019-05-15,2655.63
2019-05-16,271.09
2019-05-16,2003.45
2019-05-16,13960.69
2019-05-17,546.94
2019-05-17,866.68
2019-05-17,1966.52
2019-05-17,11751.02
2019-05-18,3377.64
2019-05-18,696.75
2019-05-18,300.0
2019-05-18,3704.43
2019-05-18,294.67
2019-05-19,7920.8
2019-05-19,650.05
2019-05-19,1580.03
2019-05-19,2785.38
2019-05-20,9754.07
2019-05-20,1221.47
2019-05-21,252.07
2019-05-21,8289.52
2019-05-21,534.97
2019-05-21,60.0
2019-05-22,791.4
2019-05-22,300.0
2019-05-22,2139.49
2019-05-22,196.53
2019-05-23,530.94
2019-05-23,762.82
2019-05-23,2441.18
2019-05-24,225.81
2019-05-24,485.25
2019-05-24,889.47
2019-05-24,893.09
2019-05-24,486.44
2019-05-24,8473.54
2019-05-25,288.0
2019-05-25,2165.0
2019-05-25,33983.8
2019-05-25,3122.66
2019-05-26,300.0
2019-05-26,582.73
2019-05-26,720.14
2019-05-27,2082.75
2019-05-27,602.39
2019-05-28,1414.28
2019-05-28,182.41
2019-05-28,1793.82
2019-05-29,8265.34
2019-05-29,245.95
2019-05-29,440.37
2019-05-29,2629.92
2019-05-29,955.27
2019-05-30,1037.04
2019-05-30,37.96
2019-05-30,116.0
2019-05-30,943.63
2019-05-31,72.83
2019-05-31,60.0
2019-05-31,293.47
2019-05-31,959.68
2019-05-31,1354.39
2019-05-31,902.76
2019-05-31,4332.87
2019-05-31,841.11
2019-05-31,134.92
2019-06-01,539.44
2019-06-01,2975.46
2019-06-02,2624.31
2019-06-02,47647.26
2019-06-02,45507.89
2019-06-02,316.76
2019-06-02,140.43
2019-06-02,3115.38
2019-06-02,347.57
2019-06-03,288.0
2019-06-03,1497.07
2019-06-03,1275.54
2019-06-03,2452.73
2019-06-03,620.15
2019-06-04,163.09
2019-06-04,154.0
2019-06-04,1498.7
2019-06-04,1941.68
2019-06-05,319.22
2019-06-05,1839.87
2019-06-05,5789.19
2019-06-05,1293.2
2019-06-06,690.02
2019-06-06,1247.46
2019-06-06,1840.01
2019-06-07,300.0
2019-06-07,525.77
2019-06-07,3788.65
2019-06-07,1504.3
2019-06-08,2546.74
2019-06-08,182.49
2019-06-08,572.38
2019-06-08,1186.25
2019-06-08,678.24
2019-06-08,5915.83
2019-06-09,561.27
2019-06-09,5317.58
2019-06-09,388.45
2019-06-09,3169.36
2019-06-09,3342.03
2019-06-10,187.0
2019-06-10,2875.69
2019-06-10,4504.05
2019-06-10,116.0
2019-06-11,149.0
2019-06-11,8769.27
2019-06-11,1645.44
2019-06-11,719.84
2019-06-11,1410.16
2019-06-12,1207.05
2019-06-12,2711.16
2019-06-12,8486.41
2019-06-12,288.0
2019-06-13,278.37
2019-06-13,51158.94
2019-06-13,3191.42
2019-06-14,149.0
2019-06-14,1118.87
2019-06-15,7707.07
2019-06-15,2457.95
2019-06-15,1914.55
2019-06-15,535.7
2019-06-15,116.0
2019-06-15,350.63
2019-06-16,3008.67
2019-06-16,1620.18
2019-06-16,2897.56
2019-06-16,406.52
2019-06-16,2684.03
2019-06-16,141.69
2019-06-16,5402.58
2019-06-16,463.29
2019-06-17,446.89
2019-06-17,129.83
2019-06-17,99.29
2019-06-17,116.0
2019-06-17,845.15
2019-06-17,931.94
2019-06-17,592.35
2019-06-17,8349.36
2019-06-18,8348.61
2019-06-18,638.15
2019-06-18,492.46
2019-06-18,116.0
2019-06-18,344.63
2019-06-19,947.34
2019-06-19,2131.07
2019-06-19,227.76
2019-06-19,220.13
2019-06-20,305.24
2019-06-20,4246.81
2019-06-20,3682.91
2019-06-21,810.01
2019-06-21,842.17
2019-06-21,430.1
2019-06-21,5268.34
2019-06-22,613.57
2019-06-22,983.7
2019-06-22,49657.84
2019-06-22,1265.11
2019-06-22,10162.95
2019-06-22,288.0
2019-06-22,7669.15
2019-06-23,389.59
2019-06-23,8821.05
2019-06-23,4341.65
2019-06-24,853.9
2019-06-24,116.0
2019-06-24,3710.16
2019-06-24,2813.39
2019-06-25,3904.71
2019-06-25,10671.02
2019-06-26,269.08
2019-06-26,149.0
2019-06-26,2711.98
2019-06-26,2955.95
2019-06-26,374.67
2019-06-26,502.65
2019-06-26,2501.87
2019-06-27,60.0
2019-06-27,638.97
2019-06-27,2992.01
2019-06-27,3564.98
2019-06-28,1441.76
2019-06-28,60.0
2019-06-29,60.0
2019-06-29,35672.4
2019-06-29,398.64
2019-06-29,8277.49
2019-06-30,3582.74
2019-06-30,1042.89
2019-06-30,30.74
2019-06-30,2742.33
2019-06-30,288.0
2019-07-01,209.25
2019-07-01,1831.59
2019-07-02,2041.04
2019-07-02,262.8
2019-07-02,563.36
2019-07-03,1750.41
2019-07-03,3356.46
2019-07-03,2563.37
2019-07-03,498.32
2019-07-03,1628.67
2019-07-03,2362.53
2019-07-04,136.81
2019-07-04,2009.78
2019-07-04,690.03
2019-07-04,318.78
2019-07-05,288.0
2019-07-05,2890.58
2019-07-05,1268.51
2019-07-05,52599.6
2019-07-06,149.0
2019-07-06,6359.62
2019-07-06,207.06
2019-07-06,1216.43
2019-07-06,116.0
2019-07-07,1437.8
2019-07-07,2005.49
2019-07-07,7419.9
2019-07-07,7775.62
2019-07-08,8547.9
2019-07-08,212.11
2019-07-08,187.0
2019-07-09,7798.14
2019-07-09,149.0
2019-07-09,116.0
2019-07-09,187.0
2019-07-09,983.91
2019-07-09,3701.95
2019-07-09,1481.26
2019-07-09,3119.58
2019-07-09,469.96
2019-07-09,542.99
2019-07-09,288.0
2019-07-10,464.88
2019-07-10,202.95
2019-07-10,3389.76
2019-07-11,612.62
2019-07-11,37104.74
2019-07-11,8258.18
2019-07-11,617.49
2019-07-11,384.44
2019-07-11,4052.04
2019-07-11,8078.93
2019-07-11,8458.82
2019-07-12,1103.95
2019-07-12,173.53
2019-07-12,116.0
2019-07-12,269.91
2019-07-12,341.19
2019-07-12,119.24
2019-07-13,2001.62
2019-07-13,8427.55
2019-07-13,1268.98
2019-07-13,248.13
2019-07-13,2854.83
2019-07-13,5126.57
2019-07-14,868.78
2019-07-14,149.0
2019-07-14,517.68
2019-07-14,1181.94
2019-07-14,461.49
2019-07-15,1546.33
2019-07-15,3404.51
2019-07-15,1454.83
2019-07-15,502.62
2019-07-15,1832.31
2019-07-15,8646.26
2019-07-15,861.29
2019-07-16,288.0
2019-07-16,3620.57
2019-07-16,2426.05
2019-07-17,310.81
2019-07-17,312.73
2019-07-17,101.56
2019-07-17,601.22
2019-07-17,2662.2
2019-07-18,989.69
2019-07-18,187.0
2019-07-18,4892.57
2019-07-18,330.08
2019-07-19,288.0
2019-07-19,561.25
2019-07-19,239.89
2019-07-19,1195.92
2019-07-19,239.93
2019-07-19,2329.72
2019-07-19,1431.16
2019-07-19,1730.89
2019-07-19,2161.67
2019-07-19,300.0
2019-07-19,54192.35
2019-07-20,563.89
2019-07-20,2341.86
2019-07-20,3653.03
2019-07-20,725.29
2019-07-20,60.0
2019-07-21,348.8
2019-07-21,645.81
2019-07-21,1086.93
2019-07-22,1542.36
2019-07-22,1155.69
2019-07-22,3829.87
2019-07-22,177.41
2019-07-22,10638.34
2019-07-22,131.92
2019-07-22,42295.15
2019-07-22,149.0
2019-07-23,850.19
2019-07-24,1722.34
2019-07-24,103.21
2019-07-24,7450.46
2019-07-25,3582.41
2019-07-25,276.84
2019-07-25,116.0
2019-07-25,492.29
2019-07-25,300.0
2019-07-26,1864.74
2019-07-26,730.24
2019-07-26,409.0
2019-07-26,43.15
2019-07-27,288.0
2019-07-27,288.0
2019-07-27,2876.18
2019-07-27,11499.28
2019-07-27,1154.96
2019-07-28,967.53
2019-07-28,9833.53
2019-07-28,1182.65
2019-07-29,124.14
2019-07-29,1183.07
2019-07-30,223.32
2019-07-31,1805.42
2019-07-31,681.11
2019-07-31,2053.87
2019-07-31,298.02
2019-07-31,1900.8
2019-08-01,1322.48
2019-08-02,7665.2
2019-08-02,2174.94
2019-08-02,187.0
2019-08-02,5899.79
2019-08-02,288.0
2019-08-02,2444.8
2019-08-03,717.23
2019-08-03,423.65
2019-08-03,731.59
2019-08-03,116.0
2019-08-04,150.09
2019-08-04,1066.93
2019-08-04,55679.65
2019-08-05,213.12
2019-08-05,61.47
2019-08-05,206.27
2019-08-05,1193.52
2019-08-05,8838.68
2019-08-05,827.34
2019-08-06,3750.96
2019-08-06,116.0
2019-08-06,531.83
2019-08-06,628.11
2019-08-07,5278.61
2019-08-07,1226.06
2019-08-07,584.61
2019-08-08,1079.61
2019-08-08,768.66
2019-08-08,749.02
2019-08-08,378.2
2019-08-08,705.04
2019-08-09,1906.78
2019-08-09,935.57
2019-08-09,116.0
2019-08-09,874.45
2019-08-09,2144.1
2019-08-09,683.87
2019-08-10,3410.59
2019-08-10,879.26
2019-08-10,700.41
2019-08-11,470.88
2019-08-11,2094.44
2019-08-11,3283.63
2019-08-11,300.0
2019-08-11,416.09
2019-08-12,984.25
2019-08-12,7990.0
2019-08-12,1728.35
2019-08-13,40188.34
2019-08-13,714.11
2019-08-13,2173.54
2019-08-13,64.29
2019-08-14,1679.89
2019-08-14,45.64
2019-08-14,416.93
2019-08-14,2662.23
2019-08-14,4681.64
2019-08-14,57.52
2019-08-15,51961.53
2019-08-16,3208.1
2019-08-16,178.16
2019-08-17,300.0
2019-08-17,2496.57
2019-08-17,2378.38
2019-08-17,467.82
2019-08-17,410.23
2019-08-18,2387.89
2019-08-18,2988.95
2019-08-18,1437.46
2019-08-18,307.58
2019-08-18,6102.61
2019-08-18,262.03
2019-08-18,2462.54
2019-08-19,600.91
2019-08-19,1421.33
2019-08-19,4776.79
2019-08-19,930.99
2019-08-19,819.6
2019-08-19,183.32
2019-08-20,102.23
2019-08-20,220.97
2019-08-21,4143.82
2019-08-21,123.75
2019-08-21,187.0
2019-08-21,1789.8
2019-08-21,251.19
2019-08-22,1015.07
2019-08-22,1409.62
2019-08-22,300.0
2019-08-22,46862.71
2019-08-22,60.0
2019-08-23,1171.71
2019-08-23,41048.69
2019-08-23,592.51
2019-08-23,8330.25
2019-08-23,2698.27
2019-08-23,1168.27
2019-08-24,288.0
2019-08-24,287.16
2019-08-25,3094.71
2019-08-25,180.12
2019-08-25,2825.33
2019-08-25,1110.03
2019-08-25,375.93
2019-08-26,1615.3
2019-08-26,2781.67
2019-08-26,559.41
2019-08-26,4154.02
2019-08-26,786.16
2019-08-27,116.0
2019-08-27,4135.57
2019-08-27,300.0
2019-08-27,3973.05
2019-08-27,1942.47
2019-08-27,1616.32
2019-08-27,281.68
2019-08-27,941.33
2019-08-27,1329.1
2019-08-28,116.0
2019-08-28,1270.28
2019-08-28,187.0
2019-08-28,59365.71
2019-08-28,35534.17
2019-08-29,8139.61
2019-08-29,3535.28
2019-08-29,99.15
2019-08-29,960.5
2019-08-30,44273.13
2019-08-30,4226.3
2019-08-30,3993.82
2019-08-30,1381.0
2019-08-31,660.09
2019-08-31,794.88
2019-08-31,4819.09
2019-08-31,2782.8
2019-08-31,116.0
2019-09-01,1447.24
2019-09-01,914.42
2019-09-01,695.28
2019-09-01,116.0
2019-09-01,806.54
2019-09-01,548.91
2019-09-02,2153.41
2019-09-02,2191.16
2019-09-02,500.94
2019-09-02,2386.93
2019-09-02,8480.02
2019-09-02,43056.95
2019-09-02,3455.68
2019-09-03,116.0
2019-09-03,302.22
2019-09-03,735.36
2019-09-03,692.95
2019-09-03,149.0
2019-09-04,3981.79
2019-09-05,116.0
2019-09-05,676.56
2019-09-05,457.96
2019-09-05,1251.11
