date,total_spending,day,day_of_week,week,month,quarter,year,is_weekend,is_month_end,lag_1,lag_7,lag_30,rolling_mean_7,rolling_mean_30,rolling_std_7,expanding_mean,target_smooth
2019-05-05,6140.13,5,6,18,5,2,2019,1,0,48591.451999999874,40302.31,25003.42,44732.71485714282,38402.74639999995,19936.627402974136,38148.05622494881,34968.09642857138
2019-05-06,42965.26,6,0,19,5,2,2019,0,0,6140.13,38602.21,35302.11,39852.40342857138,37773.970066666625,24791.97354827019,38082.73392653055,32568.225714285665
2019-05-07,40685.72199999988,7,1,19,5,2,2019,0,0,42965.26,67424.87,17204.35,40475.69628571424,38029.40839999996,24810.14291586494,38092.67797148669,28145.727857142807
2019-05-08,8275.84,8,2,19,5,2,2019,0,0,40685.72199999988,8123.6,28983.68,36655.81799999994,38812.120799999946,21851.41111052887,38097.94838617879,30182.124999999953
2019-05-09,42573.98,9,3,19,5,2,2019,0,0,8275.84,43974.811999999874,6626.13,36677.56657142851,38121.85946666661,21818.330907009182,38037.45729411758,28790.025571428534
2019-05-10,34444.79199999988,10,4,19,5,2,2019,0,0,42573.98,66109.75,55746.350000000006,36477.44771428568,39320.12113333329,21746.55125525063,38046.64053846147,26639.374142857105
2019-05-11,14898.18,11,5,19,5,2,2019,1,0,34444.79199999988,48591.451999999874,33851.75199999988,31953.88228571423,38610.06919999994,17417.87774184116,38039.364076767604,25777.0454285714
2019-05-12,26742.751999999877,12,6,19,5,2,2019,1,0,14898.18,6140.13,39905.30199999987,27140.55771428568,37978.28346666662,16694.342308249867,37992.70846370961,26967.68685714283
2019-05-13,5004.02,13,0,20,5,2,2019,0,0,26742.751999999877,42965.26,35130.47,30083.789428571374,37539.53179999995,13968.466781562389,37970.07273641844,24721.884714285687
2019-05-14,5509.9,14,1,20,5,2,2019,0,0,5004.02,40685.72199999988,25795.59,24660.755142857084,36535.31679999995,15426.73993333848,37903.87584337343,22940.394571428555
2019-05-15,36633.16,15,2,20,5,2,2019,0,0,5509.9,8275.84,25888.59,19635.637714285676,35859.12713333328,15061.534248756574,37838.958056112155,23515.16742857141
2019-05-16,24485.420000000002,16,3,20,5,2,2019,0,0,36633.16,42573.98,61268.97199999988,23686.683428571392,36217.279466666616,15308.455417666206,37836.54645999993,21634.95671428569
2019-05-17,36000.63,17,4,20,5,2,2019,0,0,24485.420000000002,34444.79199999988,35570.05,21102.60342857139,34991.16106666662,12930.961332248784,37809.89750498995,24464.51099999998
2019-05-18,36518.85,18,5,20,5,2,2019,1,0,36000.63,14898.18,44663.93199999988,21324.86599999998,35005.51373333329,13208.898270670352,37806.29338645412,25874.191857142832
2019-05-19,22809.11,19,6,20,5,2,2019,1,0,36518.85,26742.751999999877,63728.14399999975,24413.533142857126,34734.01099999996,13962.006571189395,37803.73385685878,24561.61742857141
2019-05-20,11524.029999999999,20,0,21,5,2,2019,0,0,22809.11,5004.02,22093.06,23851.58428571428,33370.04319999997,13931.763303533953,37773.98261904755,26937.91457142855
2019-05-21,15744.86,21,1,21,5,2,2019,0,0,11524.029999999999,5509.9,43966.47,24783.014285714282,33017.742199999964,12617.64079059534,37722.00251485142,26984.001714285692
2019-05-22,16322.66,22,2,21,5,2,2019,0,0,15744.86,36633.16,30128.15,26245.151428571426,32077.021866666633,10412.328735474177,37678.5694268774,29254.51328571426
2019-05-23,16251.029999999999,23,3,21,5,2,2019,0,0,16322.66,24485.420000000002,16667.93,23343.651428571426,31616.838866666632,9849.82010405508,37636.44731755417,31617.014999999952
2019-05-24,74058.55199999988,24,4,21,5,2,2019,0,0,16251.029999999999,36000.63,5242.43,22167.309999999998,31602.942199999965,10177.007792534105,37594.350039370016,30022.414999999954
2019-05-25,34633.711999999876,25,5,21,5,2,2019,1,0,74058.55199999988,36518.85,32482.61,27604.155999999977,33896.8129333333,22044.856235797743,37665.98894302548,30083.183571428526
2019-05-26,8366.71,26,6,21,5,2,2019,1,0,34633.711999999876,22809.11,75644.32199999988,27334.85057142853,33968.51633333329,21929.01171693348,37660.043301960715,34369.735285714225
2019-05-27,38272.18,27,0,22,5,2,2019,0,0,8366.71,11524.029999999999,78059.57399999976,25271.65057142853,31725.92926666663,23075.238527571906,37602.71779647743,37047.90971428564
2019-05-28,6155.12,28,1,22,5,2,2019,0,0,38272.18,15744.86,40302.31,29092.81485714282,30399.682799999966,22629.653912452624,37604.02533984368,38501.21771428564
2019-05-29,68420.32199999988,29,2,22,5,2,2019,0,0,6155.12,16322.66,38602.21,27722.85199999996,29261.4431333333,23830.791622274846,37542.72143079915,42263.0692857142
2019-05-30,57560.44399999975,30,3,22,5,2,2019,0,0,68420.32199999988,16251.029999999999,67424.87,35165.37514285708,30255.380199999967,27525.8103353501,37602.79458365752,43836.76142857134
2019-05-31,13676.23,31,4,22,5,2,2019,0,1,57560.44399999975,74058.55199999988,8123.6,41066.71999999991,29926.56599999996,27221.397731620855,37641.54730097081,40685.128571428475
2019-06-01,37369.61,1,5,22,6,2,2019,1,0,13676.23,34633.711999999876,43974.811999999874,32440.67399999993,30111.65366666663,24450.440498225576,37595.10288759683,40918.12414285706
2019-06-02,82820.83399999976,2,6,22,6,2,2019,1,0,37369.61,8366.71,66109.75,32831.51657142852,29891.48026666663,24513.12550572578,37594.66673114114,41414.355571428496
2019-06-03,49018.47199999988,3,0,23,6,2,2019,0,0,82820.83399999976,38272.18,48591.451999999874,43467.819999999905,30448.516399999957,28029.295312765644,37681.97593436287,39763.734142857065
2019-06-04,36091.171999999875,4,1,23,6,2,2019,0,0,49018.47199999988,6155.12,6140.13,45003.004571428464,30462.750399999957,27991.56389378294,37703.8188940269,41679.45557142849
2019-06-05,68988.58199999988,5,2,23,6,2,2019,0,0,36091.171999999875,68420.32199999988,42965.26,49279.5834285713,31461.11846666662,22888.87878561339,37700.71764999993,37732.74042857136
2019-06-06,38282.72,6,3,23,6,2,2019,0,0,68988.58199999988,57560.44399999975,40685.72199999988,49360.7634285713,32328.56253333328,22968.947344393095,37760.77113243755,35641.556714285645
2019-06-07,29935.691999999875,7,4,23,6,2,2019,0,0,38282.72,13676.23,8275.84,46606.802857142764,32248.462466666613,22977.646549004912,37761.77103448269,35779.356714285655
2019-06-08,37895.65,8,5,23,6,2,2019,1,0,29935.691999999875,37369.61,42573.98,48929.58314285703,32970.45753333328,19678.963371697308,37746.80721223703,35635.93399999993
2019-06-09,15313.95,9,6,23,6,2,2019,1,0,37895.65,82820.83399999976,34444.79199999988,49004.73171428561,32814.51319999995,19628.401050054035,37747.09126335871,31390.280857142807
2019-06-10,15163.480000000001,10,0,24,6,2,2019,0,0,15313.95,49018.47199999988,14898.18,39360.89114285707,32176.818466666617,16593.97048449833,37704.36147047613,29775.87571428567
2019-06-11,32975.22,11,1,24,6,2,2019,0,0,15163.480000000001,36091.171999999875,26742.751999999877,34524.46371428565,32185.661799999947,18168.96513629654,37661.50808365013,29623.804142857105
2019-06-12,13166.31,12,2,24,6,2,2019,0,0,32975.22,68988.58199999988,5004.02,34079.327714285675,32393.410733333287,18162.35265399287,37652.61569639462,26537.461142857115
2019-06-13,28283.871999999876,13,3,24,6,2,2019,0,0,13166.31,38282.72,5509.9,26104.717428571403,32665.487066666617,11200.92060381824,37606.240117424175,27123.814714285687
2019-06-14,15605.43,14,4,24,6,2,2019,0,0,28283.871999999876,29935.691999999875,36633.16,24676.310571428534,33424.61946666662,9957.629229289181,37588.61749338368,27896.56899999997
2019-06-15,35361.69199999987,15,5,24,6,2,2019,1,0,15605.43,37895.65,24485.420000000002,22629.130285714262,32723.695133333284,10167.01718534303,37547.13978113201,29227.43485714282
2019-06-16,23381.690000000002,16,6,24,6,2,2019,1,0,35361.69199999987,15313.95,36000.63,22267.13628571425,33086.237533333275,9559.843589302138,37543.02406026358,29437.31985714282
2019-06-17,26416.8,17,0,25,6,2,2019,0,0,23381.690000000002,15163.480000000001,36518.85,23419.67057142853,32665.606199999944,9054.83977597508,37516.405011278126,30712.32285714281
2019-06-18,33962.17,18,1,25,6,2,2019,0,0,26416.8,32975.22,22809.11,25027.287714285678,32328.871199999943,8313.320757728628,37495.58023639768,32024.30357142852
2019-06-19,25779.78,19,2,25,6,2,2019,0,0,33962.17,13166.31,11524.029999999999,25168.280571428535,32700.639866666614,8477.334025370285,37488.963363295814,33984.85428571424
2019-06-20,46491.67,20,3,25,6,2,2019,0,0,25779.78,28283.871999999876,15744.86,26970.204857142817,33175.83153333328,6643.157746882421,37467.07703925227,34621.850571428535
2019-06-21,40754.25199999988,21,4,25,6,2,2019,0,0,46491.67,15605.43,16322.66,29571.318857142836,34200.72519999995,9973.219062188313,37483.91396641785,38288.848428571386
2019-06-22,56527.77199999988,22,5,25,6,2,2019,1,0,40754.25199999988,35361.69199999987,16251.029999999999,33164.007714285675,35015.11159999994,8528.878788291924,37490.00398137796,40602.40985714282
2019-06-23,18252.34,23,6,25,6,2,2019,1,0,56527.77199999988,23381.690000000002,74058.55199999988,36187.73342857139,36357.66966666661,12338.867352964831,37525.390167286176,42273.68571428566
2019-06-24,33013.52199999987,24,0,26,6,2,2019,0,0,18252.34,26416.8,34633.711999999876,35454.96914285711,34497.46259999994,13337.983793028992,37489.63311688305,44394.956428571386
2019-06-25,51342.95,25,1,26,6,2,2019,0,0,33013.52199999987,33962.17,8366.71,36397.35799999994,34443.45626666661,12815.78684909506,37481.34402222216,46758.811857142784
2019-06-26,40614.02,26,2,26,6,2,2019,0,0,51342.95,25779.78,38272.18,38880.326571428515,35875.99759999994,13902.943360531228,37506.966214417684,47604.05057142849
2019-06-27,37201.82,27,3,26,6,2,2019,0,0,40614.02,46491.67,6155.12,40999.50371428566,35954.058933333275,12647.107670736976,37512.698785977795,47718.42642857134
2019-06-28,66943.4,28,4,26,6,2,2019,0,0,37201.82,40754.25199999988,68420.32199999988,39672.38228571423,36988.948933333275,12460.776772817195,37512.12626519331,49299.9229999999
2019-06-29,67751.55199999988,29,5,26,6,2,2019,1,0,66943.4,56527.77199999988,57560.44399999975,43413.6891428571,36939.71819999995,16207.930532052067,37566.22787132346,46376.2742857142
2019-06-30,46779.55199999988,30,6,26,6,2,2019,1,1,67751.55199999988,18252.34,13676.23,45017.08628571424,37279.42179999996,18159.195536862222,37621.6137871559,47405.12214285705
2019-07-01,56114.59,1,0,27,7,3,2019,0,0,46779.55199999988,33013.52199999987,37369.61,49092.402285714226,38382.865866666616,13838.566480626825,37638.386567765505,47604.07985714277
2019-07-02,67056.14599999963,2,1,27,7,3,2019,0,0,56114.59,51342.95,82820.83399999976,52392.554857142815,39007.69853333328,11997.077515807454,37672.16390493595,45349.07985714277
2019-07-03,37613.12199999988,3,2,27,7,3,2019,0,0,67056.14599999963,40614.02,49018.47199999988,54637.29714285705,38482.20893333328,13179.696334802089,37725.784310218914,43176.846999999914
2019-07-04,48092.93199999988,4,3,27,7,3,2019,0,0,37613.12199999988,37201.82,36091.171999999875,54208.59742857132,38102.03059999994,13748.394610642556,37725.5790965391,44495.388571428484
2019-07-05,62895.20399999976,5,4,27,7,3,2019,0,0,48092.93199999988,66943.4,68988.58199999988,55764.47057142844,38502.08926666661,12009.272963646916,37744.428829090844,40684.29785714277
2019-07-06,15596.69,6,5,27,7,3,2019,1,0,62895.20399999976,67751.55199999988,38282.72,55186.1568571427,38298.976666666604,11466.42629220724,37790.0745190562,39650.369285714194
2019-07-07,32656.21,7,6,27,7,3,2019,1,0,15596.69,46779.55199999988,29935.691999999875,47735.462285714144,37542.7756666666,17367.2122846826,37749.869112318775,37903.84985714278
2019-07-08,35798.93,8,0,28,7,3,2019,0,0,32656.21,56114.59,37895.65,45717.84199999987,37633.45959999994,18292.50720444476,37740.6581555153,35495.52914285706
2019-07-09,19772.95,9,1,28,7,3,2019,0,0,35798.93,67056.14599999963,15313.95,42815.60485714273,37563.56893333328,17976.95980137982,37737.15323104687,31767.10871428566
2019-07-10,10202.76,10,2,28,7,3,2019,0,0,19772.95,37613.12199999988,15163.480000000001,36060.86257142849,37712.20226666661,16140.016556912748,37704.78529729723,30308.613571428526
2019-07-11,55661.40199999988,11,3,28,7,3,2019,0,0,10202.76,48092.93199999988,32975.22,32145.096571428516,37546.844933333276,18805.585174082993,37655.32122302152,27440.83985714282
2019-07-12,13588.13,12,4,28,7,3,2019,0,0,55661.40199999988,62895.20399999976,13166.31,33226.30657142851,38303.05099999994,20051.601196008014,37687.64811849185,27499.270571428533
2019-07-13,53276.55199999987,13,5,28,7,3,2019,1,0,13588.13,15596.69,28283.871999999876,26182.43885714284,38317.111666666606,16178.701332984701,37644.45901792108,27851.985571428533
2019-07-14,22328.28,14,6,28,7,3,2019,1,0,53276.55199999987,32656.21,15605.43,31565.276285714244,39150.200999999935,18210.393449831343,37672.42340608223,28274.173571428524
2019-07-15,22398.1,15,0,29,7,3,2019,0,0,22328.28,35798.93,35361.69199999987,30089.85771428567,39374.29599999994,18522.979070481073,37645.023149999935,30508.254428571374
2019-07-16,14858.26,16,1,29,7,3,2019,0,0,22398.1,19772.95,23381.690000000002,28175.453428571385,38942.17626666661,18527.09522951233,37617.84503386803,29610.558714285657
2019-07-17,17194.19,17,2,29,7,3,2019,0,0,14858.26,10202.76,26416.8,27473.35485714282,38658.06193333327,18986.02348210971,37577.34755160136,30549.102285714227
2019-07-18,7944.099999999999,18,3,29,7,3,2019,0,0,17194.19,55661.40199999988,33962.17,28472.13057142853,38350.641599999944,18088.760041012356,37541.143008880936,27260.857142857098
2019-07-19,63713.23399999976,19,4,29,7,3,2019,0,0,7944.099999999999,13588.13,25779.78,21655.373142857115,37483.37259999994,14832.878594376307,37488.665982269435,28296.907999999945
2019-07-20,20534.7,20,5,29,7,3,2019,1,0,63713.23399999976,53276.55199999987,46491.67,28816.102285714227,38747.8210666666,21075.01158293197,37535.081146902594,28007.073571428522
2019-07-21,38566.84199999987,21,6,29,7,3,2019,1,0,20534.7,22328.28,40754.25199999988,24138.69485714282,37882.588733333265,18175.339158445106,37505.045137809124,29942.385714285665
2019-07-22,67076.06199999987,22,0,30,7,3,2019,0,0,38566.84199999987,22398.1,56527.77199999988,26458.48942857137,37809.6750666666,18926.53085482834,37506.917795414396,31919.1471428571
2019-07-23,7205.21,23,1,30,7,3,2019,0,0,67076.06199999987,14858.26,18252.34,32841.05542857135,38161.28473333327,24143.397369556118,37558.97614788726,33013.32071428567
2019-07-24,23342.37,24,2,30,7,3,2019,0,0,7205.21,17194.19,33013.52199999987,31747.762571428495,37793.0470666666,25241.7327514612,37505.63033743403,33971.992142857096
2019-07-25,9625.97,25,3,30,7,3,2019,0,0,23342.37,7944.099999999999,51342.95,32626.073999999924,37470.67533333327,24753.16332210966,37480.78251228064,33701.406428571376
2019-07-26,28092.841999999877,26,4,30,7,3,2019,0,0,9625.97,63713.23399999976,40614.02,32866.34114285707,36080.10933333326,24480.31662404442,37432.00000350256,36973.223714285654
2019-07-27,49218.87,27,5,30,7,3,2019,1,0,28092.841999999877,20534.7,37201.82,27777.713714285655,35662.73673333327,20354.00043996242,37415.67280419574,38533.02657142852
2019-07-28,49422.65,28,6,30,7,3,2019,1,0,49218.87,38566.84199999987,66943.4,31875.452285714226,36063.305066666595,21507.493689660158,37436.27175218144,46292.9742857142
2019-07-29,50072.76,29,0,31,7,3,2019,0,0,49422.65,67076.06199999987,67751.55199999988,33426.28199999996,35479.28006666661,22441.50786140657,37457.15394425081,45700.25714285705
2019-07-30,30176.69,30,1,31,7,3,2019,0,0,50072.76,7205.21,46779.55199999988,30997.238857142835,34889.986999999936,18820.305666081775,37479.09412869559,46123.06142857134
2019-07-31,30615.59,31,2,31,7,3,2019,0,1,30176.69,23342.37,56114.59,34278.87885714284,34336.55826666661,15729.229520487974,37466.41634374994,45508.39571428562
2019-08-01,4155.9,1,3,31,8,3,2019,0,0,30615.59,9625.97,67056.14599999963,35317.910285714264,33486.59159999994,15114.602888987478,37454.543161178444,45431.07142857134
2019-08-02,109518.67599999963,2,4,31,8,3,2019,0,0,4155.9,28092.841999999877,37613.12199999988,34536.47171428569,31389.916733333284,16720.386203008642,37396.933051903055,45925.48342857134
2019-08-03,42371.94,3,5,31,8,3,2019,1,0,109518.67599999963,49218.87,48092.93199999988,46168.733714285656,33786.76853333328,32432.164717709355,37521.49564766833,43509.22842857135
2019-08-04,147206.10999999937,4,6,31,8,3,2019,1,0,42371.94,49422.65,62895.20399999976,45190.6008571428,33596.06879999995,32428.092126024618,37529.85848275855,42225.25557142849
2019-08-05,58778.02199999987,5,0,32,8,3,2019,0,0,147206.10999999937,50072.76,15596.69,59159.66657142843,36406.43233333327,50551.6192302847,37718.62999999993,40132.53414285707
2019-08-06,13124.47,6,1,32,8,3,2019,0,0,58778.02199999987,30176.69,32656.21,60403.275428571265,37845.8100666666,50397.660463947825,37754.8145223367,40401.77999999991
2019-08-07,14737.05,7,2,32,8,3,2019,0,0,13124.47,30615.59,35798.93,57967.24399999984,37194.7520666666,52471.64998624064,37712.566933104565,39890.648571428486
2019-08-08,8543.43,8,3,32,8,3,2019,0,0,14737.05,4155.9,19772.95,55698.881142856975,36492.68939999993,54166.968286419025,37673.22529452048,42430.41157142847
2019-08-09,35014.61,9,4,32,8,3,2019,0,0,8543.43,109518.67599999963,10202.76,56325.67114285698,36118.3720666666,53492.3208313061,37623.43077264951,36562.27699999992
2019-08-10,15391.3,10,5,32,8,3,2019,1,0,35014.61,42371.94,55661.40199999988,45682.233142857025,36945.433733333266,48305.03162473516,37618.97886006819,34538.45771428563
2019-08-11,31447.03,11,6,32,8,3,2019,1,0,15391.3,147206.10999999937,13588.13,41827.8559999999,35603.09699999994,49670.322308627634,37581.11228620096,25453.939142857103
2019-08-12,20774.66,12,0,33,8,3,2019,0,0,31447.03,58778.02199999987,53276.55199999987,25290.844571428548,36198.3936666666,17756.320062119998,37570.68017346932,24190.622571428543
2019-08-13,33946.131999999874,13,1,33,8,3,2019,0,0,20774.66,13124.47,22328.28,19861.792857142853,35114.99726666661,9869.178167629927,37542.164010186694,24076.304714285685
2019-08-14,23459.75,14,2,33,8,3,2019,0,0,33946.131999999874,14737.05,22398.1,22836.31599999998,35502.25899999994,10610.11027703002,37536.069040677896,25276.6304285714
2019-08-15,39712.58199999988,15,3,33,8,3,2019,0,0,23459.75,8543.43,14858.26,24082.415999999976,35537.64733333327,9994.730647429757,37512.25124196271,27087.48628571425
2019-08-16,27364.791999999874,16,4,33,8,3,2019,0,0,39712.58199999988,35014.61,17194.19,28535.151999999962,36366.124733333265,8788.456845653853,37515.96801689183,27489.701428571385
2019-08-17,14038.47,17,5,33,8,3,2019,1,0,27364.791999999874,15391.3,7944.099999999999,27442.3208571428,36705.14479999993,8311.119555308274,37498.84967622253,27119.58142857138
2019-08-18,20022.85,18,6,33,8,3,2019,1,0,14038.47,31447.03,63713.23399999976,27249.05942857137,36908.29046666659,8646.99286668096,37459.35408754202,25703.007142857095
2019-08-19,41091.590000000004,19,0,34,8,3,2019,0,0,20022.85,20774.66,20534.7,25617.03371428565,35451.944333333275,8799.370281265883,37430.0490386554,25050.857142857098
2019-08-20,11524.02,20,1,34,8,3,2019,0,0,41091.590000000004,33946.131999999874,38566.84199999987,28519.452285714233,36137.17399999993,10178.560623400837,37436.192563758326,27740.476571428513
2019-08-21,31541.609999999997,21,2,34,8,3,2019,0,0,11524.02,23459.75,67076.06199999987,25316.29342857139,35235.74659999994,11613.159614518374,37392.788589614676,30319.083285714212
2019-08-22,33895.41199999987,22,3,34,8,3,2019,0,0,31541.609999999997,39712.58199999988,7205.21,26470.844857142813,34051.264866666614,11798.091281343648,37383.00401003338,31096.15171428565
2019-08-23,40645.62199999987,23,4,34,8,3,2019,0,0,33895.41199999987,27364.791999999874,23342.37,25639.820571428532,34940.938266666606,10879.002194224471,37377.18165275452,36662.89399999993
2019-08-24,10209.62,24,5,34,8,3,2019,1,0,40645.62199999987,14038.47,9625.97,27537.08199999996,35517.71333333327,12295.781634620053,37382.629053333265,39176.97828571421
2019-08-25,11614.99,25,6,34,8,3,2019,1,0,10209.62,20022.85,28092.841999999877,26990.103428571387,35537.16833333327,13057.89410388242,37337.4160599001,43073.58642857134
2019-08-26,11644.560000000001,26,0,35,8,3,2019,0,0,11614.99,41091.590000000004,49218.87,25788.980571428536,34987.906599999944,14146.873684947039,37294.68777740857,46788.73399999989
2019-08-27,71600.80399999976,27,1,35,8,3,2019,0,0,11644.560000000001,11524.02,49422.65,21582.26199999996,33735.42959999994,13183.472104309938,37252.150252072905,48527.871142857024
2019-08-28,59560.24399999975,28,2,35,8,3,2019,0,0,71600.80399999976,31541.609999999997,50072.76,30164.65971428564,34474.70139999993,22090.371501111316,37309.0188841059,48286.50914285702
2019-08-29,50591.54,29,3,35,8,3,2019,0,0,59560.24399999975,33895.41199999987,30176.69,34167.32171428561,34790.95086666659,24758.71005036462,37345.79776859498,51907.052999999854
2019-08-30,105299.18399999976,30,4,35,8,3,2019,0,0,50591.54,40645.62199999987,30615.59,36552.482857142764,35471.445866666596,25520.646529853893,37367.65542904284,51909.51928571415
2019-08-31,49235.65,31,5,35,8,3,2019,1,1,105299.18399999976,10209.62,4155.9,45788.70599999989,37960.89899999991,36560.49963229994,37479.56898517292,54008.27499999986
2019-09-01,74575.36399999975,1,6,35,9,3,2019,1,0,49235.65,11614.99,109518.67599999963,51363.853142857035,39463.55733333326,33036.48236639969,37498.90464473677,54617.978571428444
2019-09-02,93103.65599999964,2,0,36,9,3,2019,0,0,74575.36399999975,11644.560000000001,42371.94,60358.19228571415,38298.78026666658,28696.603055870528,37559.7855303776,56830.11571428558
2019-09-03,35871.94,3,1,36,9,3,2019,0,0,93103.65599999964,71600.80399999976,147206.10999999937,71995.2059999998,39989.83746666658,21182.842773369306,37650.841055737634,52856.29471428559
2019-09-04,28162.541999999874,4,2,36,9,3,2019,0,0,35871.94,59560.24399999975,58778.02199999987,66891.08257142841,36278.698466666596,25214.56995970848,37647.92959738128,49399.83871428562
2019-09-05,84583.02599999963,5,3,36,9,3,2019,0,0,28162.541999999874,50591.54,13124.47,62405.69657142843,35258.18246666659,29211.798635618863,37632.43059803915,48790.1029999999
2019-09-06,40680.15,6,4,36,9,3,2019,0,0,84583.02599999963,105299.18399999976,14737.05,67261.62314285696,37640.13433333325,29741.033837071733,37709.022107667144,44645.1079999999
2019-09-07,39592.2,7,5,36,9,3,2019,1,0,40680.15,49235.65,8543.43,58030.33257142841,38504.90433333325,25724.10076618044,37713.861078175825,43805.447285714195
2019-09-08,20150.84,8,6,36,9,3,2019,1,0,39592.2,74575.36399999975,35014.61,56652.69685714269,39539.863333333255,26519.51888525407,37716.91528780481,45124.478714285615
2019-09-09,42614.479999999996,9,0,37,9,3,2019,0,0,20150.84,93103.65599999964,15391.3,48877.764857142734,39044.40433333325,28307.024672053285,37688.39893181811,40316.616857142784
2019-09-10,15967.310000000001,10,1,37,9,3,2019,0,0,42614.479999999996,35871.94,31447.03,41665.02542857135,39951.84366666658,20521.77662092962,37696.38285575358,39216.63042857136
2019-09-11,11169.86,11,2,37,9,3,2019,0,0,15967.310000000001,28162.541999999874,20774.66,38821.506857142784,39435.85299999991,22719.571036438654,37661.222543689255,39735.955285714226
2019-09-12,42055.24,12,3,37,9,3,2019,0,0,11169.86,84583.02599999963,33946.131999999874,36393.9808571428,39115.69299999992,24855.661035936686,37618.42551211625,36961.57628571425
2019-09-13,47269.25399999975,13,4,37,9,3,2019,0,0,42055.24,40680.15,23459.75,30318.58285714285,39385.996599999926,13894.338598230988,37625.58166451606,36596.527857142806
2019-09-14,37480.4,14,5,37,9,3,2019,1,0,47269.25399999975,39592.2,39712.58199999988,31259.88342857139,40179.64673333325,14900.09352135467,37641.11092753617,35343.0171428571
2019-09-15,93041.80399999976,15,6,37,9,3,2019,1,0,37480.4,20150.84,27364.791999999874,30958.197714285674,40105.240666666585,14723.603209066374,37640.85254983916,35043.90999999995
2019-09-16,25793.59,16,0,38,9,3,2019,0,0,93041.80399999976,42614.479999999996,14038.47,41371.192571428495,42294.47439999992,26706.019621547977,37729.778635633964,33024.3521428571
2019-09-17,20472.13,17,1,38,9,3,2019,0,0,25793.59,15967.310000000001,20022.85,38968.208285714216,42686.31173333325,27325.093803012627,37710.65012820506,32680.097142857096
2019-09-18,35433.09,18,2,38,9,3,2019,0,0,20472.13,11169.86,41091.590000000004,39611.75399999992,42701.28773333325,26739.886064508904,37683.068495999934,34874.90357142852
2019-09-19,45741.72,19,3,38,9,3,2019,0,0,35433.09,42055.24,11524.02,43077.92971428564,42512.67106666658,23855.63637242096,37679.47428115009,33264.35285714281
2019-09-20,35569.47199999988,20,4,38,9,3,2019,0,0,45741.72,47269.25399999975,31541.609999999997,43604.569714285644,43653.26106666658,23869.983790688544,37692.33272727266,35851.60285714281
2019-09-21,22043.05,21,5,38,9,3,2019,1,0,35569.47199999988,37480.4,33895.41199999987,41933.17228571423,43787.52313333324,23979.973088047576,37688.952375796114,35247.66499999996
2019-09-22,15963.34,22,6,38,9,3,2019,1,0,22043.05,93041.80399999976,40645.62199999987,39727.83657142851,43392.44439999991,25139.54355208883,37664.078127185945,31008.81342857139
2019-09-23,14340.67,23,0,39,9,3,2019,0,0,15963.34,25793.59,10209.62,28716.627428571406,42569.70166666658,10532.687112419104,37629.63251111105,32654.57628571425
2019-09-24,11147.74,24,1,39,9,3,2019,0,0,14340.67,20472.13,11614.99,27080.49599999998,42707.40333333325,11867.395871792802,37592.724488114036,31192.28128571425
2019-09-25,41897.15,25,2,39,9,3,2019,0,0,11147.74,35433.09,11644.560000000001,25748.440285714263,42691.82833333325,13183.146527864774,37550.881158227785,28661.34628571425
2019-09-26,19507.53,26,3,39,9,3,2019,0,0,41897.15,45741.72,71600.80399999976,26671.877428571406,43700.24799999992,14164.458728928508,37557.74730173769,25394.08057142853
2019-09-27,83490.75399999975,27,4,39,9,3,2019,0,0,19507.53,35569.47199999988,59560.24399999975,22924.135999999977,41963.80553333326,11497.400895936606,37529.276927444735,22853.403999999973
2019-09-28,29025.269999999997,28,5,39,9,3,2019,1,0,83490.75399999975,22043.05,50591.54,29770.033428571387,42761.48919999993,25734.179205739427,37601.65720629915,21278.900428571396
2019-09-29,33697.881999999874,29,6,39,9,3,2019,1,0,29025.269999999997,15963.34,105299.18399999976,30767.49342857139,42042.613533333264,25519.181644587115,37588.17232075465,20138.66185714283
2019-09-30,48834.270000000004,30,0,40,9,3,2019,0,1,33697.881999999874,14340.67,49235.65,33300.99942857137,39655.90346666659,24670.716246646276,37582.06511459962,19114.328285714255
2019-10-01,0.0,1,1,40,10,4,2019,0,0,48834.270000000004,11147.74,74575.36399999975,38228.65657142852,39642.52413333326,23677.278872784445,37599.701799372975,18318.061142857114
2019-10-02,0.0,2,2,40,10,4,2019,0,0,0.0,41897.15,93103.65599999964,36636.122285714235,37156.6786666666,26057.571489770333,37540.86032550854,15325.407571428543
2019-10-03,0.0,3,3,40,10,4,2019,0,0,0.0,19507.53,35871.94,30650.815142857085,34053.22346666662,29262.438734180236,37482.202731249934,13932.012571428542
2019-10-04,0.0,4,4,40,10,4,2019,0,0,0.0,83490.75399999975,28162.541999999874,27864.02514285709,32857.49213333328,31354.633362146513,37423.728156006175,7968.387285714275
2019-10-05,0.0,5,5,40,10,4,2019,1,0,0.0,29025.269999999997,84583.02599999963,15936.77457142855,31918.740733333285,20756.26006015206,37365.435744548224,5895.153714285704
2019-10-06,0.0,6,6,40,10,4,2019,1,0,0.0,33697.881999999874,40680.15,11790.307428571408,29099.3065333333,20604.424010784744,37307.324646967274,3488.162142857141
2019-10-07,0.0,7,0,41,10,4,2019,0,0,0.0,48834.270000000004,39592.2,6976.324285714282,27743.3015333333,18457.619125340225,37249.39401863347,1495.2244285714175
